Produto;Categoria;Emissao;Quantidade;Vlr.Total;Filial;_periodo_val
PC000867;Arrefecimento;01/08/2026;10;389,75;Loja Norte;2026-08
PC000868;Arrefecimento;01/09/2022;8;1228,82;Loja Norte;2022-09
PC000868;Arrefecimento;01/10/2022;10;1536,03;Loja Norte;2022-10
PC000868;Arrefecimento;01/11/2022;13;1996,84;Loja Norte;2022-11
PC000868;Arrefecimento;01/12/2022;17;2611,25;Loja Norte;2022-12
PC000868;Arrefecimento;01/01/2023;13;1996,84;Loja Norte;2023-01
PC000868;Arrefecimento;01/02/2023;11;1689,63;Loja Norte;2023-02
PC000868;Arrefecimento;01/03/2023;12;1843,24;Loja Norte;2023-03
PC000868;Arrefecimento;01/04/2023;12;1843,24;Loja Norte;2023-04
PC000868;Arrefecimento;01/05/2023;12;1843,24;Loja Norte;2023-05
PC000868;Arrefecimento;01/06/2023;12;1843,24;Loja Norte;2023-06
PC000868;Arrefecimento;01/07/2023;12;1843,24;Loja Norte;2023-07
PC000868;Arrefecimento;01/08/2023;12;1843,24;Loja Norte;2023-08
PC000868;Arrefecimento;01/09/2023;10;1536,03;Loja Norte;2023-09
PC000868;Arrefecimento;01/10/2023;12;1843,24;Loja Norte;2023-10
PC000868;Arrefecimento;01/11/2023;12;1843,24;Loja Norte;2023-11
PC000868;Arrefecimento;01/12/2023;17;2611,25;Loja Norte;2023-12
PC000868;Arrefecimento;01/01/2024;11;1689,63;Loja Norte;2024-01
PC000868;Arrefecimento;01/02/2024;11;1689,63;Loja Norte;2024-02
PC000868;Arrefecimento;01/03/2024;13;1996,84;Loja Norte;2024-03
PC000868;Arrefecimento;01/04/2024;14;2150,44;Loja Norte;2024-04
PC000868;Arrefecimento;01/05/2024;10;1536,03;Loja Norte;2024-05
PC000868;Arrefecimento;01/06/2024;11;1689,63;Loja Norte;2024-06
PC000868;Arrefecimento;01/07/2024;10;1536,03;Loja Norte;2024-07
PC000868;Arrefecimento;01/08/2024;11;1689,63;Loja Norte;2024-08
PC000868;Arrefecimento;01/09/2024;11;1689,63;Loja Norte;2024-09
PC000868;Arrefecimento;01/10/2024;12;1843,24;Loja Norte;2024-10
PC000868;Arrefecimento;01/11/2024;16;2457,65;Loja Norte;2024-11
PC000868;Arrefecimento;01/12/2024;19;2918,46;Loja Norte;2024-12
PC000868;Arrefecimento;01/01/2025;11;1689,63;Loja Norte;2025-01
PC000868;Arrefecimento;01/02/2025;11;1689,63;Loja Norte;2025-02
PC000868;Arrefecimento;01/03/2025;12;1843,24;Loja Norte;2025-03
PC000868;Arrefecimento;01/04/2025;14;2150,44;Loja Norte;2025-04
PC000868;Arrefecimento;01/05/2025;12;1843,24;Loja Norte;2025-05
PC000868;Arrefecimento;01/06/2025;13;1996,84;Loja Norte;2025-06
PC000868;Arrefecimento;01/07/2025;10;1536,03;Loja Norte;2025-07
PC000868;Arrefecimento;01/08/2025;11;1689,63;Loja Norte;2025-08
PC000868;Arrefecimento;01/09/2025;10;1536,03;Loja Norte;2025-09
PC000868;Arrefecimento;01/10/2025;10;1536,03;Loja Norte;2025-10
PC000868;Arrefecimento;01/11/2025;16;2457,65;Loja Norte;2025-11
PC000868;Arrefecimento;01/12/2025;15;2304,05;Loja Norte;2025-12
PC000868;Arrefecimento;01/01/2026;10;1536,03;Loja Norte;2026-01
PC000868;Arrefecimento;01/02/2026;12;1843,24;Loja Norte;2026-02
PC000868;Arrefecimento;01/03/2026;13;1996,84;Loja Norte;2026-03
PC000868;Arrefecimento;01/04/2026;11;1689,63;Loja Norte;2026-04
PC000868;Arrefecimento;01/05/2026;14;2150,44;Loja Norte;2026-05
PC000868;Arrefecimento;01/06/2026;11;1689,63;Loja Norte;2026-06
PC000868;Arrefecimento;01/07/2026;11;1689,63;Loja Norte;2026-07
PC000868;Arrefecimento;01/08/2026;10;1536,03;Loja Norte;2026-08
PC000875;Arrefecimento;01/09/2022;22;10689,64;Loja Norte;2022-09
PC000875;Arrefecimento;01/10/2022;19;9231,97;Loja Norte;2022-10
PC000875;Arrefecimento;01/11/2022;30;14576,79;Loja Norte;2022-11
PC000875;Arrefecimento;01/12/2022;34;16520,36;Loja Norte;2022-12
PC000875;Arrefecimento;01/01/2023;18;8746,07;Loja Norte;2023-01
PC000875;Arrefecimento;01/02/2023;24;11661,43;Loja Norte;2023-02
PC000875;Arrefecimento;01/03/2023;20;9717,86;Loja Norte;2023-03
PC000875;Arrefecimento;01/04/2023;22;10689,64;Loja Norte;2023-04
PC000875;Arrefecimento;01/05/2023;26;12633,22;Loja Norte;2023-05
PC000875;Arrefecimento;01/06/2023;20;9717,86;Loja Norte;2023-06
PC000875;Arrefecimento;01/07/2023;23;11175,54;Loja Norte;2023-07
PC000875;Arrefecimento;01/08/2023;18;8746,07;Loja Norte;2023-08
PC000875;Arrefecimento;01/09/2023;22;10689,64;Loja Norte;2023-09
PC000875;Arrefecimento;01/10/2023;20;9717,86;Loja Norte;2023-10
PC000875;Arrefecimento;01/11/2023;29;14090,9;Loja Norte;2023-11
PC000875;Arrefecimento;01/12/2023;33;16034,47;Loja Norte;2023-12
PC000875;Arrefecimento;01/01/2024;22;10689,64;Loja Norte;2024-01
PC000875;Arrefecimento;01/02/2024;20;9717,86;Loja Norte;2024-02
PC000875;Arrefecimento;01/03/2024;22;10689,64;Loja Norte;2024-03
PC000875;Arrefecimento;01/04/2024;21;10203,75;Loja Norte;2024-04
PC000875;Arrefecimento;01/05/2024;20;9717,86;Loja Norte;2024-05
PC000875;Arrefecimento;01/06/2024;22;10689,64;Loja Norte;2024-06
PC000875;Arrefecimento;01/07/2024;24;11661,43;Loja Norte;2024-07
PC000875;Arrefecimento;01/08/2024;18;8746,07;Loja Norte;2024-08
PC000875;Arrefecimento;01/09/2024;23;11175,54;Loja Norte;2024-09
PC000875;Arrefecimento;01/10/2024;20;9717,86;Loja Norte;2024-10
PC000875;Arrefecimento;01/11/2024;27;13119,11;Loja Norte;2024-11
PC000875;Arrefecimento;01/12/2024;33;16034,47;Loja Norte;2024-12
PC000875;Arrefecimento;01/01/2025;27;13119,11;Loja Norte;2025-01
PC000875;Arrefecimento;01/02/2025;25;12147,32;Loja Norte;2025-02
PC000875;Arrefecimento;01/03/2025;25;12147,32;Loja Norte;2025-03
PC000875;Arrefecimento;01/04/2025;25;12147,32;Loja Norte;2025-04
PC000875;Arrefecimento;01/05/2025;20;9717,86;Loja Norte;2025-05
PC000875;Arrefecimento;01/06/2025;25;12147,32;Loja Norte;2025-06
PC000875;Arrefecimento;01/07/2025;20;9717,86;Loja Norte;2025-07
PC000875;Arrefecimento;01/08/2025;19;9231,97;Loja Norte;2025-08
PC000875;Arrefecimento;01/09/2025;20;9717,86;Loja Norte;2025-09
PC000875;Arrefecimento;01/10/2025;20;9717,86;Loja Norte;2025-10
PC000875;Arrefecimento;01/11/2025;29;14090,9;Loja Norte;2025-11
PC000875;Arrefecimento;01/12/2025;34;16520,36;Loja Norte;2025-12
PC000875;Arrefecimento;01/01/2026;22;10689,64;Loja Norte;2026-01
PC000875;Arrefecimento;01/02/2026;23;11175,54;Loja Norte;2026-02
PC000875;Arrefecimento;01/03/2026;25;12147,32;Loja Norte;2026-03
PC000875;Arrefecimento;01/04/2026;20;9717,86;Loja Norte;2026-04
PC000875;Arrefecimento;01/05/2026;24;11661,43;Loja Norte;2026-05
PC000875;Arrefecimento;01/06/2026;26;12633,22;Loja Norte;2026-06
PC000875;Arrefecimento;01/07/2026;23;11175,54;Loja Norte;2026-07
PC000875;Arrefecimento;01/08/2026;23;11175,54;Loja Norte;2026-08
PC000876;Arrefecimento;01/09/2022;21;7513,01;Loja Norte;2022-09
PC000876;Arrefecimento;01/10/2022;20;7155,25;Loja Norte;2022-10
PC000876;Arrefecimento;01/11/2022;24;8586,3;Loja Norte;2022-11
PC000876;Arrefecimento;01/12/2022;39;13952,73;Loja Norte;2022-12
PC000876;Arrefecimento;01/01/2023;22;7870,77;Loja Norte;2023-01
PC000876;Arrefecimento;01/02/2023;27;9659,58;Loja Norte;2023-02
PC000876;Arrefecimento;01/03/2023;23;8228,53;Loja Norte;2023-03
PC000876;Arrefecimento;01/04/2023;23;8228,53;Loja Norte;2023-04
PC000876;Arrefecimento;01/05/2023;23;8228,53;Loja Norte;2023-05
PC000876;Arrefecimento;01/06/2023;25;8944,06;Loja Norte;2023-06
PC000876;Arrefecimento;01/07/2023;25;8944,06;Loja Norte;2023-07
PC000876;Arrefecimento;01/08/2023;18;6439,72;Loja Norte;2023-08
PC000876;Arrefecimento;01/09/2023;20;7155,25;Loja Norte;2023-09
PC000876;Arrefecimento;01/10/2023;22;7870,77;Loja Norte;2023-10
PC000876;Arrefecimento;01/11/2023;24;8586,3;Loja Norte;2023-11
PC000876;Arrefecimento;01/12/2023;32;11448,39;Loja Norte;2023-12
PC000876;Arrefecimento;01/01/2024;24;8586,3;Loja Norte;2024-01
PC000876;Arrefecimento;01/02/2024;23;8228,53;Loja Norte;2024-02
PC000876;Arrefecimento;01/03/2024;24;8586,3;Loja Norte;2024-03
PC000876;Arrefecimento;01/04/2024;25;8944,06;Loja Norte;2024-04
PC000876;Arrefecimento;01/05/2024;22;7870,77;Loja Norte;2024-05
PC000876;Arrefecimento;01/06/2024;21;7513,01;Loja Norte;2024-06
PC000876;Arrefecimento;01/07/2024;20;7155,25;Loja Norte;2024-07
PC000876;Arrefecimento;01/08/2024;18;6439,72;Loja Norte;2024-08
PC000876;Arrefecimento;01/09/2024;22;7870,77;Loja Norte;2024-09
PC000876;Arrefecimento;01/10/2024;21;7513,01;Loja Norte;2024-10
PC000876;Arrefecimento;01/11/2024;34;12163,92;Loja Norte;2024-11
PC000876;Arrefecimento;01/12/2024;38;13594,97;Loja Norte;2024-12
PC000876;Arrefecimento;01/01/2025;24;8586,3;Loja Norte;2025-01
PC000876;Arrefecimento;01/02/2025;26;9301,82;Loja Norte;2025-02
PC000876;Arrefecimento;01/03/2025;21;7513,01;Loja Norte;2025-03
PC000876;Arrefecimento;01/04/2025;26;9301,82;Loja Norte;2025-04
PC000876;Arrefecimento;01/05/2025;24;8586,3;Loja Norte;2025-05
PC000876;Arrefecimento;01/06/2025;22;7870,77;Loja Norte;2025-06
PC000876;Arrefecimento;01/07/2025;22;7870,77;Loja Norte;2025-07
PC000876;Arrefecimento;01/08/2025;24;8586,3;Loja Norte;2025-08
PC000876;Arrefecimento;01/09/2025;21;7513,01;Loja Norte;2025-09
PC000876;Arrefecimento;01/10/2025;22;7870,77;Loja Norte;2025-10
PC000876;Arrefecimento;01/11/2025;33;11806,16;Loja Norte;2025-11
PC000876;Arrefecimento;01/12/2025;37;13237,21;Loja Norte;2025-12
PC000876;Arrefecimento;01/01/2026;26;9301,82;Loja Norte;2026-01
PC000876;Arrefecimento;01/02/2026;26;9301,82;Loja Norte;2026-02
PC000876;Arrefecimento;01/03/2026;29;10375,11;Loja Norte;2026-03
PC000876;Arrefecimento;01/04/2026;27;9659,58;Loja Norte;2026-04
PC000876;Arrefecimento;01/05/2026;21;7513,01;Loja Norte;2026-05
PC000876;Arrefecimento;01/06/2026;27;9659,58;Loja Norte;2026-06
PC000876;Arrefecimento;01/07/2026;22;7870,77;Loja Norte;2026-07
PC000876;Arrefecimento;01/08/2026;22;7870,77;Loja Norte;2026-08
PC000879;Arrefecimento;01/09/2022;16;3112,43;Loja Norte;2022-09
PC000879;Arrefecimento;01/10/2022;16;3112,43;Loja Norte;2022-10
PC000879;Arrefecimento;01/11/2022;26;5057,7;Loja Norte;2022-11
PC000879;Arrefecimento;01/12/2022;31;6030,33;Loja Norte;2022-12
PC000879;Arrefecimento;01/01/2023;21;4085,06;Loja Norte;2023-01
PC000879;Arrefecimento;01/02/2023;22;4279,59;Loja Norte;2023-02
PC000879;Arrefecimento;01/03/2023;19;3696,01;Loja Norte;2023-03
PC000879;Arrefecimento;01/04/2023;17;3306,95;Loja Norte;2023-04
PC000879;Arrefecimento;01/05/2023;19;3696,01;Loja Norte;2023-05
PC000879;Arrefecimento;01/06/2023;18;3501,48;Loja Norte;2023-06
PC000879;Arrefecimento;01/07/2023;16;3112,43;Loja Norte;2023-07
PC000879;Arrefecimento;01/08/2023;17;3306,95;Loja Norte;2023-08
PC000879;Arrefecimento;01/09/2023;18;3501,48;Loja Norte;2023-09
PC000879;Arrefecimento;01/10/2023;18;3501,48;Loja Norte;2023-10
PC000879;Arrefecimento;01/11/2023;21;4085,06;Loja Norte;2023-11
PC000879;Arrefecimento;01/12/2023;24;4668,64;Loja Norte;2023-12
PC000879;Arrefecimento;01/01/2024;20;3890,54;Loja Norte;2024-01
PC000879;Arrefecimento;01/02/2024;17;3306,95;Loja Norte;2024-02
PC000879;Arrefecimento;01/03/2024;17;3306,95;Loja Norte;2024-03
PC000879;Arrefecimento;01/04/2024;22;4279,59;Loja Norte;2024-04
PC000879;Arrefecimento;01/05/2024;19;3696,01;Loja Norte;2024-05
PC000879;Arrefecimento;01/06/2024;16;3112,43;Loja Norte;2024-06
PC000879;Arrefecimento;01/07/2024;17;3306,95;Loja Norte;2024-07
PC000879;Arrefecimento;01/08/2024;17;3306,95;Loja Norte;2024-08
PC000879;Arrefecimento;01/09/2024;16;3112,43;Loja Norte;2024-09
PC000879;Arrefecimento;01/10/2024;17;3306,95;Loja Norte;2024-10
PC000879;Arrefecimento;01/11/2024;20;3890,54;Loja Norte;2024-11
PC000879;Arrefecimento;01/12/2024;29;5641,28;Loja Norte;2024-12
PC000879;Arrefecimento;01/01/2025;17;3306,95;Loja Norte;2025-01
PC000879;Arrefecimento;01/02/2025;18;3501,48;Loja Norte;2025-02
PC000879;Arrefecimento;01/03/2025;21;4085,06;Loja Norte;2025-03
PC000879;Arrefecimento;01/04/2025;15;2917,9;Loja Norte;2025-04
PC000879;Arrefecimento;01/05/2025;17;3306,95;Loja Norte;2025-05
PC000879;Arrefecimento;01/06/2025;19;3696,01;Loja Norte;2025-06
PC000879;Arrefecimento;01/07/2025;17;3306,95;Loja Norte;2025-07
PC000879;Arrefecimento;01/08/2025;16;3112,43;Loja Norte;2025-08
PC000879;Arrefecimento;01/09/2025;16;3112,43;Loja Norte;2025-09
PC000879;Arrefecimento;01/10/2025;16;3112,43;Loja Norte;2025-10
PC000879;Arrefecimento;01/11/2025;25;4863,17;Loja Norte;2025-11
PC000879;Arrefecimento;01/12/2025;26;5057,7;Loja Norte;2025-12
PC000879;Arrefecimento;01/01/2026;16;3112,43;Loja Norte;2026-01
PC000879;Arrefecimento;01/02/2026;22;4279,59;Loja Norte;2026-02
PC000879;Arrefecimento;01/03/2026;19;3696,01;Loja Norte;2026-03
PC000879;Arrefecimento;01/04/2026;18;3501,48;Loja Norte;2026-04
PC000879;Arrefecimento;01/05/2026;22;4279,59;Loja Norte;2026-05
PC000879;Arrefecimento;01/06/2026;16;3112,43;Loja Norte;2026-06
PC000879;Arrefecimento;01/07/2026;19;3696,01;Loja Norte;2026-07
PC000879;Arrefecimento;01/08/2026;16;3112,43;Loja Norte;2026-08
PC000883;Arrefecimento;01/05/2026;21;8673,83;Loja Norte;2026-05
PC000883;Arrefecimento;01/06/2026;17;7021,67;Loja Norte;2026-06
PC000883;Arrefecimento;01/07/2026;16;6608,63;Loja Norte;2026-07
PC000883;Arrefecimento;01/08/2026;18;7434,71;Loja Norte;2026-08
PC000884;Arrefecimento;01/09/2022;3;1555,45;Loja Norte;2022-09
PC000884;Arrefecimento;01/10/2022;3;1555,45;Loja Norte;2022-10
PC000884;Arrefecimento;01/11/2022;4;2073,93;Loja Norte;2022-11
PC000884;Arrefecimento;01/12/2022;5;2592,41;Loja Norte;2022-12
PC000884;Arrefecimento;01/01/2023;4;2073,93;Loja Norte;2023-01
PC000884;Arrefecimento;01/02/2023;3;1555,45;Loja Norte;2023-02
PC000884;Arrefecimento;01/03/2023;3;1555,45;Loja Norte;2023-03
PC000884;Arrefecimento;01/04/2023;4;2073,93;Loja Norte;2023-04
PC000884;Arrefecimento;01/05/2023;3;1555,45;Loja Norte;2023-05
PC000884;Arrefecimento;01/06/2023;3;1555,45;Loja Norte;2023-06
PC000884;Arrefecimento;01/07/2023;4;2073,93;Loja Norte;2023-07
PC000884;Arrefecimento;01/08/2023;3;1555,45;Loja Norte;2023-08
PC000884;Arrefecimento;01/09/2023;3;1555,45;Loja Norte;2023-09
PC000884;Arrefecimento;01/10/2023;3;1555,45;Loja Norte;2023-10
PC000884;Arrefecimento;01/11/2023;4;2073,93;Loja Norte;2023-11
PC000884;Arrefecimento;01/12/2023;6;3110,89;Loja Norte;2023-12
PC000884;Arrefecimento;01/01/2024;4;2073,93;Loja Norte;2024-01
PC000884;Arrefecimento;01/02/2024;4;2073,93;Loja Norte;2024-02
PC000884;Arrefecimento;01/03/2024;4;2073,93;Loja Norte;2024-03
PC000884;Arrefecimento;01/04/2024;3;1555,45;Loja Norte;2024-04
PC000884;Arrefecimento;01/05/2024;4;2073,93;Loja Norte;2024-05
PC000884;Arrefecimento;01/06/2024;4;2073,93;Loja Norte;2024-06
PC000884;Arrefecimento;01/07/2024;4;2073,93;Loja Norte;2024-07
PC000884;Arrefecimento;01/08/2024;3;1555,45;Loja Norte;2024-08
PC000884;Arrefecimento;01/09/2024;3;1555,45;Loja Norte;2024-09
PC000884;Arrefecimento;01/10/2024;3;1555,45;Loja Norte;2024-10
PC000884;Arrefecimento;01/11/2024;4;2073,93;Loja Norte;2024-11
PC000884;Arrefecimento;01/12/2024;5;2592,41;Loja Norte;2024-12
PC000884;Arrefecimento;01/01/2025;4;2073,93;Loja Norte;2025-01
PC000884;Arrefecimento;01/02/2025;4;2073,93;Loja Norte;2025-02
PC000884;Arrefecimento;01/03/2025;4;2073,93;Loja Norte;2025-03
PC000884;Arrefecimento;01/04/2025;4;2073,93;Loja Norte;2025-04
PC000884;Arrefecimento;01/05/2025;4;2073,93;Loja Norte;2025-05
PC000884;Arrefecimento;01/06/2025;4;2073,93;Loja Norte;2025-06
PC000884;Arrefecimento;01/07/2025;4;2073,93;Loja Norte;2025-07
PC000884;Arrefecimento;01/08/2025;3;1555,45;Loja Norte;2025-08
PC000884;Arrefecimento;01/09/2025;4;2073,93;Loja Norte;2025-09
PC000884;Arrefecimento;01/10/2025;3;1555,45;Loja Norte;2025-10
PC000884;Arrefecimento;01/11/2025;5;2592,41;Loja Norte;2025-11
PC000884;Arrefecimento;01/12/2025;7;3629,38;Loja Norte;2025-12
PC000884;Arrefecimento;01/01/2026;3;1555,45;Loja Norte;2026-01
PC000884;Arrefecimento;01/02/2026;4;2073,93;Loja Norte;2026-02
PC000884;Arrefecimento;01/03/2026;4;2073,93;Loja Norte;2026-03
PC000884;Arrefecimento;01/04/2026;4;2073,93;Loja Norte;2026-04
PC000884;Arrefecimento;01/05/2026;5;2592,41;Loja Norte;2026-05
PC000884;Arrefecimento;01/06/2026;3;1555,45;Loja Norte;2026-06
PC000884;Arrefecimento;01/07/2026;4;2073,93;Loja Norte;2026-07
PC000884;Arrefecimento;01/08/2026;4;2073,93;Loja Norte;2026-08
PC000886;Arrefecimento;01/09/2022;13;5188,13;Loja Norte;2022-09
PC000886;Arrefecimento;01/10/2022;15;5986,31;Loja Norte;2022-10
PC000886;Arrefecimento;01/11/2022;19;7582,66;Loja Norte;2022-11
PC000886;Arrefecimento;01/12/2022;24;9578,09;Loja Norte;2022-12
PC000886;Arrefecimento;01/01/2023;16;6385,39;Loja Norte;2023-01
PC000886;Arrefecimento;01/02/2023;16;6385,39;Loja Norte;2023-02
PC000886;Arrefecimento;01/03/2023;19;7582,66;Loja Norte;2023-03
PC000886;Arrefecimento;01/04/2023;18;7183,57;Loja Norte;2023-04
PC000886;Arrefecimento;01/05/2023;16;6385,39;Loja Norte;2023-05
PC000886;Arrefecimento;01/06/2023;17;6784,48;Loja Norte;2023-06
PC000886;Arrefecimento;01/07/2023;15;5986,31;Loja Norte;2023-07
PC000886;Arrefecimento;01/08/2023;17;6784,48;Loja Norte;2023-08
PC000886;Arrefecimento;01/09/2023;15;5986,31;Loja Norte;2023-09
PC000886;Arrefecimento;01/10/2023;12;4789,05;Loja Norte;2023-10
PC000886;Arrefecimento;01/11/2023;21;8380,83;Loja Norte;2023-11
PC000886;Arrefecimento;01/12/2023;24;9578,09;Loja Norte;2023-12
PC000886;Arrefecimento;01/01/2024;16;6385,39;Loja Norte;2024-01
PC000886;Arrefecimento;01/02/2024;14;5587,22;Loja Norte;2024-02
PC000886;Arrefecimento;01/03/2024;17;6784,48;Loja Norte;2024-03
PC000886;Arrefecimento;01/04/2024;19;7582,66;Loja Norte;2024-04
PC000886;Arrefecimento;01/05/2024;16;6385,39;Loja Norte;2024-05
PC000886;Arrefecimento;01/06/2024;15;5986,31;Loja Norte;2024-06
PC000886;Arrefecimento;01/07/2024;13;5188,13;Loja Norte;2024-07
PC000886;Arrefecimento;01/08/2024;13;5188,13;Loja Norte;2024-08
PC000886;Arrefecimento;01/09/2024;14;5587,22;Loja Norte;2024-09
PC000886;Arrefecimento;01/10/2024;15;5986,31;Loja Norte;2024-10
PC000886;Arrefecimento;01/11/2024;18;7183,57;Loja Norte;2024-11
PC000886;Arrefecimento;01/12/2024;22;8779,92;Loja Norte;2024-12
PC000886;Arrefecimento;01/01/2025;16;6385,39;Loja Norte;2025-01
PC000886;Arrefecimento;01/02/2025;15;5986,31;Loja Norte;2025-02
PC000886;Arrefecimento;01/03/2025;18;7183,57;Loja Norte;2025-03
PC000886;Arrefecimento;01/04/2025;17;6784,48;Loja Norte;2025-04
PC000886;Arrefecimento;01/05/2025;15;5986,31;Loja Norte;2025-05
PC000886;Arrefecimento;01/06/2025;15;5986,31;Loja Norte;2025-06
PC000886;Arrefecimento;01/07/2025;16;6385,39;Loja Norte;2025-07
PC000886;Arrefecimento;01/08/2025;15;5986,31;Loja Norte;2025-08
PC000886;Arrefecimento;01/09/2025;12;4789,05;Loja Norte;2025-09
PC000886;Arrefecimento;01/10/2025;15;5986,31;Loja Norte;2025-10
PC000886;Arrefecimento;01/11/2025;20;7981,74;Loja Norte;2025-11
PC000886;Arrefecimento;01/12/2025;24;9578,09;Loja Norte;2025-12
PC000886;Arrefecimento;01/01/2026;17;6784,48;Loja Norte;2026-01
PC000886;Arrefecimento;01/02/2026;18;7183,57;Loja Norte;2026-02
PC000886;Arrefecimento;01/03/2026;18;7183,57;Loja Norte;2026-03
PC000886;Arrefecimento;01/04/2026;18;7183,57;Loja Norte;2026-04
PC000886;Arrefecimento;01/05/2026;17;6784,48;Loja Norte;2026-05
PC000886;Arrefecimento;01/06/2026;18;7183,57;Loja Norte;2026-06
PC000886;Arrefecimento;01/07/2026;16;6385,39;Loja Norte;2026-07
PC000886;Arrefecimento;01/08/2026;14;5587,22;Loja Norte;2026-08
PC000889;Arrefecimento;01/09/2022;6;3601,92;Loja Norte;2022-09
PC000889;Arrefecimento;01/10/2022;7;4202,24;Loja Norte;2022-10
PC000889;Arrefecimento;01/11/2022;8;4802,56;Loja Norte;2022-11
PC000889;Arrefecimento;01/12/2022;10;6003,2;Loja Norte;2022-12
PC000889;Arrefecimento;01/01/2023;8;4802,56;Loja Norte;2023-01
PC000889;Arrefecimento;01/02/2023;7;4202,24;Loja Norte;2023-02
PC000889;Arrefecimento;01/03/2023;7;4202,24;Loja Norte;2023-03
PC000889;Arrefecimento;01/04/2023;8;4802,56;Loja Norte;2023-04
PC000889;Arrefecimento;01/05/2023;8;4802,56;Loja Norte;2023-05
PC000889;Arrefecimento;01/06/2023;6;3601,92;Loja Norte;2023-06
PC000889;Arrefecimento;01/07/2023;7;4202,24;Loja Norte;2023-07
PC000889;Arrefecimento;01/08/2023;7;4202,24;Loja Norte;2023-08
PC000889;Arrefecimento;01/09/2023;7;4202,24;Loja Norte;2023-09
PC000889;Arrefecimento;01/10/2023;6;3601,92;Loja Norte;2023-10
PC000889;Arrefecimento;01/11/2023;8;4802,56;Loja Norte;2023-11
PC000889;Arrefecimento;01/12/2023;10;6003,2;Loja Norte;2023-12
PC000889;Arrefecimento;01/01/2024;8;4802,56;Loja Norte;2024-01
PC000889;Arrefecimento;01/02/2024;8;4802,56;Loja Norte;2024-02
PC000889;Arrefecimento;01/03/2024;8;4802,56;Loja Norte;2024-03
PC000889;Arrefecimento;01/04/2024;8;4802,56;Loja Norte;2024-04
PC000889;Arrefecimento;01/05/2024;8;4802,56;Loja Norte;2024-05
PC000889;Arrefecimento;01/06/2024;7;4202,24;Loja Norte;2024-06
PC000889;Arrefecimento;01/07/2024;8;4802,56;Loja Norte;2024-07
PC000889;Arrefecimento;01/08/2024;8;4802,56;Loja Norte;2024-08
PC000889;Arrefecimento;01/09/2024;7;4202,24;Loja Norte;2024-09
PC000889;Arrefecimento;01/10/2024;8;4802,56;Loja Norte;2024-10
PC000889;Arrefecimento;01/11/2024;9;5402,88;Loja Norte;2024-11
PC000889;Arrefecimento;01/12/2024;14;8404,48;Loja Norte;2024-12
PC000889;Arrefecimento;01/01/2025;9;5402,88;Loja Norte;2025-01
PC000889;Arrefecimento;01/02/2025;10;6003,2;Loja Norte;2025-02
PC000889;Arrefecimento;01/03/2025;8;4802,56;Loja Norte;2025-03
PC000889;Arrefecimento;01/04/2025;8;4802,56;Loja Norte;2025-04
PC000889;Arrefecimento;01/05/2025;7;4202,24;Loja Norte;2025-05
PC000889;Arrefecimento;01/06/2025;9;5402,88;Loja Norte;2025-06
PC000889;Arrefecimento;01/07/2025;7;4202,24;Loja Norte;2025-07
PC000889;Arrefecimento;01/08/2025;8;4802,56;Loja Norte;2025-08
PC000889;Arrefecimento;01/09/2025;8;4802,56;Loja Norte;2025-09
PC000889;Arrefecimento;01/10/2025;7;4202,24;Loja Norte;2025-10
PC000889;Arrefecimento;01/11/2025;10;6003,2;Loja Norte;2025-11
PC000889;Arrefecimento;01/12/2025;15;9004,8;Loja Norte;2025-12
PC000889;Arrefecimento;01/01/2026;7;4202,24;Loja Norte;2026-01
PC000889;Arrefecimento;01/02/2026;8;4802,56;Loja Norte;2026-02
PC000889;Arrefecimento;01/03/2026;8;4802,56;Loja Norte;2026-03
PC000889;Arrefecimento;01/04/2026;9;5402,88;Loja Norte;2026-04
PC000889;Arrefecimento;01/05/2026;10;6003,2;Loja Norte;2026-05
PC000889;Arrefecimento;01/06/2026;7;4202,24;Loja Norte;2026-06
PC000889;Arrefecimento;01/07/2026;8;4802,56;Loja Norte;2026-07
PC000889;Arrefecimento;01/08/2026;8;4802,56;Loja Norte;2026-08
PC000896;Arrefecimento;01/09/2022;15;7206,81;Loja Norte;2022-09
PC000896;Arrefecimento;01/10/2022;15;7206,81;Loja Norte;2022-10
PC000896;Arrefecimento;01/11/2022;19;9128,63;Loja Norte;2022-11
PC000896;Arrefecimento;01/12/2022;21;10089,53;Loja Norte;2022-12
PC000896;Arrefecimento;01/01/2023;14;6726,36;Loja Norte;2023-01
PC000896;Arrefecimento;01/02/2023;14;6726,36;Loja Norte;2023-02
PC000896;Arrefecimento;01/03/2023;17;8167,72;Loja Norte;2023-03
PC000896;Arrefecimento;01/04/2023;18;8648,17;Loja Norte;2023-04
PC000896;Arrefecimento;01/05/2023;16;7687,26;Loja Norte;2023-05
PC000896;Arrefecimento;01/06/2023;14;6726,36;Loja Norte;2023-06
PC000896;Arrefecimento;01/07/2023;16;7687,26;Loja Norte;2023-07
PC000896;Arrefecimento;01/08/2023;15;7206,81;Loja Norte;2023-08
PC000896;Arrefecimento;01/09/2023;14;6726,36;Loja Norte;2023-09
PC000896;Arrefecimento;01/10/2023;13;6245,9;Loja Norte;2023-10
PC000896;Arrefecimento;01/11/2023;22;10569,99;Loja Norte;2023-11
PC000896;Arrefecimento;01/12/2023;27;12972,26;Loja Norte;2023-12
PC000896;Arrefecimento;01/01/2024;16;7687,26;Loja Norte;2024-01
