Produto;Categoria;Emissao;Quantidade;Vlr.Total;Filial;_periodo_val
PC000771;Arrefecimento;01/09/2022;20;6649,57;Loja Sul;2022-09
PC000771;Arrefecimento;01/10/2022;19;6317,09;Loja Sul;2022-10
PC000771;Arrefecimento;01/11/2022;23;7647,01;Loja Sul;2022-11
PC000771;Arrefecimento;01/12/2022;27;8976,92;Loja Sul;2022-12
PC000771;Arrefecimento;01/01/2023;22;7314,53;Loja Sul;2023-01
PC000771;Arrefecimento;01/02/2023;19;6317,09;Loja Sul;2023-02
PC000771;Arrefecimento;01/03/2023;17;5652,14;Loja Sul;2023-03
PC000771;Arrefecimento;01/04/2023;22;7314,53;Loja Sul;2023-04
PC000771;Arrefecimento;01/05/2023;21;6982,05;Loja Sul;2023-05
PC000771;Arrefecimento;01/06/2023;23;7647,01;Loja Sul;2023-06
PC000771;Arrefecimento;01/07/2023;17;5652,14;Loja Sul;2023-07
PC000771;Arrefecimento;01/08/2023;17;5652,14;Loja Sul;2023-08
PC000771;Arrefecimento;01/09/2023;17;5652,14;Loja Sul;2023-09
PC000771;Arrefecimento;01/10/2023;17;5652,14;Loja Sul;2023-10
PC000771;Arrefecimento;01/11/2023;27;8976,92;Loja Sul;2023-11
PC000771;Arrefecimento;01/12/2023;30;9974,36;Loja Sul;2023-12
PC000771;Arrefecimento;01/01/2024;17;5652,14;Loja Sul;2024-01
PC000771;Arrefecimento;01/02/2024;17;5652,14;Loja Sul;2024-02
PC000771;Arrefecimento;01/03/2024;17;5652,14;Loja Sul;2024-03
PC000771;Arrefecimento;01/04/2024;25;8311,97;Loja Sul;2024-04
PC000771;Arrefecimento;01/05/2024;23;7647,01;Loja Sul;2024-05
PC000771;Arrefecimento;01/06/2024;19;6317,09;Loja Sul;2024-06
PC000771;Arrefecimento;01/07/2024;22;7314,53;Loja Sul;2024-07
PC000771;Arrefecimento;01/08/2024;21;6982,05;Loja Sul;2024-08
PC000771;Arrefecimento;01/09/2024;16;5319,66;Loja Sul;2024-09
PC000771;Arrefecimento;01/10/2024;15;4987,18;Loja Sul;2024-10
PC000771;Arrefecimento;01/11/2024;25;8311,97;Loja Sul;2024-11
PC000771;Arrefecimento;01/12/2024;31;10306,84;Loja Sul;2024-12
PC000771;Arrefecimento;01/01/2025;17;5652,14;Loja Sul;2025-01
PC000771;Arrefecimento;01/02/2025;18;5984,61;Loja Sul;2025-02
PC000771;Arrefecimento;01/03/2025;23;7647,01;Loja Sul;2025-03
PC000771;Arrefecimento;01/04/2025;23;7647,01;Loja Sul;2025-04
PC000771;Arrefecimento;01/05/2025;24;7979,49;Loja Sul;2025-05
PC000771;Arrefecimento;01/06/2025;17;5652,14;Loja Sul;2025-06
PC000771;Arrefecimento;01/07/2025;17;5652,14;Loja Sul;2025-07
PC000771;Arrefecimento;01/08/2025;20;6649,57;Loja Sul;2025-08
PC000771;Arrefecimento;01/09/2025;18;5984,61;Loja Sul;2025-09
PC000771;Arrefecimento;01/10/2025;19;6317,09;Loja Sul;2025-10
PC000771;Arrefecimento;01/11/2025;28;9309,4;Loja Sul;2025-11
PC000771;Arrefecimento;01/12/2025;33;10971,79;Loja Sul;2025-12
PC000771;Arrefecimento;01/01/2026;23;7647,01;Loja Sul;2026-01
PC000771;Arrefecimento;01/02/2026;19;6317,09;Loja Sul;2026-02
PC000771;Arrefecimento;01/03/2026;20;6649,57;Loja Sul;2026-03
PC000771;Arrefecimento;01/04/2026;24;7979,49;Loja Sul;2026-04
PC000771;Arrefecimento;01/05/2026;21;6982,05;Loja Sul;2026-05
PC000771;Arrefecimento;01/06/2026;25;8311,97;Loja Sul;2026-06
PC000771;Arrefecimento;01/07/2026;22;7314,53;Loja Sul;2026-07
PC000771;Arrefecimento;01/08/2026;20;6649,57;Loja Sul;2026-08
PC000773;Arrefecimento;01/09/2022;10;6543,68;Loja Sul;2022-09
PC000773;Arrefecimento;01/10/2022;9;5889,32;Loja Sul;2022-10
PC000773;Arrefecimento;01/11/2022;13;8506,79;Loja Sul;2022-11
PC000773;Arrefecimento;01/12/2022;15;9815,53;Loja Sul;2022-12
PC000773;Arrefecimento;01/01/2023;11;7198,05;Loja Sul;2023-01
PC000773;Arrefecimento;01/02/2023;12;7852,42;Loja Sul;2023-02
PC000773;Arrefecimento;01/03/2023;9;5889,32;Loja Sul;2023-03
PC000773;Arrefecimento;01/04/2023;11;7198,05;Loja Sul;2023-04
PC000773;Arrefecimento;01/05/2023;12;7852,42;Loja Sul;2023-05
PC000773;Arrefecimento;01/06/2023;11;7198,05;Loja Sul;2023-06
PC000773;Arrefecimento;01/07/2023;8;5234,95;Loja Sul;2023-07
PC000773;Arrefecimento;01/08/2023;8;5234,95;Loja Sul;2023-08
PC000773;Arrefecimento;01/09/2023;9;5889,32;Loja Sul;2023-09
PC000773;Arrefecimento;01/10/2023;8;5234,95;Loja Sul;2023-10
PC000773;Arrefecimento;01/11/2023;11;7198,05;Loja Sul;2023-11
PC000773;Arrefecimento;01/12/2023;16;10469,9;Loja Sul;2023-12
PC000773;Arrefecimento;01/01/2024;12;7852,42;Loja Sul;2024-01
PC000773;Arrefecimento;01/02/2024;12;7852,42;Loja Sul;2024-02
PC000773;Arrefecimento;01/03/2024;12;7852,42;Loja Sul;2024-03
PC000773;Arrefecimento;01/04/2024;10;6543,68;Loja Sul;2024-04
PC000773;Arrefecimento;01/05/2024;10;6543,68;Loja Sul;2024-05
PC000773;Arrefecimento;01/06/2024;9;5889,32;Loja Sul;2024-06
PC000773;Arrefecimento;01/07/2024;9;5889,32;Loja Sul;2024-07
PC000773;Arrefecimento;01/08/2024;10;6543,68;Loja Sul;2024-08
PC000773;Arrefecimento;01/09/2024;10;6543,68;Loja Sul;2024-09
PC000773;Arrefecimento;01/10/2024;8;5234,95;Loja Sul;2024-10
PC000773;Arrefecimento;01/11/2024;11;7198,05;Loja Sul;2024-11
PC000773;Arrefecimento;01/12/2024;16;10469,9;Loja Sul;2024-12
PC000773;Arrefecimento;01/01/2025;12;7852,42;Loja Sul;2025-01
PC000773;Arrefecimento;01/02/2025;11;7198,05;Loja Sul;2025-02
PC000773;Arrefecimento;01/03/2025;13;8506,79;Loja Sul;2025-03
PC000773;Arrefecimento;01/04/2025;11;7198,05;Loja Sul;2025-04
PC000773;Arrefecimento;01/05/2025;10;6543,68;Loja Sul;2025-05
PC000773;Arrefecimento;01/06/2025;10;6543,68;Loja Sul;2025-06
PC000773;Arrefecimento;01/07/2025;10;6543,68;Loja Sul;2025-07
PC000773;Arrefecimento;01/08/2025;10;6543,68;Loja Sul;2025-08
PC000773;Arrefecimento;01/09/2025;11;7198,05;Loja Sul;2025-09
PC000773;Arrefecimento;01/10/2025;8;5234,95;Loja Sul;2025-10
PC000773;Arrefecimento;01/11/2025;12;7852,42;Loja Sul;2025-11
PC000773;Arrefecimento;01/12/2025;15;9815,53;Loja Sul;2025-12
PC000773;Arrefecimento;01/01/2026;11;7198,05;Loja Sul;2026-01
PC000773;Arrefecimento;01/02/2026;11;7198,05;Loja Sul;2026-02
PC000773;Arrefecimento;01/03/2026;12;7852,42;Loja Sul;2026-03
PC000773;Arrefecimento;01/04/2026;12;7852,42;Loja Sul;2026-04
PC000773;Arrefecimento;01/05/2026;12;7852,42;Loja Sul;2026-05
PC000773;Arrefecimento;01/06/2026;12;7852,42;Loja Sul;2026-06
PC000773;Arrefecimento;01/07/2026;11;7198,05;Loja Sul;2026-07
PC000773;Arrefecimento;01/08/2026;12;7852,42;Loja Sul;2026-08
PC000776;Arrefecimento;01/10/2025;7;1478,78;Loja Sul;2025-10
PC000776;Arrefecimento;01/11/2025;11;2323,8;Loja Sul;2025-11
PC000776;Arrefecimento;01/12/2025;14;2957,56;Loja Sul;2025-12
PC000776;Arrefecimento;01/01/2026;9;1901,29;Loja Sul;2026-01
PC000776;Arrefecimento;01/02/2026;9;1901,29;Loja Sul;2026-02
PC000776;Arrefecimento;01/03/2026;10;2112,54;Loja Sul;2026-03
PC000776;Arrefecimento;01/04/2026;9;1901,29;Loja Sul;2026-04
PC000776;Arrefecimento;01/05/2026;10;2112,54;Loja Sul;2026-05
PC000776;Arrefecimento;01/06/2026;9;1901,29;Loja Sul;2026-06
PC000776;Arrefecimento;01/07/2026;9;1901,29;Loja Sul;2026-07
PC000776;Arrefecimento;01/08/2026;9;1901,29;Loja Sul;2026-08
PC000785;Arrefecimento;01/09/2022;17;7187,0;Loja Sul;2022-09
PC000785;Arrefecimento;01/10/2022;18;7609,76;Loja Sul;2022-10
PC000785;Arrefecimento;01/11/2022;26;10991,88;Loja Sul;2022-11
PC000785;Arrefecimento;01/12/2022;29;12260,17;Loja Sul;2022-12
PC000785;Arrefecimento;01/01/2023;20;8455,29;Loja Sul;2023-01
PC000785;Arrefecimento;01/02/2023;23;9723,58;Loja Sul;2023-02
PC000785;Arrefecimento;01/03/2023;17;7187,0;Loja Sul;2023-03
PC000785;Arrefecimento;01/04/2023;22;9300,82;Loja Sul;2023-04
PC000785;Arrefecimento;01/05/2023;20;8455,29;Loja Sul;2023-05
PC000785;Arrefecimento;01/06/2023;17;7187,0;Loja Sul;2023-06
PC000785;Arrefecimento;01/07/2023;18;7609,76;Loja Sul;2023-07
PC000785;Arrefecimento;01/08/2023;21;8878,06;Loja Sul;2023-08
PC000785;Arrefecimento;01/09/2023;18;7609,76;Loja Sul;2023-09
PC000785;Arrefecimento;01/10/2023;20;8455,29;Loja Sul;2023-10
PC000785;Arrefecimento;01/11/2023;26;10991,88;Loja Sul;2023-11
PC000785;Arrefecimento;01/12/2023;28;11837,41;Loja Sul;2023-12
PC000785;Arrefecimento;01/01/2024;20;8455,29;Loja Sul;2024-01
PC000785;Arrefecimento;01/02/2024;21;8878,06;Loja Sul;2024-02
PC000785;Arrefecimento;01/03/2024;21;8878,06;Loja Sul;2024-03
PC000785;Arrefecimento;01/04/2024;23;9723,58;Loja Sul;2024-04
PC000785;Arrefecimento;01/05/2024;19;8032,53;Loja Sul;2024-05
PC000785;Arrefecimento;01/06/2024;20;8455,29;Loja Sul;2024-06
PC000785;Arrefecimento;01/07/2024;18;7609,76;Loja Sul;2024-07
PC000785;Arrefecimento;01/08/2024;20;8455,29;Loja Sul;2024-08
PC000785;Arrefecimento;01/09/2024;17;7187,0;Loja Sul;2024-09
PC000785;Arrefecimento;01/10/2024;17;7187,0;Loja Sul;2024-10
PC000785;Arrefecimento;01/11/2024;26;10991,88;Loja Sul;2024-11
PC000785;Arrefecimento;01/12/2024;31;13105,7;Loja Sul;2024-12
PC000785;Arrefecimento;01/01/2025;22;9300,82;Loja Sul;2025-01
PC000785;Arrefecimento;01/02/2025;19;8032,53;Loja Sul;2025-02
PC000785;Arrefecimento;01/03/2025;19;8032,53;Loja Sul;2025-03
PC000785;Arrefecimento;01/04/2025;24;10146,35;Loja Sul;2025-04
PC000785;Arrefecimento;01/05/2025;22;9300,82;Loja Sul;2025-05
PC000785;Arrefecimento;01/06/2025;16;6764,23;Loja Sul;2025-06
PC000785;Arrefecimento;01/07/2025;16;6764,23;Loja Sul;2025-07
PC000785;Arrefecimento;01/08/2025;16;6764,23;Loja Sul;2025-08
PC000785;Arrefecimento;01/09/2025;20;8455,29;Loja Sul;2025-09
PC000785;Arrefecimento;01/10/2025;18;7609,76;Loja Sul;2025-10
PC000785;Arrefecimento;01/11/2025;23;9723,58;Loja Sul;2025-11
PC000785;Arrefecimento;01/12/2025;31;13105,7;Loja Sul;2025-12
PC000785;Arrefecimento;01/01/2026;23;9723,58;Loja Sul;2026-01
PC000785;Arrefecimento;01/02/2026;23;9723,58;Loja Sul;2026-02
PC000785;Arrefecimento;01/03/2026;22;9300,82;Loja Sul;2026-03
PC000785;Arrefecimento;01/04/2026;17;7187,0;Loja Sul;2026-04
PC000785;Arrefecimento;01/05/2026;19;8032,53;Loja Sul;2026-05
PC000785;Arrefecimento;01/06/2026;21;8878,06;Loja Sul;2026-06
PC000785;Arrefecimento;01/07/2026;17;7187,0;Loja Sul;2026-07
PC000785;Arrefecimento;01/08/2026;20;8455,29;Loja Sul;2026-08
PC000791;Arrefecimento;01/09/2022;9;1222,32;Loja Sul;2022-09
PC000791;Arrefecimento;01/10/2022;9;1222,32;Loja Sul;2022-10
PC000791;Arrefecimento;01/11/2022;13;1765,58;Loja Sul;2022-11
PC000791;Arrefecimento;01/12/2022;13;1765,58;Loja Sul;2022-12
PC000791;Arrefecimento;01/01/2023;11;1493,95;Loja Sul;2023-01
PC000791;Arrefecimento;01/02/2023;11;1493,95;Loja Sul;2023-02
PC000791;Arrefecimento;01/03/2023;9;1222,32;Loja Sul;2023-03
PC000791;Arrefecimento;01/04/2023;11;1493,95;Loja Sul;2023-04
PC000791;Arrefecimento;01/05/2023;10;1358,14;Loja Sul;2023-05
PC000791;Arrefecimento;01/06/2023;10;1358,14;Loja Sul;2023-06
PC000791;Arrefecimento;01/07/2023;10;1358,14;Loja Sul;2023-07
PC000791;Arrefecimento;01/08/2023;10;1358,14;Loja Sul;2023-08
PC000791;Arrefecimento;01/09/2023;10;1358,14;Loja Sul;2023-09
PC000791;Arrefecimento;01/10/2023;9;1222,32;Loja Sul;2023-10
PC000791;Arrefecimento;01/11/2023;14;1901,39;Loja Sul;2023-11
PC000791;Arrefecimento;01/12/2023;16;2173,02;Loja Sul;2023-12
PC000791;Arrefecimento;01/01/2024;12;1629,76;Loja Sul;2024-01
PC000791;Arrefecimento;01/02/2024;10;1358,14;Loja Sul;2024-02
PC000791;Arrefecimento;01/03/2024;12;1629,76;Loja Sul;2024-03
PC000791;Arrefecimento;01/04/2024;11;1493,95;Loja Sul;2024-04
PC000791;Arrefecimento;01/05/2024;11;1493,95;Loja Sul;2024-05
PC000791;Arrefecimento;01/06/2024;12;1629,76;Loja Sul;2024-06
PC000791;Arrefecimento;01/07/2024;11;1493,95;Loja Sul;2024-07
PC000791;Arrefecimento;01/08/2024;9;1222,32;Loja Sul;2024-08
PC000791;Arrefecimento;01/09/2024;9;1222,32;Loja Sul;2024-09
PC000791;Arrefecimento;01/10/2024;9;1222,32;Loja Sul;2024-10
PC000791;Arrefecimento;01/11/2024;14;1901,39;Loja Sul;2024-11
PC000791;Arrefecimento;01/12/2024;17;2308,83;Loja Sul;2024-12
PC000791;Arrefecimento;01/01/2025;13;1765,58;Loja Sul;2025-01
PC000791;Arrefecimento;01/02/2025;11;1493,95;Loja Sul;2025-02
PC000791;Arrefecimento;01/03/2025;11;1493,95;Loja Sul;2025-03
PC000791;Arrefecimento;01/04/2025;11;1493,95;Loja Sul;2025-04
PC000791;Arrefecimento;01/05/2025;12;1629,76;Loja Sul;2025-05
PC000791;Arrefecimento;01/06/2025;10;1358,14;Loja Sul;2025-06
PC000791;Arrefecimento;01/07/2025;9;1222,32;Loja Sul;2025-07
PC000791;Arrefecimento;01/08/2025;10;1358,14;Loja Sul;2025-08
PC000791;Arrefecimento;01/09/2025;10;1358,14;Loja Sul;2025-09
PC000791;Arrefecimento;01/10/2025;12;1629,76;Loja Sul;2025-10
PC000791;Arrefecimento;01/11/2025;12;1629,76;Loja Sul;2025-11
PC000791;Arrefecimento;01/12/2025;16;2173,02;Loja Sul;2025-12
PC000791;Arrefecimento;01/01/2026;12;1629,76;Loja Sul;2026-01
PC000791;Arrefecimento;01/02/2026;13;1765,58;Loja Sul;2026-02
PC000791;Arrefecimento;01/03/2026;12;1629,76;Loja Sul;2026-03
PC000791;Arrefecimento;01/04/2026;10;1358,14;Loja Sul;2026-04
PC000791;Arrefecimento;01/05/2026;10;1358,14;Loja Sul;2026-05
PC000791;Arrefecimento;01/06/2026;11;1493,95;Loja Sul;2026-06
PC000791;Arrefecimento;01/07/2026;10;1358,14;Loja Sul;2026-07
PC000791;Arrefecimento;01/08/2026;11;1493,95;Loja Sul;2026-08
PC000795;Arrefecimento;01/09/2022;12;565,99;Loja Sul;2022-09
PC000795;Arrefecimento;01/10/2022;12;565,99;Loja Sul;2022-10
PC000795;Arrefecimento;01/11/2022;17;801,82;Loja Sul;2022-11
PC000795;Arrefecimento;01/12/2022;20;943,32;Loja Sul;2022-12
PC000795;Arrefecimento;01/01/2023;12;565,99;Loja Sul;2023-01
PC000795;Arrefecimento;01/02/2023;13;613,16;Loja Sul;2023-02
PC000795;Arrefecimento;01/03/2023;11;518,83;Loja Sul;2023-03
PC000795;Arrefecimento;01/04/2023;11;518,83;Loja Sul;2023-04
PC000795;Arrefecimento;01/05/2023;12;565,99;Loja Sul;2023-05
PC000795;Arrefecimento;01/06/2023;12;565,99;Loja Sul;2023-06
PC000795;Arrefecimento;01/07/2023;10;471,66;Loja Sul;2023-07
PC000795;Arrefecimento;01/08/2023;11;518,83;Loja Sul;2023-08
PC000795;Arrefecimento;01/09/2023;11;518,83;Loja Sul;2023-09
PC000795;Arrefecimento;01/10/2023;10;471,66;Loja Sul;2023-10
PC000795;Arrefecimento;01/11/2023;16;754,66;Loja Sul;2023-11
PC000795;Arrefecimento;01/12/2023;17;801,82;Loja Sul;2023-12
PC000795;Arrefecimento;01/01/2024;11;518,83;Loja Sul;2024-01
PC000795;Arrefecimento;01/02/2024;12;565,99;Loja Sul;2024-02
PC000795;Arrefecimento;01/03/2024;12;565,99;Loja Sul;2024-03
PC000795;Arrefecimento;01/04/2024;12;565,99;Loja Sul;2024-04
PC000795;Arrefecimento;01/05/2024;12;565,99;Loja Sul;2024-05
PC000795;Arrefecimento;01/06/2024;13;613,16;Loja Sul;2024-06
PC000795;Arrefecimento;01/07/2024;11;518,83;Loja Sul;2024-07
PC000795;Arrefecimento;01/08/2024;11;518,83;Loja Sul;2024-08
PC000795;Arrefecimento;01/09/2024;13;613,16;Loja Sul;2024-09
PC000795;Arrefecimento;01/10/2024;11;518,83;Loja Sul;2024-10
PC000795;Arrefecimento;01/11/2024;15;707,49;Loja Sul;2024-11
PC000795;Arrefecimento;01/12/2024;21;990,49;Loja Sul;2024-12
PC000795;Arrefecimento;01/01/2025;14;660,32;Loja Sul;2025-01
PC000795;Arrefecimento;01/02/2025;14;660,32;Loja Sul;2025-02
PC000795;Arrefecimento;01/03/2025;12;565,99;Loja Sul;2025-03
PC000795;Arrefecimento;01/04/2025;15;707,49;Loja Sul;2025-04
PC000795;Arrefecimento;01/05/2025;12;565,99;Loja Sul;2025-05
PC000795;Arrefecimento;01/06/2025;12;565,99;Loja Sul;2025-06
PC000795;Arrefecimento;01/07/2025;12;565,99;Loja Sul;2025-07
PC000795;Arrefecimento;01/08/2025;11;518,83;Loja Sul;2025-08
PC000795;Arrefecimento;01/09/2025;11;518,83;Loja Sul;2025-09
PC000795;Arrefecimento;01/10/2025;11;518,83;Loja Sul;2025-10
PC000795;Arrefecimento;01/11/2025;17;801,82;Loja Sul;2025-11
PC000795;Arrefecimento;01/12/2025;19;896,15;Loja Sul;2025-12
PC000795;Arrefecimento;01/01/2026;14;660,32;Loja Sul;2026-01
PC000795;Arrefecimento;01/02/2026;14;660,32;Loja Sul;2026-02
PC000795;Arrefecimento;01/03/2026;13;613,16;Loja Sul;2026-03
PC000795;Arrefecimento;01/04/2026;13;613,16;Loja Sul;2026-04
PC000795;Arrefecimento;01/05/2026;12;565,99;Loja Sul;2026-05
PC000795;Arrefecimento;01/06/2026;13;613,16;Loja Sul;2026-06
PC000795;Arrefecimento;01/07/2026;11;518,83;Loja Sul;2026-07
PC000795;Arrefecimento;01/08/2026;10;471,66;Loja Sul;2026-08
PC000802;Arrefecimento;01/02/2026;7;3579,62;Loja Sul;2026-02
PC000802;Arrefecimento;01/03/2026;9;4602,37;Loja Sul;2026-03
PC000802;Arrefecimento;01/04/2026;9;4602,37;Loja Sul;2026-04
PC000802;Arrefecimento;01/05/2026;7;3579,62;Loja Sul;2026-05
PC000802;Arrefecimento;01/06/2026;7;3579,62;Loja Sul;2026-06
PC000802;Arrefecimento;01/07/2026;7;3579,62;Loja Sul;2026-07
PC000802;Arrefecimento;01/08/2026;7;3579,62;Loja Sul;2026-08
PC000810;Arrefecimento;01/09/2022;7;539,27;Loja Sul;2022-09
PC000810;Arrefecimento;01/10/2022;8;616,31;Loja Sul;2022-10
PC000810;Arrefecimento;01/11/2022;12;924,46;Loja Sul;2022-11
PC000810;Arrefecimento;01/12/2022;14;1078,54;Loja Sul;2022-12
PC000810;Arrefecimento;01/01/2023;9;693,35;Loja Sul;2023-01
PC000810;Arrefecimento;01/02/2023;9;693,35;Loja Sul;2023-02
PC000810;Arrefecimento;01/03/2023;10;770,39;Loja Sul;2023-03
PC000810;Arrefecimento;01/04/2023;8;616,31;Loja Sul;2023-04
PC000810;Arrefecimento;01/05/2023;11;847,43;Loja Sul;2023-05
PC000810;Arrefecimento;01/06/2023;10;770,39;Loja Sul;2023-06
PC000810;Arrefecimento;01/07/2023;8;616,31;Loja Sul;2023-07
PC000810;Arrefecimento;01/08/2023;9;693,35;Loja Sul;2023-08
PC000810;Arrefecimento;01/09/2023;9;693,35;Loja Sul;2023-09
PC000810;Arrefecimento;01/10/2023;8;616,31;Loja Sul;2023-10
PC000810;Arrefecimento;01/11/2023;12;924,46;Loja Sul;2023-11
PC000810;Arrefecimento;01/12/2023;16;1232,62;Loja Sul;2023-12
PC000810;Arrefecimento;01/01/2024;9;693,35;Loja Sul;2024-01
PC000810;Arrefecimento;01/02/2024;9;693,35;Loja Sul;2024-02
PC000810;Arrefecimento;01/03/2024;10;770,39;Loja Sul;2024-03
PC000810;Arrefecimento;01/04/2024;11;847,43;Loja Sul;2024-04
PC000810;Arrefecimento;01/05/2024;9;693,35;Loja Sul;2024-05
PC000810;Arrefecimento;01/06/2024;9;693,35;Loja Sul;2024-06
PC000810;Arrefecimento;01/07/2024;9;693,35;Loja Sul;2024-07
PC000810;Arrefecimento;01/08/2024;8;616,31;Loja Sul;2024-08
PC000810;Arrefecimento;01/09/2024;9;693,35;Loja Sul;2024-09
PC000810;Arrefecimento;01/10/2024;8;616,31;Loja Sul;2024-10
PC000810;Arrefecimento;01/11/2024;13;1001,5;Loja Sul;2024-11
PC000810;Arrefecimento;01/12/2024;16;1232,62;Loja Sul;2024-12
PC000810;Arrefecimento;01/01/2025;10;770,39;Loja Sul;2025-01
PC000810;Arrefecimento;01/02/2025;8;616,31;Loja Sul;2025-02
PC000810;Arrefecimento;01/03/2025;10;770,39;Loja Sul;2025-03
PC000810;Arrefecimento;01/04/2025;11;847,43;Loja Sul;2025-04
PC000810;Arrefecimento;01/05/2025;8;616,31;Loja Sul;2025-05
PC000810;Arrefecimento;01/06/2025;10;770,39;Loja Sul;2025-06
PC000810;Arrefecimento;01/07/2025;9;693,35;Loja Sul;2025-07
PC000810;Arrefecimento;01/08/2025;8;616,31;Loja Sul;2025-08
PC000810;Arrefecimento;01/09/2025;9;693,35;Loja Sul;2025-09
PC000810;Arrefecimento;01/10/2025;7;539,27;Loja Sul;2025-10
PC000810;Arrefecimento;01/11/2025;14;1078,54;Loja Sul;2025-11
PC000810;Arrefecimento;01/12/2025;17;1309,66;Loja Sul;2025-12
PC000810;Arrefecimento;01/01/2026;10;770,39;Loja Sul;2026-01
PC000810;Arrefecimento;01/02/2026;11;847,43;Loja Sul;2026-02
PC000810;Arrefecimento;01/03/2026;9;693,35;Loja Sul;2026-03
PC000810;Arrefecimento;01/04/2026;10;770,39;Loja Sul;2026-04
PC000810;Arrefecimento;01/05/2026;10;770,39;Loja Sul;2026-05
PC000810;Arrefecimento;01/06/2026;10;770,39;Loja Sul;2026-06
PC000810;Arrefecimento;01/07/2026;9;693,35;Loja Sul;2026-07
PC000810;Arrefecimento;01/08/2026;9;693,35;Loja Sul;2026-08
PC000813;Arrefecimento;01/09/2022;8;1786,03;Loja Sul;2022-09
PC000813;Arrefecimento;01/10/2022;9;2009,28;Loja Sul;2022-10
PC000813;Arrefecimento;01/11/2022;11;2455,79;Loja Sul;2022-11
PC000813;Arrefecimento;01/12/2022;12;2679,04;Loja Sul;2022-12
PC000813;Arrefecimento;01/01/2023;8;1786,03;Loja Sul;2023-01
PC000813;Arrefecimento;01/02/2023;9;2009,28;Loja Sul;2023-02
PC000813;Arrefecimento;01/03/2023;9;2009,28;Loja Sul;2023-03
PC000813;Arrefecimento;01/04/2023;9;2009,28;Loja Sul;2023-04
PC000813;Arrefecimento;01/05/2023;10;2232,53;Loja Sul;2023-05
PC000813;Arrefecimento;01/06/2023;10;2232,53;Loja Sul;2023-06
PC000813;Arrefecimento;01/07/2023;8;1786,03;Loja Sul;2023-07
PC000813;Arrefecimento;01/08/2023;9;2009,28;Loja Sul;2023-08
PC000813;Arrefecimento;01/09/2023;10;2232,53;Loja Sul;2023-09
PC000813;Arrefecimento;01/10/2023;7;1562,77;Loja Sul;2023-10
PC000813;Arrefecimento;01/11/2023;13;2902,29;Loja Sul;2023-11
PC000813;Arrefecimento;01/12/2023;14;3125,55;Loja Sul;2023-12
PC000813;Arrefecimento;01/01/2024;9;2009,28;Loja Sul;2024-01
PC000813;Arrefecimento;01/02/2024;10;2232,53;Loja Sul;2024-02
PC000813;Arrefecimento;01/03/2024;9;2009,28;Loja Sul;2024-03
PC000813;Arrefecimento;01/04/2024;10;2232,53;Loja Sul;2024-04
PC000813;Arrefecimento;01/05/2024;10;2232,53;Loja Sul;2024-05
PC000813;Arrefecimento;01/06/2024;9;2009,28;Loja Sul;2024-06
PC000813;Arrefecimento;01/07/2024;9;2009,28;Loja Sul;2024-07
PC000813;Arrefecimento;01/08/2024;9;2009,28;Loja Sul;2024-08
PC000813;Arrefecimento;01/09/2024;8;1786,03;Loja Sul;2024-09
PC000813;Arrefecimento;01/10/2024;10;2232,53;Loja Sul;2024-10
PC000813;Arrefecimento;01/11/2024;12;2679,04;Loja Sul;2024-11
PC000813;Arrefecimento;01/12/2024;14;3125,55;Loja Sul;2024-12
PC000813;Arrefecimento;01/01/2025;10;2232,53;Loja Sul;2025-01
PC000813;Arrefecimento;01/02/2025;10;2232,53;Loja Sul;2025-02
PC000813;Arrefecimento;01/03/2025;9;2009,28;Loja Sul;2025-03
PC000813;Arrefecimento;01/04/2025;10;2232,53;Loja Sul;2025-04
PC000813;Arrefecimento;01/05/2025;10;2232,53;Loja Sul;2025-05
PC000813;Arrefecimento;01/06/2025;9;2009,28;Loja Sul;2025-06
PC000813;Arrefecimento;01/07/2025;9;2009,28;Loja Sul;2025-07
PC000813;Arrefecimento;01/08/2025;8;1786,03;Loja Sul;2025-08
PC000813;Arrefecimento;01/09/2025;9;2009,28;Loja Sul;2025-09
PC000813;Arrefecimento;01/10/2025;8;1786,03;Loja Sul;2025-10
PC000813;Arrefecimento;01/11/2025;12;2679,04;Loja Sul;2025-11
PC000813;Arrefecimento;01/12/2025;15;3348,8;Loja Sul;2025-12
PC000813;Arrefecimento;01/01/2026;9;2009,28;Loja Sul;2026-01
PC000813;Arrefecimento;01/02/2026;11;2455,79;Loja Sul;2026-02
PC000813;Arrefecimento;01/03/2026;11;2455,79;Loja Sul;2026-03
PC000813;Arrefecimento;01/04/2026;12;2679,04;Loja Sul;2026-04
PC000813;Arrefecimento;01/05/2026;12;2679,04;Loja Sul;2026-05
PC000813;Arrefecimento;01/06/2026;9;2009,28;Loja Sul;2026-06
PC000813;Arrefecimento;01/07/2026;10;2232,53;Loja Sul;2026-07
PC000813;Arrefecimento;01/08/2026;9;2009,28;Loja Sul;2026-08
PC000819;Arrefecimento;01/09/2022;12;5531,56;Loja Sul;2022-09
PC000819;Arrefecimento;01/10/2022;12;5531,56;Loja Sul;2022-10
PC000819;Arrefecimento;01/11/2022;15;6914,44;Loja Sul;2022-11
PC000819;Arrefecimento;01/12/2022;21;9680,22;Loja Sul;2022-12
PC000819;Arrefecimento;01/01/2023;13;5992,52;Loja Sul;2023-01
PC000819;Arrefecimento;01/02/2023;14;6453,48;Loja Sul;2023-02
