Produto;Categoria;Emissao;Quantidade;Vlr.Total;Filial;_periodo_val
PC000879;Arrefecimento;01/02/2023;25;4737,98;Loja Centro;2023-02
PC000879;Arrefecimento;01/03/2023;26;4927,5;Loja Centro;2023-03
PC000879;Arrefecimento;01/04/2023;22;4169,42;Loja Centro;2023-04
PC000879;Arrefecimento;01/05/2023;25;4737,98;Loja Centro;2023-05
PC000879;Arrefecimento;01/06/2023;25;4737,98;Loja Centro;2023-06
PC000879;Arrefecimento;01/07/2023;20;3790,38;Loja Centro;2023-07
PC000879;Arrefecimento;01/08/2023;25;4737,98;Loja Centro;2023-08
PC000879;Arrefecimento;01/09/2023;22;4169,42;Loja Centro;2023-09
PC000879;Arrefecimento;01/10/2023;23;4358,94;Loja Centro;2023-10
PC000879;Arrefecimento;01/11/2023;27;5117,02;Loja Centro;2023-11
PC000879;Arrefecimento;01/12/2023;31;5875,09;Loja Centro;2023-12
PC000879;Arrefecimento;01/01/2024;28;5306,54;Loja Centro;2024-01
PC000879;Arrefecimento;01/02/2024;25;4737,98;Loja Centro;2024-02
PC000879;Arrefecimento;01/03/2024;29;5496,06;Loja Centro;2024-03
PC000879;Arrefecimento;01/04/2024;26;4927,5;Loja Centro;2024-04
PC000879;Arrefecimento;01/05/2024;23;4358,94;Loja Centro;2024-05
PC000879;Arrefecimento;01/06/2024;29;5496,06;Loja Centro;2024-06
PC000879;Arrefecimento;01/07/2024;23;4358,94;Loja Centro;2024-07
PC000879;Arrefecimento;01/08/2024;23;4358,94;Loja Centro;2024-08
PC000879;Arrefecimento;01/09/2024;22;4169,42;Loja Centro;2024-09
PC000879;Arrefecimento;01/10/2024;20;3790,38;Loja Centro;2024-10
PC000879;Arrefecimento;01/11/2024;34;6443,65;Loja Centro;2024-11
PC000879;Arrefecimento;01/12/2024;40;7580,77;Loja Centro;2024-12
PC000879;Arrefecimento;01/01/2025;28;5306,54;Loja Centro;2025-01
PC000879;Arrefecimento;01/02/2025;25;4737,98;Loja Centro;2025-02
PC000879;Arrefecimento;01/03/2025;23;4358,94;Loja Centro;2025-03
PC000879;Arrefecimento;01/04/2025;29;5496,06;Loja Centro;2025-04
PC000879;Arrefecimento;01/05/2025;30;5685,57;Loja Centro;2025-05
PC000879;Arrefecimento;01/06/2025;21;3979,9;Loja Centro;2025-06
PC000879;Arrefecimento;01/07/2025;21;3979,9;Loja Centro;2025-07
PC000879;Arrefecimento;01/08/2025;22;4169,42;Loja Centro;2025-08
PC000879;Arrefecimento;01/09/2025;20;3790,38;Loja Centro;2025-09
PC000879;Arrefecimento;01/10/2025;23;4358,94;Loja Centro;2025-10
PC000879;Arrefecimento;01/11/2025;35;6633,17;Loja Centro;2025-11
PC000879;Arrefecimento;01/12/2025;43;8149,32;Loja Centro;2025-12
PC000879;Arrefecimento;01/01/2026;28;5306,54;Loja Centro;2026-01
PC000879;Arrefecimento;01/02/2026;27;5117,02;Loja Centro;2026-02
PC000879;Arrefecimento;01/03/2026;32;6064,61;Loja Centro;2026-03
PC000879;Arrefecimento;01/04/2026;23;4358,94;Loja Centro;2026-04
PC000879;Arrefecimento;01/05/2026;24;4548,46;Loja Centro;2026-05
PC000879;Arrefecimento;01/06/2026;26;4927,5;Loja Centro;2026-06
PC000879;Arrefecimento;01/07/2026;23;4358,94;Loja Centro;2026-07
PC000879;Arrefecimento;01/08/2026;24;4548,46;Loja Centro;2026-08
PC000883;Arrefecimento;01/09/2022;31;13916,71;Loja Centro;2022-09
PC000883;Arrefecimento;01/10/2022;28;12569,93;Loja Centro;2022-10
PC000883;Arrefecimento;01/11/2022;45;20201,68;Loja Centro;2022-11
PC000883;Arrefecimento;01/12/2022;50;22446,31;Loja Centro;2022-12
PC000883;Arrefecimento;01/01/2023;35;15712,42;Loja Centro;2023-01
PC000883;Arrefecimento;01/02/2023;31;13916,71;Loja Centro;2023-02
PC000883;Arrefecimento;01/03/2023;35;15712,42;Loja Centro;2023-03
PC000883;Arrefecimento;01/04/2023;35;15712,42;Loja Centro;2023-04
PC000883;Arrefecimento;01/05/2023;31;13916,71;Loja Centro;2023-05
PC000883;Arrefecimento;01/06/2023;35;15712,42;Loja Centro;2023-06
PC000883;Arrefecimento;01/07/2023;25;11223,15;Loja Centro;2023-07
PC000883;Arrefecimento;01/08/2023;31;13916,71;Loja Centro;2023-08
PC000883;Arrefecimento;01/09/2023;26;11672,08;Loja Centro;2023-09
PC000883;Arrefecimento;01/10/2023;27;12121,01;Loja Centro;2023-10
PC000883;Arrefecimento;01/11/2023;47;21099,53;Loja Centro;2023-11
PC000883;Arrefecimento;01/12/2023;45;20201,68;Loja Centro;2023-12
PC000883;Arrefecimento;01/01/2024;30;13467,79;Loja Centro;2024-01
PC000883;Arrefecimento;01/02/2024;37;16610,27;Loja Centro;2024-02
PC000883;Arrefecimento;01/03/2024;32;14365,64;Loja Centro;2024-03
PC000883;Arrefecimento;01/04/2024;39;17508,12;Loja Centro;2024-04
PC000883;Arrefecimento;01/05/2024;37;16610,27;Loja Centro;2024-05
PC000883;Arrefecimento;01/06/2024;31;13916,71;Loja Centro;2024-06
PC000883;Arrefecimento;01/07/2024;35;15712,42;Loja Centro;2024-07
PC000883;Arrefecimento;01/08/2024;26;11672,08;Loja Centro;2024-08
PC000883;Arrefecimento;01/09/2024;33;14814,56;Loja Centro;2024-09
PC000883;Arrefecimento;01/10/2024;28;12569,93;Loja Centro;2024-10
PC000883;Arrefecimento;01/11/2024;42;18854,9;Loja Centro;2024-11
PC000883;Arrefecimento;01/12/2024;51;22895,24;Loja Centro;2024-12
PC000883;Arrefecimento;01/01/2025;40;17957,05;Loja Centro;2025-01
PC000883;Arrefecimento;01/02/2025;35;15712,42;Loja Centro;2025-02
PC000883;Arrefecimento;01/03/2025;37;16610,27;Loja Centro;2025-03
PC000883;Arrefecimento;01/04/2025;36;16161,34;Loja Centro;2025-04
PC000883;Arrefecimento;01/05/2025;33;14814,56;Loja Centro;2025-05
PC000883;Arrefecimento;01/06/2025;31;13916,71;Loja Centro;2025-06
PC000883;Arrefecimento;01/07/2025;35;15712,42;Loja Centro;2025-07
PC000883;Arrefecimento;01/08/2025;33;14814,56;Loja Centro;2025-08
PC000883;Arrefecimento;01/09/2025;35;15712,42;Loja Centro;2025-09
PC000883;Arrefecimento;01/10/2025;32;14365,64;Loja Centro;2025-10
PC000883;Arrefecimento;01/11/2025;45;20201,68;Loja Centro;2025-11
PC000883;Arrefecimento;01/12/2025;60;26935,57;Loja Centro;2025-12
PC000883;Arrefecimento;01/01/2026;36;16161,34;Loja Centro;2026-01
PC000883;Arrefecimento;01/02/2026;33;14814,56;Loja Centro;2026-02
PC000883;Arrefecimento;01/03/2026;42;18854,9;Loja Centro;2026-03
PC000883;Arrefecimento;01/04/2026;36;16161,34;Loja Centro;2026-04
PC000883;Arrefecimento;01/05/2026;38;17059,2;Loja Centro;2026-05
PC000883;Arrefecimento;01/06/2026;34;15263,49;Loja Centro;2026-06
PC000883;Arrefecimento;01/07/2026;32;14365,64;Loja Centro;2026-07
PC000883;Arrefecimento;01/08/2026;28;12569,93;Loja Centro;2026-08
PC000884;Arrefecimento;01/09/2022;13;7760,46;Loja Centro;2022-09
PC000884;Arrefecimento;01/10/2022;15;8954,37;Loja Centro;2022-10
PC000884;Arrefecimento;01/11/2022;26;15520,91;Loja Centro;2022-11
PC000884;Arrefecimento;01/12/2022;32;19102,66;Loja Centro;2022-12
PC000884;Arrefecimento;01/01/2023;18;10745,25;Loja Centro;2023-01
PC000884;Arrefecimento;01/02/2023;20;11939,16;Loja Centro;2023-02
PC000884;Arrefecimento;01/03/2023;19;11342,21;Loja Centro;2023-03
PC000884;Arrefecimento;01/04/2023;22;13133,08;Loja Centro;2023-04
PC000884;Arrefecimento;01/05/2023;16;9551,33;Loja Centro;2023-05
PC000884;Arrefecimento;01/06/2023;17;10148,29;Loja Centro;2023-06
PC000884;Arrefecimento;01/07/2023;19;11342,21;Loja Centro;2023-07
PC000884;Arrefecimento;01/08/2023;18;10745,25;Loja Centro;2023-08
PC000884;Arrefecimento;01/09/2023;16;9551,33;Loja Centro;2023-09
PC000884;Arrefecimento;01/10/2023;19;11342,21;Loja Centro;2023-10
PC000884;Arrefecimento;01/11/2023;24;14327,0;Loja Centro;2023-11
PC000884;Arrefecimento;01/12/2023;28;16714,83;Loja Centro;2023-12
PC000884;Arrefecimento;01/01/2024;20;11939,16;Loja Centro;2024-01
PC000884;Arrefecimento;01/02/2024;19;11342,21;Loja Centro;2024-02
PC000884;Arrefecimento;01/03/2024;20;11939,16;Loja Centro;2024-03
PC000884;Arrefecimento;01/04/2024;18;10745,25;Loja Centro;2024-04
PC000884;Arrefecimento;01/05/2024;23;13730,04;Loja Centro;2024-05
PC000884;Arrefecimento;01/06/2024;18;10745,25;Loja Centro;2024-06
PC000884;Arrefecimento;01/07/2024;19;11342,21;Loja Centro;2024-07
PC000884;Arrefecimento;01/08/2024;20;11939,16;Loja Centro;2024-08
PC000884;Arrefecimento;01/09/2024;15;8954,37;Loja Centro;2024-09
PC000884;Arrefecimento;01/10/2024;18;10745,25;Loja Centro;2024-10
PC000884;Arrefecimento;01/11/2024;24;14327,0;Loja Centro;2024-11
PC000884;Arrefecimento;01/12/2024;34;20296,58;Loja Centro;2024-12
PC000884;Arrefecimento;01/01/2025;18;10745,25;Loja Centro;2025-01
PC000884;Arrefecimento;01/02/2025;19;11342,21;Loja Centro;2025-02
PC000884;Arrefecimento;01/03/2025;20;11939,16;Loja Centro;2025-03
PC000884;Arrefecimento;01/04/2025;19;11342,21;Loja Centro;2025-04
PC000884;Arrefecimento;01/05/2025;19;11342,21;Loja Centro;2025-05
PC000884;Arrefecimento;01/06/2025;23;13730,04;Loja Centro;2025-06
PC000884;Arrefecimento;01/07/2025;19;11342,21;Loja Centro;2025-07
PC000884;Arrefecimento;01/08/2025;16;9551,33;Loja Centro;2025-08
PC000884;Arrefecimento;01/09/2025;17;10148,29;Loja Centro;2025-09
PC000884;Arrefecimento;01/10/2025;19;11342,21;Loja Centro;2025-10
PC000884;Arrefecimento;01/11/2025;26;15520,91;Loja Centro;2025-11
PC000884;Arrefecimento;01/12/2025;28;16714,83;Loja Centro;2025-12
PC000884;Arrefecimento;01/01/2026;17;10148,29;Loja Centro;2026-01
PC000884;Arrefecimento;01/02/2026;21;12536,12;Loja Centro;2026-02
PC000884;Arrefecimento;01/03/2026;21;12536,12;Loja Centro;2026-03
PC000884;Arrefecimento;01/04/2026;20;11939,16;Loja Centro;2026-04
PC000884;Arrefecimento;01/05/2026;23;13730,04;Loja Centro;2026-05
PC000884;Arrefecimento;01/06/2026;21;12536,12;Loja Centro;2026-06
PC000884;Arrefecimento;01/07/2026;19;11342,21;Loja Centro;2026-07
PC000884;Arrefecimento;01/08/2026;18;10745,25;Loja Centro;2026-08
PC000886;Arrefecimento;01/09/2022;13;4601,88;Loja Centro;2022-09
PC000886;Arrefecimento;01/10/2022;13;4601,88;Loja Centro;2022-10
PC000886;Arrefecimento;01/11/2022;19;6725,82;Loja Centro;2022-11
PC000886;Arrefecimento;01/12/2022;24;8495,78;Loja Centro;2022-12
PC000886;Arrefecimento;01/01/2023;16;5663,85;Loja Centro;2023-01
PC000886;Arrefecimento;01/02/2023;18;6371,83;Loja Centro;2023-02
PC000886;Arrefecimento;01/03/2023;17;6017,84;Loja Centro;2023-03
PC000886;Arrefecimento;01/04/2023;16;5663,85;Loja Centro;2023-04
PC000886;Arrefecimento;01/05/2023;16;5663,85;Loja Centro;2023-05
PC000886;Arrefecimento;01/06/2023;16;5663,85;Loja Centro;2023-06
PC000886;Arrefecimento;01/07/2023;15;5309,86;Loja Centro;2023-07
PC000886;Arrefecimento;01/08/2023;13;4601,88;Loja Centro;2023-08
PC000886;Arrefecimento;01/09/2023;12;4247,89;Loja Centro;2023-09
PC000886;Arrefecimento;01/10/2023;15;5309,86;Loja Centro;2023-10
PC000886;Arrefecimento;01/11/2023;19;6725,82;Loja Centro;2023-11
PC000886;Arrefecimento;01/12/2023;25;8849,77;Loja Centro;2023-12
PC000886;Arrefecimento;01/01/2024;16;5663,85;Loja Centro;2024-01
PC000886;Arrefecimento;01/02/2024;17;6017,84;Loja Centro;2024-02
PC000886;Arrefecimento;01/03/2024;18;6371,83;Loja Centro;2024-03
PC000886;Arrefecimento;01/04/2024;14;4955,87;Loja Centro;2024-04
PC000886;Arrefecimento;01/05/2024;19;6725,82;Loja Centro;2024-05
PC000886;Arrefecimento;01/06/2024;13;4601,88;Loja Centro;2024-06
PC000886;Arrefecimento;01/07/2024;17;6017,84;Loja Centro;2024-07
PC000886;Arrefecimento;01/08/2024;15;5309,86;Loja Centro;2024-08
PC000886;Arrefecimento;01/09/2024;14;4955,87;Loja Centro;2024-09
PC000886;Arrefecimento;01/10/2024;12;4247,89;Loja Centro;2024-10
PC000886;Arrefecimento;01/11/2024;19;6725,82;Loja Centro;2024-11
PC000886;Arrefecimento;01/12/2024;24;8495,78;Loja Centro;2024-12
PC000886;Arrefecimento;01/01/2025;17;6017,84;Loja Centro;2025-01
PC000886;Arrefecimento;01/02/2025;19;6725,82;Loja Centro;2025-02
PC000886;Arrefecimento;01/03/2025;17;6017,84;Loja Centro;2025-03
PC000886;Arrefecimento;01/04/2025;17;6017,84;Loja Centro;2025-04
PC000886;Arrefecimento;01/05/2025;17;6017,84;Loja Centro;2025-05
PC000886;Arrefecimento;01/06/2025;15;5309,86;Loja Centro;2025-06
PC000886;Arrefecimento;01/07/2025;15;5309,86;Loja Centro;2025-07
PC000886;Arrefecimento;01/08/2025;15;5309,86;Loja Centro;2025-08
PC000886;Arrefecimento;01/09/2025;15;5309,86;Loja Centro;2025-09
PC000886;Arrefecimento;01/10/2025;13;4601,88;Loja Centro;2025-10
PC000886;Arrefecimento;01/11/2025;20;7079,81;Loja Centro;2025-11
PC000886;Arrefecimento;01/12/2025;25;8849,77;Loja Centro;2025-12
PC000886;Arrefecimento;01/01/2026;15;5309,86;Loja Centro;2026-01
PC000886;Arrefecimento;01/02/2026;17;6017,84;Loja Centro;2026-02
PC000886;Arrefecimento;01/03/2026;16;5663,85;Loja Centro;2026-03
PC000886;Arrefecimento;01/04/2026;18;6371,83;Loja Centro;2026-04
PC000886;Arrefecimento;01/05/2026;19;6725,82;Loja Centro;2026-05
PC000886;Arrefecimento;01/06/2026;15;5309,86;Loja Centro;2026-06
PC000886;Arrefecimento;01/07/2026;17;6017,84;Loja Centro;2026-07
PC000886;Arrefecimento;01/08/2026;15;5309,86;Loja Centro;2026-08
PC000889;Arrefecimento;01/09/2022;6;2786,36;Loja Centro;2022-09
PC000889;Arrefecimento;01/10/2022;7;3250,75;Loja Centro;2022-10
PC000889;Arrefecimento;01/11/2022;8;3715,15;Loja Centro;2022-11
PC000889;Arrefecimento;01/12/2022;10;4643,93;Loja Centro;2022-12
PC000889;Arrefecimento;01/01/2023;7;3250,75;Loja Centro;2023-01
PC000889;Arrefecimento;01/02/2023;6;2786,36;Loja Centro;2023-02
PC000889;Arrefecimento;01/03/2023;7;3250,75;Loja Centro;2023-03
PC000889;Arrefecimento;01/04/2023;7;3250,75;Loja Centro;2023-04
PC000889;Arrefecimento;01/05/2023;8;3715,15;Loja Centro;2023-05
PC000889;Arrefecimento;01/06/2023;7;3250,75;Loja Centro;2023-06
PC000889;Arrefecimento;01/07/2023;7;3250,75;Loja Centro;2023-07
PC000889;Arrefecimento;01/08/2023;7;3250,75;Loja Centro;2023-08
PC000889;Arrefecimento;01/09/2023;6;2786,36;Loja Centro;2023-09
PC000889;Arrefecimento;01/10/2023;8;3715,15;Loja Centro;2023-10
PC000889;Arrefecimento;01/11/2023;10;4643,93;Loja Centro;2023-11
PC000889;Arrefecimento;01/12/2023;11;5108,33;Loja Centro;2023-12
PC000889;Arrefecimento;01/01/2024;7;3250,75;Loja Centro;2024-01
PC000889;Arrefecimento;01/02/2024;7;3250,75;Loja Centro;2024-02
PC000889;Arrefecimento;01/03/2024;9;4179,54;Loja Centro;2024-03
PC000889;Arrefecimento;01/04/2024;8;3715,15;Loja Centro;2024-04
PC000889;Arrefecimento;01/05/2024;6;2786,36;Loja Centro;2024-05
PC000889;Arrefecimento;01/06/2024;6;2786,36;Loja Centro;2024-06
PC000889;Arrefecimento;01/07/2024;7;3250,75;Loja Centro;2024-07
PC000889;Arrefecimento;01/08/2024;7;3250,75;Loja Centro;2024-08
PC000889;Arrefecimento;01/09/2024;6;2786,36;Loja Centro;2024-09
PC000889;Arrefecimento;01/10/2024;6;2786,36;Loja Centro;2024-10
PC000889;Arrefecimento;01/11/2024;8;3715,15;Loja Centro;2024-11
PC000889;Arrefecimento;01/12/2024;11;5108,33;Loja Centro;2024-12
PC000889;Arrefecimento;01/01/2025;7;3250,75;Loja Centro;2025-01
PC000889;Arrefecimento;01/02/2025;8;3715,15;Loja Centro;2025-02
PC000889;Arrefecimento;01/03/2025;8;3715,15;Loja Centro;2025-03
PC000889;Arrefecimento;01/04/2025;9;4179,54;Loja Centro;2025-04
PC000889;Arrefecimento;01/05/2025;8;3715,15;Loja Centro;2025-05
PC000889;Arrefecimento;01/06/2025;8;3715,15;Loja Centro;2025-06
PC000889;Arrefecimento;01/07/2025;8;3715,15;Loja Centro;2025-07
PC000889;Arrefecimento;01/08/2025;6;2786,36;Loja Centro;2025-08
PC000889;Arrefecimento;01/09/2025;7;3250,75;Loja Centro;2025-09
PC000889;Arrefecimento;01/10/2025;8;3715,15;Loja Centro;2025-10
PC000889;Arrefecimento;01/11/2025;8;3715,15;Loja Centro;2025-11
PC000889;Arrefecimento;01/12/2025;12;5572,72;Loja Centro;2025-12
PC000889;Arrefecimento;01/01/2026;8;3715,15;Loja Centro;2026-01
PC000889;Arrefecimento;01/02/2026;7;3250,75;Loja Centro;2026-02
PC000889;Arrefecimento;01/03/2026;8;3715,15;Loja Centro;2026-03
PC000889;Arrefecimento;01/04/2026;10;4643,93;Loja Centro;2026-04
PC000889;Arrefecimento;01/05/2026;8;3715,15;Loja Centro;2026-05
PC000889;Arrefecimento;01/06/2026;7;3250,75;Loja Centro;2026-06
PC000889;Arrefecimento;01/07/2026;8;3715,15;Loja Centro;2026-07
PC000889;Arrefecimento;01/08/2026;7;3250,75;Loja Centro;2026-08
PC000896;Arrefecimento;01/09/2022;24;13433,02;Loja Centro;2022-09
PC000896;Arrefecimento;01/10/2022;29;16231,56;Loja Centro;2022-10
PC000896;Arrefecimento;01/11/2022;33;18470,4;Loja Centro;2022-11
PC000896;Arrefecimento;01/12/2022;42;23507,78;Loja Centro;2022-12
PC000896;Arrefecimento;01/01/2023;32;17910,69;Loja Centro;2023-01
PC000896;Arrefecimento;01/02/2023;32;17910,69;Loja Centro;2023-02
PC000896;Arrefecimento;01/03/2023;36;20149,52;Loja Centro;2023-03
PC000896;Arrefecimento;01/04/2023;33;18470,4;Loja Centro;2023-04
PC000896;Arrefecimento;01/05/2023;27;15112,14;Loja Centro;2023-05
PC000896;Arrefecimento;01/06/2023;28;15671,85;Loja Centro;2023-06
PC000896;Arrefecimento;01/07/2023;31;17350,98;Loja Centro;2023-07
PC000896;Arrefecimento;01/08/2023;23;12873,31;Loja Centro;2023-08
PC000896;Arrefecimento;01/09/2023;24;13433,02;Loja Centro;2023-09
PC000896;Arrefecimento;01/10/2023;27;15112,14;Loja Centro;2023-10
PC000896;Arrefecimento;01/11/2023;43;24067,49;Loja Centro;2023-11
PC000896;Arrefecimento;01/12/2023;46;25746,61;Loja Centro;2023-12
PC000896;Arrefecimento;01/01/2024;33;18470,4;Loja Centro;2024-01
PC000896;Arrefecimento;01/02/2024;33;18470,4;Loja Centro;2024-02
PC000896;Arrefecimento;01/03/2024;33;18470,4;Loja Centro;2024-03
PC000896;Arrefecimento;01/04/2024;31;17350,98;Loja Centro;2024-04
PC000896;Arrefecimento;01/05/2024;35;19589,81;Loja Centro;2024-05
PC000896;Arrefecimento;01/06/2024;27;15112,14;Loja Centro;2024-06
PC000896;Arrefecimento;01/07/2024;29;16231,56;Loja Centro;2024-07
PC000896;Arrefecimento;01/08/2024;32;17910,69;Loja Centro;2024-08
PC000896;Arrefecimento;01/09/2024;26;14552,43;Loja Centro;2024-09
PC000896;Arrefecimento;01/10/2024;24;13433,02;Loja Centro;2024-10
PC000896;Arrefecimento;01/11/2024;33;18470,4;Loja Centro;2024-11
PC000896;Arrefecimento;01/12/2024;51;28545,16;Loja Centro;2024-12
PC000896;Arrefecimento;01/01/2025;35;19589,81;Loja Centro;2025-01
PC000896;Arrefecimento;01/02/2025;32;17910,69;Loja Centro;2025-02
PC000896;Arrefecimento;01/03/2025;29;16231,56;Loja Centro;2025-03
PC000896;Arrefecimento;01/04/2025;33;18470,4;Loja Centro;2025-04
PC000896;Arrefecimento;01/05/2025;37;20709,23;Loja Centro;2025-05
PC000896;Arrefecimento;01/06/2025;27;15112,14;Loja Centro;2025-06
PC000896;Arrefecimento;01/07/2025;33;18470,4;Loja Centro;2025-07
PC000896;Arrefecimento;01/08/2025;24;13433,02;Loja Centro;2025-08
PC000896;Arrefecimento;01/09/2025;26;14552,43;Loja Centro;2025-09
PC000896;Arrefecimento;01/10/2025;30;16791,27;Loja Centro;2025-10
PC000896;Arrefecimento;01/11/2025;45;25186,9;Loja Centro;2025-11
PC000896;Arrefecimento;01/12/2025;57;31903,41;Loja Centro;2025-12
PC000896;Arrefecimento;01/01/2026;36;20149,52;Loja Centro;2026-01
PC000896;Arrefecimento;01/02/2026;39;21828,65;Loja Centro;2026-02
PC000896;Arrefecimento;01/03/2026;35;19589,81;Loja Centro;2026-03
PC000896;Arrefecimento;01/04/2026;32;17910,69;Loja Centro;2026-04
PC000896;Arrefecimento;01/05/2026;37;20709,23;Loja Centro;2026-05
PC000896;Arrefecimento;01/06/2026;37;20709,23;Loja Centro;2026-06
PC000896;Arrefecimento;01/07/2026;34;19030,11;Loja Centro;2026-07
PC000896;Arrefecimento;01/08/2026;32;17910,69;Loja Centro;2026-08
PC000899;Arrefecimento;01/09/2022;18;4900,22;Loja Centro;2022-09
PC000899;Arrefecimento;01/10/2022;21;5716,92;Loja Centro;2022-10
PC000899;Arrefecimento;01/11/2022;25;6805,86;Loja Centro;2022-11
PC000899;Arrefecimento;01/12/2022;37;10072,68;Loja Centro;2022-12
PC000899;Arrefecimento;01/01/2023;21;5716,92;Loja Centro;2023-01
PC000899;Arrefecimento;01/02/2023;22;5989,16;Loja Centro;2023-02
PC000899;Arrefecimento;01/03/2023;21;5716,92;Loja Centro;2023-03
PC000899;Arrefecimento;01/04/2023;23;6261,39;Loja Centro;2023-04
PC000899;Arrefecimento;01/05/2023;23;6261,39;Loja Centro;2023-05
PC000899;Arrefecimento;01/06/2023;23;6261,39;Loja Centro;2023-06
PC000899;Arrefecimento;01/07/2023;21;5716,92;Loja Centro;2023-07
PC000899;Arrefecimento;01/08/2023;20;5444,69;Loja Centro;2023-08
PC000899;Arrefecimento;01/09/2023;19;5172,46;Loja Centro;2023-09
PC000899;Arrefecimento;01/10/2023;20;5444,69;Loja Centro;2023-10
PC000899;Arrefecimento;01/11/2023;24;6533,63;Loja Centro;2023-11
PC000899;Arrefecimento;01/12/2023;39;10617,15;Loja Centro;2023-12
PC000899;Arrefecimento;01/01/2024;23;6261,39;Loja Centro;2024-01
PC000899;Arrefecimento;01/02/2024;27;7350,33;Loja Centro;2024-02
PC000899;Arrefecimento;01/03/2024;23;6261,39;Loja Centro;2024-03
PC000899;Arrefecimento;01/04/2024;19;5172,46;Loja Centro;2024-04
PC000899;Arrefecimento;01/05/2024;22;5989,16;Loja Centro;2024-05
PC000899;Arrefecimento;01/06/2024;22;5989,16;Loja Centro;2024-06
PC000899;Arrefecimento;01/07/2024;21;5716,92;Loja Centro;2024-07
PC000899;Arrefecimento;01/08/2024;22;5989,16;Loja Centro;2024-08
PC000899;Arrefecimento;01/09/2024;21;5716,92;Loja Centro;2024-09
PC000899;Arrefecimento;01/10/2024;20;5444,69;Loja Centro;2024-10
PC000899;Arrefecimento;01/11/2024;26;7078,1;Loja Centro;2024-11
PC000899;Arrefecimento;01/12/2024;33;8983,74;Loja Centro;2024-12
PC000899;Arrefecimento;01/01/2025;25;6805,86;Loja Centro;2025-01
PC000899;Arrefecimento;01/02/2025;26;7078,1;Loja Centro;2025-02
PC000899;Arrefecimento;01/03/2025;23;6261,39;Loja Centro;2025-03
PC000899;Arrefecimento;01/04/2025;27;7350,33;Loja Centro;2025-04
PC000899;Arrefecimento;01/05/2025;25;6805,86;Loja Centro;2025-05
PC000899;Arrefecimento;01/06/2025;21;5716,92;Loja Centro;2025-06
PC000899;Arrefecimento;01/07/2025;23;6261,39;Loja Centro;2025-07
PC000899;Arrefecimento;01/08/2025;22;5989,16;Loja Centro;2025-08
PC000899;Arrefecimento;01/09/2025;19;5172,46;Loja Centro;2025-09
PC000899;Arrefecimento;01/10/2025;19;5172,46;Loja Centro;2025-10
PC000899;Arrefecimento;01/11/2025;31;8439,27;Loja Centro;2025-11
PC000899;Arrefecimento;01/12/2025;34;9255,97;Loja Centro;2025-12
PC000899;Arrefecimento;01/01/2026;28;7622,57;Loja Centro;2026-01
PC000899;Arrefecimento;01/02/2026;29;7894,8;Loja Centro;2026-02
PC000899;Arrefecimento;01/03/2026;26;7078,1;Loja Centro;2026-03
PC000899;Arrefecimento;01/04/2026;27;7350,33;Loja Centro;2026-04
PC000899;Arrefecimento;01/05/2026;22;5989,16;Loja Centro;2026-05
PC000899;Arrefecimento;01/06/2026;20;5444,69;Loja Centro;2026-06
PC000899;Arrefecimento;01/07/2026;22;5989,16;Loja Centro;2026-07
PC000899;Arrefecimento;01/08/2026;19;5172,46;Loja Centro;2026-08
PC000900;Arrefecimento;01/09/2022;14;9056,75;Loja Centro;2022-09
PC000900;Arrefecimento;01/10/2022;15;9703,66;Loja Centro;2022-10
PC000900;Arrefecimento;01/11/2022;19;12291,3;Loja Centro;2022-11
PC000900;Arrefecimento;01/12/2022;27;17466,59;Loja Centro;2022-12
PC000900;Arrefecimento;01/01/2023;15;9703,66;Loja Centro;2023-01
PC000900;Arrefecimento;01/02/2023;21;13585,12;Loja Centro;2023-02
PC000900;Arrefecimento;01/03/2023;20;12938,21;Loja Centro;2023-03
PC000900;Arrefecimento;01/04/2023;20;12938,21;Loja Centro;2023-04
PC000900;Arrefecimento;01/05/2023;16;10350,57;Loja Centro;2023-05
PC000900;Arrefecimento;01/06/2023;18;11644,39;Loja Centro;2023-06
PC000900;Arrefecimento;01/07/2023;16;10350,57;Loja Centro;2023-07
PC000900;Arrefecimento;01/08/2023;17;10997,48;Loja Centro;2023-08
PC000900;Arrefecimento;01/09/2023;15;9703,66;Loja Centro;2023-09
PC000900;Arrefecimento;01/10/2023;16;10350,57;Loja Centro;2023-10
PC000900;Arrefecimento;01/11/2023;20;12938,21;Loja Centro;2023-11
PC000900;Arrefecimento;01/12/2023;27;17466,59;Loja Centro;2023-12
PC000900;Arrefecimento;01/01/2024;16;10350,57;Loja Centro;2024-01
PC000900;Arrefecimento;01/02/2024;23;14878,94;Loja Centro;2024-02
PC000900;Arrefecimento;01/03/2024;20;12938,21;Loja Centro;2024-03
PC000900;Arrefecimento;01/04/2024;19;12291,3;Loja Centro;2024-04
PC000900;Arrefecimento;01/05/2024;20;12938,21;Loja Centro;2024-05
PC000900;Arrefecimento;01/06/2024;16;10350,57;Loja Centro;2024-06
PC000900;Arrefecimento;01/07/2024;16;10350,57;Loja Centro;2024-07
PC000900;Arrefecimento;01/08/2024;18;11644,39;Loja Centro;2024-08
PC000900;Arrefecimento;01/09/2024;17;10997,48;Loja Centro;2024-09
PC000900;Arrefecimento;01/10/2024;16;10350,57;Loja Centro;2024-10
