Produto;Fornecedor;Classe;Volatilidade;EstoqueAtual;DemandaPrevMes(un);CoberturaDias;MinDias;MaxDias;LeadTimeDias;GiroAtual;GiroAlvo;Status;QtdSugerida;CustoUnitario;ValorSugerido
PC003915;Não informado;E;Baixa;12,0;11,7;30,6;55;100;15;11,91;4,71;🔴 Comprar agora;27,0;122,3;3321,6
PC001408;Não informado;E;Baixa;6,0;29,6;6,1;55;100;15;59,98;4,71;🚨 RUPTURA IMINENTE;93,0;289,96;26847,88
PC001235;Não informado;E;Baixa;6,0;11,3;16,0;55;100;15;22,87;4,71;🔴 Comprar agora;32,0;579,56;18308,08
PC003822;Não informado;E;Baixa;4,0;7,2;16,7;55;100;15;21,8;4,71;🔴 Comprar agora;20,0;605,39;12043,84
PC008953;Não informado;E;Baixa;4,0;4,1;29,6;55;100;15;12,35;4,71;🔴 Comprar agora;10,0;277,44;2645,05
PC007143;Não informado;E;Baixa;8,0;4,1;58,3;55;100;15;6,26;4,71;🟢 OK;0,0;366,11;0,0
PC002673;Não informado;E;Baixa;9,0;5,1;52,9;55;100;15;6,91;4,71;🔴 Comprar agora;8,0;189,43;1520,87
PC004341;Não informado;E;Baixa;3,0;9,0;10,1;55;100;15;36,32;4,71;🚨 RUPTURA IMINENTE;27,0;393,71;10570,34
PC006723;Não informado;E;Baixa;7,0;5,3;39,7;55;100;15;9,2;4,71;🔴 Comprar agora;11,0;237,97;2534,13
PC004846;Não informado;E;Baixa;3,0;1,0;90,2;55;100;15;4,05;4,71;🟢 OK;0,0;1503,39;0,0
PC008593;Não informado;E;Baixa;1,0;1,0;30,5;55;100;15;11,96;4,71;🔴 Comprar agora;2,0;4308,56;9810,62
PC000627;Não informado;E;Baixa;8,0;3,8;63,2;55;100;15;5,78;4,71;🟢 OK;0,0;353,3;0,0
PC005104;Não informado;E;Baixa;5,0;8,0;18,6;55;100;15;19,57;4,71;🔴 Comprar agora;22,0;170,16;3711,36
PC009245;Não informado;E;Baixa;9,0;8,2;32,8;55;100;15;11,13;4,71;🔴 Comprar agora;18,0;225,89;4167,4
PC005674;Não informado;E;Baixa;4,0;1,6;73,1;55;100;15;4,99;4,71;🟢 OK;0,0;593,77;0,0
PC000651;Não informado;E;Baixa;4,0;1,9;62,2;55;100;15;5,87;4,71;🟢 OK;0,0;767,01;0,0
PC006102;Não informado;E;Baixa;7,0;8,2;25,8;55;100;15;14,17;4,71;🔴 Comprar agora;20,0;697,92;14086,7
PC002275;Não informado;E;Baixa;2,0;1,6;36,7;55;100;15;9,94;4,71;🔴 Comprar agora;3,0;1386,19;4777,39
PC002912;Não informado;E;Baixa;10,0;2,8;106,1;55;100;15;3,44;4,71;🟡 Estoque excessivo;0,0;364,78;0,0
PC000369;Não informado;E;Baixa;20,0;20,5;29,3;55;100;15;12,46;4,71;🔴 Comprar agora;48,0;100,09;4831,68
PC005301;Não informado;E;Baixa;5,0;2,1;72,5;55;100;15;5,04;4,71;🟢 OK;0,0;525,05;0,0
PC005254;Não informado;E;Baixa;12,0;9,2;39,0;55;100;15;9,37;4,71;🔴 Comprar agora;19,0;230,78;4339,53
PC004108;Não informado;E;Baixa;12,0;3,8;94,6;55;100;15;3,86;4,71;🟢 OK;0,0;382,09;0,0
PC000989;Não informado;E;Baixa;2,0;6,3;9,5;55;100;15;38,32;4,71;🚨 RUPTURA IMINENTE;19,0;290,93;5526,42
PC000406;Não informado;E;Baixa;28,0;12,0;69,9;55;100;15;5,22;4,71;🟢 OK;0,0;150,4;0,0
PC003283;Não informado;E;Baixa;6,0;1,9;95,9;55;100;15;3,81;4,71;🟢 OK;0,0;675,85;0,0
PC008904;Não informado;E;Baixa;5,0;7,5;19,9;55;100;15;18,36;4,71;🔴 Comprar agora;20,0;426,79;8602,38
PC003844;Não informado;E;Baixa;1,0;1,3;23,0;55;100;15;15,89;4,71;🔴 Comprar agora;3,0;1054,95;3538,94
PC000061;Não informado;E;Baixa;6,0;9,9;18,3;55;100;15;19,99;4,71;🔴 Comprar agora;27,0;169,71;4558,43
PC003755;Não informado;E;Baixa;1,0;0,9;35,0;55;100;15;10,44;4,71;🔴 Comprar agora;2,0;1060,18;1970,82
PC005460;Não informado;E;Baixa;12,0;16,5;21,8;55;100;15;16,74;4,71;🔴 Comprar agora;43,0;382,07;16439,08
PC009523;Não informado;E;Baixa;44,0;21,0;63,0;55;100;15;5,79;4,71;🟢 OK;0,0;55,36;0,0
PC007357;Não informado;E;Baixa;4,0;4,0;30,0;55;100;15;12,17;4,71;🔴 Comprar agora;9,0;356,23;3326,58
PC006119;Não informado;E;Baixa;26,0;9,1;86,1;55;100;15;4,24;4,71;🟢 OK;0,0;102,7;0,0
PC002106;Não informado;E;Baixa;100,0;46,0;65,3;55;100;15;5,59;4,71;🟢 OK;0,0;32,5;0,0
PC001745;Não informado;E;Baixa;3,0;5,1;17,8;55;100;15;20,5;4,71;🔴 Comprar agora;14,0;443,72;6146,36
PC008446;Não informado;E;Baixa;3,0;1,0;89,9;55;100;15;4,06;4,71;🟢 OK;0,0;1164,9;0,0
PC005298;Não informado;E;Baixa;27,0;57,9;14,0;55;100;15;26,09;4,71;🚨 RUPTURA IMINENTE;166,0;42,18;7000,99
PC002700;Não informado;E;Baixa;6,0;12,9;14,0;55;100;15;26,1;4,71;🚨 RUPTURA IMINENTE;37,0;117,44;4334,58
PC000277;Não informado;E;Baixa;28,0;19,5;43,2;55;100;15;8,45;4,71;🔴 Comprar agora;37,0;124,83;4598,57
PC000614;Não informado;E;Baixa;12,0;11,0;32,7;55;100;15;11,17;4,71;🔴 Comprar agora;25,0;118,61;2931,91
PC007093;Não informado;E;Baixa;6,0;9,4;19,2;55;100;15;18,98;4,71;🔴 Comprar agora;25,0;255,09;6427,4
PC003057;Não informado;E;Baixa;26,0;13,0;59,9;55;100;15;6,09;4,71;🟢 OK;0,0;105,23;0,0
PC009648;Não informado;E;Baixa;6,0;7,1;25,5;55;100;15;14,3;4,71;🔴 Comprar agora;18,0;682,4;11949,03
PC001913;Não informado;E;Baixa;3,0;3,0;30,0;55;100;15;12,17;4,71;🔴 Comprar agora;7,0;498,54;3492,42
PC007980;Não informado;E;Baixa;3,0;9,4;9,6;55;100;15;37,94;4,71;🚨 RUPTURA IMINENTE;28,0;383,27;10800,34
PC003293;Não informado;E;Média;8,0;6,9;34,8;55;100;15;10,48;4,71;🔴 Comprar agora;15,0;377,78;5651,92
PC007729;Não informado;E;Baixa;12,0;7,7;46,7;55;100;15;7,81;4,71;🔴 Comprar agora;14,0;242,17;3311,54
PC006505;Não informado;E;Baixa;20,0;20,1;29,9;55;100;15;12,22;4,71;🔴 Comprar agora;47,0;57,27;2688,41
PC002977;Não informado;E;Baixa;22,0;23,3;28,4;55;100;15;12,87;4,71;🔴 Comprar agora;56,0;94,46;5246,98
PC005958;Não informado;E;Baixa;16,0;7,0;68,8;55;100;15;5,31;4,71;🟢 OK;0,0;162,9;0,0
PC007453;Não informado;E;Baixa;8,0;3,9;61,0;55;100;15;5,98;4,71;🟢 OK;0,0;376,33;0,0
PC006549;Não informado;E;Baixa;12,0;3,5;102,1;55;100;15;3,58;4,71;🟡 Estoque excessivo;0,0;288,55;0,0
PC005152;Não informado;E;Baixa;6,0;3,2;57,0;55;100;15;6,4;4,71;🟢 OK;0,0;610,43;0,0
PC005972;Não informado;E;Baixa;0,0;1,0;0,0;55;100;15;0,0;4,71;🚨 RUPTURA IMINENTE;3,0;3650,76;12311,83
PC002080;Não informado;E;Baixa;16,0;9,4;50,9;55;100;15;7,17;4,71;🔴 Comprar agora;15,0;140,75;2172,3
PC005303;Não informado;E;Baixa;7,0;6,3;33,3;55;100;15;10,97;4,71;🔴 Comprar agora;14,0;312,41;4387,57
PC006421;Não informado;E;Baixa;2,0;6,1;9,8;55;100;15;37,27;4,71;🚨 RUPTURA IMINENTE;18,0;552,69;10182,22
PC001843;Não informado;E;Baixa;6,0;7,4;24,5;55;100;15;14,92;4,71;🔴 Comprar agora;19,0;250,05;4630,52
PC009976;Não informado;E;Baixa;1,0;9,7;3,1;55;100;15;117,41;4,71;🚨 RUPTURA IMINENTE;31,0;443,28;13816,01
PC005299;Não informado;E;Baixa;17,0;5,1;100,8;55;100;15;3,62;4,71;🟡 Estoque excessivo;0,0;213,19;0,0
PC002138;Não informado;E;Baixa;14,0;5,0;84,5;55;100;15;4,32;4,71;🟢 OK;0,0;257,51;0,0
PC002946;Não informado;E;Baixa;3,0;1,0;89,0;55;100;15;4,1;4,71;🟢 OK;0,0;1151,06;0,0
PC006894;Não informado;E;Baixa;6,0;9,5;18,9;55;100;15;19,36;4,71;🔴 Comprar agora;26,0;506,86;13091,95
PC001812;Não informado;E;Baixa;1,0;3,9;7,6;55;100;15;48,01;4,71;🚨 RUPTURA IMINENTE;12,0;1122,37;13640,97
PC007310;Não informado;E;Baixa;17,0;17,8;28,7;55;100;15;12,71;4,71;🔴 Comprar agora;42,0;271,44;11458,46
PC004539;Não informado;E;Baixa;1,0;2,1;14,4;55;100;15;25,33;4,71;🚨 RUPTURA IMINENTE;6,0;1717,34;10198,93
PC008336;Não informado;E;Baixa;4,0;4,0;30,2;55;100;15;12,08;4,71;🔴 Comprar agora;9,0;341,22;3152,74
PC008902;Não informado;E;Baixa;4,0;8,4;14,3;55;100;15;25,58;4,71;🚨 RUPTURA IMINENTE;24,0;416,66;10015,08
PC001727;Não informado;E;Baixa;3,0;17,6;5,1;55;100;15;71,58;4,71;🚨 RUPTURA IMINENTE;56,0;222,07;12398,86
PC003366;Não informado;E;Baixa;18,0;28,3;19,1;55;100;15;19,14;4,71;🔴 Comprar agora;76,0;123,96;9470,02
PC004470;Não informado;E;Baixa;13,0;17,7;22,0;55;100;15;16,57;4,71;🔴 Comprar agora;46,0;232,8;10715,81
PC009252;Não informado;E;Baixa;3,0;11,0;8,2;55;100;15;44,46;4,71;🚨 RUPTURA IMINENTE;34,0;211,91;7108,84
PC002619;Não informado;E;Baixa;1,0;1,0;29,7;55;100;15;12,27;4,71;🔴 Comprar agora;2,0;1421,85;3358,39
PC000925;Não informado;E;Baixa;21,0;15,5;40,7;55;100;15;8,97;4,71;🔴 Comprar agora;31,0;97,04;2968,09
PC000036;Não informado;E;Baixa;4,0;4,1;29,2;55;100;15;12,48;4,71;🔴 Comprar agora;10,0;1037,51;10041,06
PC008604;Não informado;E;Baixa;4,0;5,8;20,6;55;100;15;17,72;4,71;🔴 Comprar agora;15,0;237,13;3655,77
PC006366;Não informado;E;Baixa;18,0;63,4;8,5;55;100;15;42,87;4,71;🚨 RUPTURA IMINENTE;193,0;63,7;12321,54
PC000104;Não informado;E;Baixa;121,0;53,5;67,8;55;100;15;5,38;4,71;🟢 OK;0,0;29,81;0,0
PC002337;Não informado;E;Baixa;75,0;74,4;30,2;55;100;15;12,07;4,71;🔴 Comprar agora;173,0;45,1;7799,87
PC000507;Não informado;E;Baixa;0,0;2,1;0,0;55;100;15;0,0;4,71;🚨 RUPTURA IMINENTE;7,0;2955,73;21155,07
PC005766;Não informado;E;Baixa;2,0;1,8;33,3;55;100;15;10,96;4,71;🔴 Comprar agora;4,0;593,75;2377,6
PC002911;Não informado;E;Baixa;10,0;4,8;61,9;55;100;15;5,9;4,71;🟢 OK;0,0;277,24;0,0
PC009137;Não informado;E;Baixa;16,0;10,4;46,0;55;100;15;7,93;4,71;🔴 Comprar agora;19,0;172,07;3231,89
PC003744;Não informado;E;Baixa;2,0;6,6;9,1;55;100;15;40,0;4,71;🚨 RUPTURA IMINENTE;20,0;697,09;13883,09
PC000909;Não informado;E;Baixa;1,0;2,2;13,4;55;100;15;27,29;4,71;🚨 RUPTURA IMINENTE;6,0;1747,14;11317,52
PC009418;Não informado;E;Baixa;2,0;1,0;62,4;55;100;15;5,85;4,71;🟢 OK;0,0;1436,36;0,0
PC005652;Não informado;E;Baixa;4,0;4,2;28,8;55;100;15;12,68;4,71;🔴 Comprar agora;10,0;1456,5;14415,92
PC001530;Não informado;E;Média;35,0;23,5;44,8;55;100;15;8,15;4,71;🔴 Comprar agora;43,0;81,9;3537,04
PC006364;Não informado;E;Baixa;26,0;19,9;39,3;55;100;15;9,29;4,71;🔴 Comprar agora;40,0;63,0;2531,53
PC006787;Não informado;E;Baixa;10,0;4,0;74,1;55;100;15;4,92;4,71;🟢 OK;0,0;342,94;0,0
PC003127;Não informado;E;Baixa;1,0;5,8;5,1;55;100;15;70,97;4,71;🚨 RUPTURA IMINENTE;18,0;716,83;13221,17
PC004473;Não informado;E;Baixa;5,0;7,2;21,0;55;100;15;17,41;4,71;🔴 Comprar agora;19,0;695,2;13107,83
PC008861;Não informado;E;Baixa;6,0;9,8;18,4;55;100;15;19,87;4,71;🔴 Comprar agora;27,0;355,07;9467,69
PC000245;Não informado;E;Baixa;26,0;7,8;99,4;55;100;15;3,67;4,71;🟢 OK;0,0;172,84;0,0
PC003806;Não informado;E;Baixa;8,0;4,7;51,4;55;100;15;7,1;4,71;🔴 Comprar agora;8,0;335,42;2534,36
PC002295;Não informado;E;Baixa;1,0;2,0;15,3;55;100;15;23,86;4,71;🔴 Comprar agora;6,0;528,46;2925,93
PC005133;Não informado;E;Baixa;1,0;1,0;28,7;55;100;15;12,74;4,71;🔴 Comprar agora;2,0;4297,3;10699,39
PC005554;Não informado;E;Baixa;20,0;11,1;54,2;55;100;15;6,73;4,71;🔴 Comprar agora;17,0;116,03;1957,58
PC009378;Não informado;E;Baixa;6,0;2,8;64,7;55;100;15;5,64;4,71;🟢 OK;0,0;457,85;0,0
PC000890;Não informado;E;Baixa;102,0;145,7;21,0;55;100;15;17,38;4,71;🔴 Comprar agora;384,0;28,71;11012,5
PC009298;Não informado;E;Baixa;8,0;4,1;59,1;55;100;15;6,18;4,71;🟢 OK;0,0;288,64;0,0
PC003171;Não informado;E;Baixa;2,0;11,8;5,1;55;100;15;71,53;4,71;🚨 RUPTURA IMINENTE;37,0;376,91;14018,28
PC007386;Não informado;E;Baixa;3,0;1,0;88,3;55;100;15;4,14;4,71;🟢 OK;0,0;1310,9;0,0
PC003712;Não informado;E;Baixa;2,0;3,0;20,2;55;100;15;18,06;4,71;🔴 Comprar agora;8,0;472,85;3734,59
PC002016;Não informado;E;Baixa;12,0;5,9;61,2;55;100;15;5,96;4,71;🟢 OK;0,0;211,23;0,0
PC007795;Não informado;E;Baixa;23,0;9,5;72,8;55;100;15;5,01;4,71;🟢 OK;0,0;110,25;0,0
PC003370;Não informado;E;Baixa;3,0;2,6;34,3;55;100;15;10,63;4,71;🔴 Comprar agora;6,0;333,03;1911,03
PC009740;Não informado;E;Média;21,0;14,8;42,5;55;100;15;8,59;4,71;🔴 Comprar agora;28,0;127,26;3618,65
PC001981;Não informado;E;Baixa;15,0;7,9;56,9;55;100;15;6,42;4,71;🟢 OK;0,0;206,98;0,0
PC000113;Não informado;E;Baixa;7,0;27,9;7,5;55;100;15;48,41;4,71;🚨 RUPTURA IMINENTE;86,0;126,68;10875,19
PC007552;Não informado;E;Baixa;6,0;3,1;58,5;55;100;15;6,24;4,71;🟢 OK;0,0;486,26;0,0
PC004128;Não informado;E;Baixa;2,0;5,0;11,9;55;100;15;30,69;4,71;🚨 RUPTURA IMINENTE;15,0;802,98;11895,27
PC002208;Não informado;E;Baixa;12,0;4,0;89,2;55;100;15;4,09;4,71;🟢 OK;0,0;268,88;0,0
PC001400;Não informado;E;Baixa;5,0;5,0;30,2;55;100;15;12,09;4,71;🔴 Comprar agora;12,0;1169,28;13526,75
PC007587;Não informado;E;Baixa;4,0;3,0;40,6;55;100;15;8,99;4,71;🔴 Comprar agora;6,0;410,49;2402,46
PC004032;Não informado;E;Baixa;6,0;2,9;62,7;55;100;15;5,82;4,71;🟢 OK;0,0;448,79;0,0
PC003858;Não informado;E;Baixa;7,0;5,9;35,8;55;100;15;10,18;4,71;🔴 Comprar agora;13,0;863,57;10820,23
PC002809;Não informado;E;Baixa;15,0;12,9;34,9;55;100;15;10,46;4,71;🔴 Comprar agora;28,0;143,84;4027,88
PC001399;Não informado;E;Baixa;3,0;1,0;92,1;55;100;15;3,96;4,71;🟢 OK;0,0;1179,37;0,0
PC008490;Não informado;E;Baixa;10,0;8,3;36,0;55;100;15;10,13;4,71;🔴 Comprar agora;18,0;151,25;2685,54
PC004854;Não informado;E;Baixa;3,0;5,0;17,8;55;100;15;20,48;4,71;🔴 Comprar agora;14,0;271,32;3753,14
PC006615;Não informado;E;Baixa;1,0;1,6;18,4;55;100;15;19,79;4,71;🔴 Comprar agora;4,0;1308,01;5784,83
PC005289;Não informado;E;Baixa;80,0;30,1;79,7;55;100;15;4,58;4,71;🟢 OK;0,0;38,69;0,0
PC007240;Não informado;E;Baixa;5,0;4,0;37,8;55;100;15;9,65;4,71;🔴 Comprar agora;8,0;250,92;2064,03
PC004722;Não informado;E;Baixa;34,0;18,8;54,2;55;100;15;6,73;4,71;🔴 Comprar agora;29,0;82,75;2376,29
PC005076;Não informado;E;Baixa;3,0;1,0;88,2;55;100;15;4,14;4,71;🟢 OK;0,0;1208,4;0,0
PC007674;Não informado;E;Baixa;17,0;52,1;9,8;55;100;15;37,28;4,71;🚨 RUPTURA IMINENTE;157,0;94,46;14794,22
PC001023;Não informado;E;Baixa;7,0;4,8;43,3;55;100;15;8,43;4,71;🔴 Comprar agora;9,0;464,53;4254,31
PC000389;Não informado;E;Baixa;0,0;1,9;0,0;55;100;15;0,0;4,71;🚨 RUPTURA IMINENTE;6,0;2303,83;14810,27
PC002721;Não informado;E;Média;29,0;28,5;30,5;55;100;15;11,97;4,71;🔴 Comprar agora;66,0;62,91;4160,31
PC004224;Não informado;E;Baixa;5,0;3,8;39,9;55;100;15;9,15;4,71;🔴 Comprar agora;8,0;782,76;5901,73
PC008707;Não informado;E;Baixa;10,0;5,9;51,0;55;100;15;7,16;4,71;🔴 Comprar agora;10,0;202,66;1947,89
PC006888;Não informado;E;Baixa;29,0;10,9;79,6;55;100;15;4,59;4,71;🟢 OK;0,0;112,9;0,0
PC007007;Não informado;E;Média;7,0;4,8;43,7;55;100;15;8,36;4,71;🔴 Comprar agora;9,0;455,57;4111,0
PC001920;Não informado;E;Baixa;15,0;9,5;47,6;55;100;15;7,67;4,71;🔴 Comprar agora;17,0;366,37;6052,25
PC007835;Não informado;E;Baixa;8,0;5,0;47,9;55;100;15;7,62;4,71;🔴 Comprar agora;9,0;247,86;2157,5
PC006581;Não informado;E;Baixa;9,0;15,6;17,3;55;100;15;21,05;4,71;🔴 Comprar agora;43,0;157,93;6776,82
PC002173;Não informado;E;Baixa;9,0;4,1;65,7;55;100;15;5,55;4,71;🟢 OK;0,0;247,11;0,0
PC003260;Não informado;E;Baixa;2,0;1,6;37,8;55;100;15;9,66;4,71;🔴 Comprar agora;3,0;1122,79;3697,95
PC000936;Não informado;E;Média;32,0;17,9;53,8;55;100;15;6,79;4,71;🔴 Comprar agora;28,0;118,9;3272,92
PC005809;Não informado;E;Baixa;16,0;4,8;100,1;55;100;15;3,65;4,71;🟡 Estoque excessivo;0,0;239,72;0,0
PC005898;Não informado;E;Baixa;5,0;7,9;19,1;55;100;15;19,14;4,71;🔴 Comprar agora;21,0;175,02;3713,74
PC004741;Não informado;E;Baixa;1,0;2,1;14,4;55;100;15;25,37;4,71;🚨 RUPTURA IMINENTE;6,0;2098,83;12491,63
PC006392;Não informado;E;Baixa;10,0;3,2;93,2;55;100;15;3,92;4,71;🟢 OK;0,0;371,37;0,0
PC007715;Não informado;E;Baixa;2,0;5,2;11,5;55;100;15;31,84;4,71;🚨 RUPTURA IMINENTE;15,0;899,84;13898,07
PC008648;Não informado;E;Baixa;4,0;1,3;92,1;55;100;15;3,96;4,71;🟢 OK;0,0;971,23;0,0
PC003742;Não informado;E;Baixa;1,0;1,0;31,2;55;100;15;11,7;4,71;🔴 Comprar agora;2,0;1348,96;2974,15
PC003666;Não informado;E;Baixa;1,0;7,0;4,3;55;100;15;84,64;4,71;🚨 RUPTURA IMINENTE;22,0;582,05;12915,33
PC004492;Não informado;E;Baixa;24,0;9,0;79,7;55;100;15;4,58;4,71;🟢 OK;0,0;130,86;0,0
PC008889;Não informado;E;Baixa;4,0;2,0;59,3;55;100;15;6,16;4,71;🟢 OK;0,0;560,54;0,0
PC008594;Não informado;E;Baixa;4,0;1,4;87,2;55;100;15;4,19;4,71;🟢 OK;0,0;820,93;0,0
PC000586;Não informado;E;Baixa;1,0;1,0;29,8;55;100;15;12,24;4,71;🔴 Comprar agora;2,0;1233,83;2902,86
PC004022;Não informado;E;Baixa;10,0;6,2;48,4;55;100;15;7,55;4,71;🔴 Comprar agora;11,0;160,94;1717,86
PC004534;Não informado;E;Baixa;11,0;3,9;85,2;55;100;15;4,29;4,71;🟢 OK;0,0;338,37;0,0
PC007141;Não informado;E;Baixa;2,0;1,9;32,3;55;100;15;11,29;4,71;🔴 Comprar agora;4,0;1429,28;5983,32
PC007635;Não informado;E;Baixa;6,0;2,7;67,7;55;100;15;5,39;4,71;🟢 OK;0,0;407,17;0,0
PC003216;Não informado;E;Baixa;1,0;3,0;10,0;55;100;15;36,67;4,71;🚨 RUPTURA IMINENTE;9,0;1159,9;10494,22
PC000308;Não informado;E;Baixa;1,0;4,0;7,5;55;100;15;48,67;4,71;🚨 RUPTURA IMINENTE;12,0;1129,05;13926,77
PC003112;Não informado;E;Baixa;31,0;38,6;24,1;55;100;15;15,14;4,71;🔴 Comprar agora;98,0;44,44;4337,68
PC007452;Não informado;E;Baixa;3,0;4,1;21,7;55;100;15;16,81;4,71;🔴 Comprar agora;11,0;309,28;3344,94
PC006131;Não informado;E;Baixa;14,0;7,0;60,2;55;100;15;6,06;4,71;🟢 OK;0,0;156,53;0,0
PC001094;Não informado;E;Baixa;27,0;12,0;67,3;55;100;15;5,42;4,71;🟢 OK;0,0;129,7;0,0
PC007159;Não informado;E;Baixa;2,0;1,6;37,5;55;100;15;9,72;4,71;🔴 Comprar agora;3,0;1272,64;4235,89
PC005516;Não informado;E;Baixa;12,0;8,3;43,2;55;100;15;8,44;4,71;🔴 Comprar agora;16,0;136,6;2151,2
PC003910;Não informado;E;Baixa;50,0;16,0;93,8;55;100;15;3,89;4,71;🟢 OK;0,0;71,39;0,0
PC004337;Não informado;E;Baixa;17,0;8,3;61,7;55;100;15;5,92;4,71;🟢 OK;0,0;135,31;0,0
PC002454;Não informado;E;Baixa;2,0;4,2;14,4;55;100;15;25,33;4,71;🚨 RUPTURA IMINENTE;12,0;1033,87;12281,93
PC003571;Não informado;E;Baixa;10,0;8,2;36,7;55;100;15;9,94;4,71;🔴 Comprar agora;17,0;202,2;3486,39
PC009538;Não informado;E;Baixa;2,0;1,0;59,0;55;100;15;6,19;4,71;🟢 OK;0,0;1288,95;0,0
PC009437;Não informado;E;Baixa;2,0;4,1;14,7;55;100;15;24,76;4,71;🚨 RUPTURA IMINENTE;12,0;235,91;2728,29
PC000947;Não informado;E;Baixa;9,0;5,0;54,0;55;100;15;6,76;4,71;🔴 Comprar agora;8,0;261,16;2003,28
PC004133;Não informado;E;Baixa;2,0;4,0;15,0;55;100;15;24,37;4,71;🚨 RUPTURA IMINENTE;11,0;329,79;3744,35
PC005867;Não informado;E;Baixa;2,0;1,0;57,8;55;100;15;6,32;4,71;🟢 OK;0,0;1212,36;0,0
PC001026;Não informado;E;Baixa;4,0;7,2;16,7;55;100;15;21,81;4,71;🔴 Comprar agora;20,0;752,79;14983,05
PC006646;Não informado;E;Baixa;13,0;4,0;96,7;55;100;15;3,78;4,71;🟢 OK;0,0;291,38;0,0
PC007174;Não informado;E;Baixa;4,0;6,1;19,6;55;100;15;18,64;4,71;🔴 Comprar agora;16,0;1169,76;19213,45
PC004104;Não informado;E;Baixa;2,0;2,1;29,0;55;100;15;12,58;4,71;🔴 Comprar agora;5,0;490,49;2400,47
PC000818;Não informado;E;Baixa;52,0;16,2;96,3;55;100;15;3,79;4,71;🟢 OK;0,0;56,12;0,0
PC005189;Não informado;E;Baixa;6,0;2,1;86,5;55;100;15;4,22;4,71;🟢 OK;0,0;478,22;0,0
PC000616;Não informado;E;Baixa;7,0;10,8;19,4;55;100;15;18,85;4,71;🔴 Comprar agora;29,0;112,98;3293,64
PC007971;Não informado;E;Baixa;1,0;3,9;7,7;55;100;15;47,51;4,71;🚨 RUPTURA IMINENTE;12,0;1113,95;13385,37
PC005785;Não informado;E;Baixa;0,0;1,0;0,0;55;100;15;0,0;4,71;🚨 RUPTURA IMINENTE;3,0;2670,74;8884,94
PC005900;Não informado;E;Baixa;15,0;5,1;88,3;55;100;15;4,13;4,71;🟢 OK;0,0;198,62;0,0
PC002796;Não informado;E;Baixa;27,0;9,9;81,8;55;100;15;4,46;4,71;🟢 OK;0,0;129,42;0,0
PC002741;Não informado;E;Baixa;2,0;9,2;6,5;55;100;15;55,88;4,71;🚨 RUPTURA IMINENTE;29,0;336,16;9621,53
PC003182;Não informado;E;Baixa;3,0;1,1;84,1;55;100;15;4,34;4,71;🟢 OK;0,0;966,3;0,0
PC007887;Não informado;E;Baixa;1,0;3,2;9,4;55;100;15;38,87;4,71;🚨 RUPTURA IMINENTE;10,0;1105,69;10669,12
PC009914;Não informado;E;Baixa;26,0;10,2;76,3;55;100;15;4,78;4,71;🟢 OK;0,0;105,75;0,0
PC000486;Não informado;E;Baixa;10,0;3,1;95,9;55;100;15;3,8;4,71;🟢 OK;0,0;311,49;0,0
PC001341;Não informado;E;Baixa;11,0;6,3;52,3;55;100;15;6,98;4,71;🔴 Comprar agora;10,0;328,86;3301,47
PC000136;Não informado;E;Baixa;1,0;1,0;29,8;55;100;15;12,25;4,71;🔴 Comprar agora;2,0;1338,63;3154,93
PC006448;Não informado;E;Baixa;5,0;10,1;14,9;55;100;15;24,49;4,71;🚨 RUPTURA IMINENTE;29,0;511,53;14600,72
PC005160;Não informado;E;Baixa;14,0;31,2;13,5;55;100;15;27,13;4,71;🚨 RUPTURA IMINENTE;90,0;97,7;8798,14
PC006234;Não informado;E;Baixa;1,0;1,0;30,1;55;100;15;12,14;4,71;🔴 Comprar agora;2,0;915,52;2129,51
PC005941;Não informado;E;Baixa;3,0;1,3;67,8;55;100;15;5,38;4,71;🟢 OK;0,0;1118,16;0,0
PC007071;Não informado;E;Baixa;2,0;1,8;33,1;55;100;15;11,04;4,71;🔴 Comprar agora;4,0;578,71;2344,52
PC000861;Não informado;E;Baixa;6,0;4,1;44,1;55;100;15;8,28;4,71;🔴 Comprar agora;8,0;320,15;2438,51
PC002258;Não informado;E;Baixa;3,0;6,7;13,4;55;100;15;27,19;4,71;🚨 RUPTURA IMINENTE;19,0;588,31;11380,81
PC000284;Não informado;E;Baixa;11,0;3,6;90,5;55;100;15;4,03;4,71;🟢 OK;0,0;265,71;0,0
PC000185;Não informado;E;Baixa;11,0;7,7;42,9;55;100;15;8,51;4,71;🔴 Comprar agora;15,0;139,93;2049,79
PC007575;Não informado;E;Baixa;2,0;5,0;12,0;55;100;15;30,46;4,71;🚨 RUPTURA IMINENTE;15,0;1155,17;16968,17
PC007945;Não informado;E;Baixa;1,0;6,1;4,9;55;100;15;74,08;4,71;🚨 RUPTURA IMINENTE;19,0;781,28;15075,0
PC003603;Não informado;E;Baixa;6,0;2,9;62,4;55;100;15;5,85;4,71;🟢 OK;0,0;307,3;0,0
PC002765;Não informado;E;Baixa;1,0;1,0;29,0;55;100;15;12,6;4,71;🔴 Comprar agora;2,0;4983,51;12223,78
PC004939;Não informado;E;Baixa;3,0;3,0;29,6;55;100;15;12,32;4,71;🔴 Comprar agora;7,0;440,98;3143,17
PC006979;Não informado;E;Baixa;23,0;16,5;41,7;55;100;15;8,75;4,71;🔴 Comprar agora;32,0;232,09;7453,1
