Produto;Fornecedor;Classe;Volatilidade;EstoqueAtual;DemandaPrevMes(un);CoberturaDias;MinDias;MaxDias;LeadTimeDias;GiroAtual;GiroAlvo;Status;QtdSugerida;CustoUnitario;ValorSugerido
PC002080;Não informado;E;Baixa;16,0;9,4;50,9;55;100;15;7,17;4,71;🔴 Comprar agora;15,0;140,75;2172,3
PC006421;Não informado;E;Baixa;2,0;6,1;9,8;55;100;15;37,27;4,71;🚨 RUPTURA IMINENTE;18,0;552,69;10182,22
PC003744;Não informado;E;Baixa;2,0;6,6;9,1;55;100;15;40,0;4,71;🚨 RUPTURA IMINENTE;20,0;697,09;13883,09
PC003712;Não informado;E;Baixa;2,0;3,0;20,2;55;100;15;18,06;4,71;🔴 Comprar agora;8,0;472,85;3734,59
PC002016;Não informado;E;Baixa;12,0;5,9;61,2;55;100;15;5,96;4,71;🟢 OK;0,0;211,23;0,0
PC003370;Não informado;E;Baixa;3,0;2,6;34,3;55;100;15;10,63;4,71;🔴 Comprar agora;6,0;333,03;1911,03
PC007552;Não informado;E;Baixa;6,0;3,1;58,5;55;100;15;6,24;4,71;🟢 OK;0,0;486,26;0,0
PC004128;Não informado;E;Baixa;2,0;5,0;11,9;55;100;15;30,69;4,71;🚨 RUPTURA IMINENTE;15,0;802,98;11895,27
PC002208;Não informado;E;Baixa;12,0;4,0;89,2;55;100;15;4,09;4,71;🟢 OK;0,0;268,88;0,0
PC004032;Não informado;E;Baixa;6,0;2,9;62,7;55;100;15;5,82;4,71;🟢 OK;0,0;448,79;0,0
PC008490;Não informado;E;Baixa;10,0;8,3;36,0;55;100;15;10,13;4,71;🔴 Comprar agora;18,0;151,25;2685,54
PC004224;Não informado;E;Baixa;5,0;3,8;39,9;55;100;15;9,15;4,71;🔴 Comprar agora;8,0;782,76;5901,73
PC001920;Não informado;E;Baixa;15,0;9,5;47,6;55;100;15;7,67;4,71;🔴 Comprar agora;17,0;366,37;6052,25
PC007635;Não informado;E;Baixa;6,0;2,7;67,7;55;100;15;5,39;4,71;🟢 OK;0,0;407,17;0,0
PC003603;Não informado;E;Baixa;6,0;2,9;62,4;55;100;15;5,85;4,71;🟢 OK;0,0;307,3;0,0
PC004939;Não informado;E;Baixa;3,0;3,0;29,6;55;100;15;12,32;4,71;🔴 Comprar agora;7,0;440,98;3143,17
PC003029;Não informado;E;Baixa;13,0;28,7;13,6;55;100;15;26,84;4,71;🚨 RUPTURA IMINENTE;83,0;183,0;15116,05
PC008395;Não informado;E;Média;5,0;9,9;15,1;55;100;15;24,15;4,71;🔴 Comprar agora;28,0;171,74;4822,07
PC003584;Não informado;E;Baixa;12,0;4,0;90,8;55;100;15;4,02;4,71;🟢 OK;0,0;270,86;0,0
PC003114;Não informado;E;Baixa;5,0;2,0;74,0;55;100;15;4,93;4,71;🟢 OK;0,0;542,89;0,0
PC004235;Não informado;E;Baixa;14,0;8,3;50,8;55;100;15;7,18;4,71;🔴 Comprar agora;14,0;425,45;5763,93
PC008139;Não informado;E;Baixa;22,0;6,3;104,7;55;100;15;3,49;4,71;🟡 Estoque excessivo;0,0;155,29;0,0
PC005077;Não informado;E;Baixa;4,0;11,9;10,1;55;100;15;36,27;4,71;🚨 RUPTURA IMINENTE;36,0;301,57;10781,53
PC008736;Não informado;E;Baixa;3,0;3,2;27,7;55;100;15;13,16;4,71;🔴 Comprar agora;8,0;587,29;4592,74
PC004501;Não informado;E;Baixa;2,0;10,3;5,8;55;100;15;62,77;4,71;🚨 RUPTURA IMINENTE;32,0;412,05;13348,13
PC006219;Não informado;E;Média;17,0;21,5;23,8;55;100;15;15,36;4,71;🔴 Comprar agora;55,0;93,75;5114,53
PC000915;Não informado;E;Baixa;2,0;1,9;31,0;55;100;15;11,77;4,71;🔴 Comprar agora;4,0;579,37;2578,38
PC005973;Não informado;E;Baixa;6,0;15,1;11,9;55;100;15;30,69;4,71;🚨 RUPTURA IMINENTE;44,0;492,5;21892,15
PC000682;Não informado;E;Baixa;11,0;8,6;38,2;55;100;15;9,56;4,71;🔴 Comprar agora;18,0;111,56;1986,29
PC008234;Não informado;E;Baixa;3,0;4,0;22,4;55;100;15;16,28;4,71;🔴 Comprar agora;10,0;273,58;2839,79
PC001747;Não informado;E;Baixa;6,0;2,0;91,2;55;100;15;4,0;4,71;🟢 OK;0,0;503,88;0,0
PC001888;Não informado;E;Baixa;18,0;7,0;76,6;55;100;15;4,76;4,71;🟢 OK;0,0;137,95;0,0
PC009760;Não informado;E;Baixa;20,0;6,8;88,3;55;100;15;4,13;4,71;🟢 OK;0,0;152,82;0,0
PC008426;Não informado;E;Baixa;6,0;3,1;58,7;55;100;15;6,22;4,71;🟢 OK;0,0;390,41;0,0
PC006099;Não informado;E;Baixa;8,0;10,4;23,0;55;100;15;15,85;4,71;🔴 Comprar agora;27,0;375,96;10053,46
PC006347;Não informado;E;Baixa;4,0;2,1;58,2;55;100;15;6,27;4,71;🟢 OK;0,0;586,87;0,0
PC000469;Não informado;E;Baixa;2,0;3,7;16,0;55;100;15;22,75;4,71;🔴 Comprar agora;10,0;284,87;2981,86
PC005482;Não informado;E;Baixa;9,0;7,2;37,3;55;100;15;9,77;4,71;🔴 Comprar agora;15,0;337,5;5096,77
PC009408;Não informado;E;Baixa;6,0;3,0;59,7;55;100;15;6,11;4,71;🟢 OK;0,0;343,28;0,0
PC005632;Não informado;E;Baixa;3,0;1,3;71,0;55;100;15;5,14;4,71;🟢 OK;0,0;918,65;0,0
PC001803;Não informado;E;Baixa;8,0;4,4;54,5;55;100;15;6,7;4,71;🔴 Comprar agora;7,0;367,57;2454,0
PC009035;Não informado;E;Baixa;4,0;2,5;47,5;55;100;15;7,68;4,71;🔴 Comprar agora;4,0;418,55;1850,73
PC003403;Não informado;E;Baixa;4,0;2,9;41,1;55;100;15;8,88;4,71;🔴 Comprar agora;6,0;485,14;2780,58
PC007115;Não informado;E;Baixa;4,0;14,5;8,3;55;100;15;43,97;4,71;🚨 RUPTURA IMINENTE;44,0;419,31;18525,53
PC000992;Não informado;E;Baixa;2,0;4,9;12,1;55;100;15;30,05;4,71;🚨 RUPTURA IMINENTE;14,0;375,2;5427,88
PC000704;Não informado;E;Baixa;4,0;5,1;23,6;55;100;15;15,5;4,71;🔴 Comprar agora;13,0;534,9;6944,35
PC004947;Não informado;E;Baixa;3,0;2,1;43,9;55;100;15;8,32;4,71;🔴 Comprar agora;4,0;410,48;1575,61
PC003818;Não informado;E;Baixa;0,0;5,2;0,0;55;100;15;0,0;4,71;🚨 RUPTURA IMINENTE;17,0;706,31;12298,07
PC009024;Não informado;E;Baixa;5,0;3,0;49,2;55;100;15;7,42;4,71;🔴 Comprar agora;5,0;369,36;1906,25
PC000864;Não informado;E;Baixa;1,0;5,1;5,8;55;100;15;62,42;4,71;🚨 RUPTURA IMINENTE;16,0;551,39;8878,29
PC000736;Não informado;E;Baixa;5,0;5,1;29,6;55;100;15;12,32;4,71;🔴 Comprar agora;12,0;560,62;6657,78
PC002579;Não informado;E;Baixa;3,0;1,4;65,8;55;100;15;5,55;4,71;🟢 OK;0,0;959,56;0,0
PC009099;Não informado;E;Baixa;6,0;3,1;57,4;55;100;15;6,36;4,71;🟢 OK;0,0;417,77;0,0
PC001642;Não informado;E;Baixa;28,0;14,6;57,4;55;100;15;6,36;4,71;🟢 OK;0,0;61,31;0,0
PC002261;Não informado;E;Baixa;11,0;6,0;55,0;55;100;15;6,64;4,71;🔴 Comprar agora;9,0;133,98;1206,61
PC008416;Não informado;E;Baixa;2,0;1,1;57,0;55;100;15;6,41;4,71;🟢 OK;0,0;760,2;0,0
PC006933;Não informado;E;Baixa;12,0;5,0;72,0;55;100;15;5,07;4,71;🟢 OK;0,0;177,61;0,0
PC002794;Não informado;E;Baixa;5,0;11,0;13,7;55;100;15;26,71;4,71;🚨 RUPTURA IMINENTE;32,0;314,8;9943,8
PC006731;Não informado;E;Baixa;4,0;2,1;58,2;55;100;15;6,27;4,71;🟢 OK;0,0;472,62;0,0
PC007253;Não informado;E;Baixa;2,0;6,1;9,8;55;100;15;37,4;4,71;🚨 RUPTURA IMINENTE;18,0;754,12;13947,45
PC004960;Não informado;E;Baixa;3,0;1,9;46,6;55;100;15;7,84;4,71;🔴 Comprar agora;3,0;373,47;1286,13
PC001237;Não informado;E;Baixa;13,0;4,1;95,8;55;100;15;3,81;4,71;🟢 OK;0,0;203,9;0,0
PC005994;Não informado;E;Baixa;2,0;3,0;20,3;55;100;15;17,98;4,71;🔴 Comprar agora;8,0;713,37;5601,35
PC004299;Não informado;E;Baixa;2,0;1,6;38,1;55;100;15;9,59;4,71;🔴 Comprar agora;3,0;988,95;3219,89
PC007328;Não informado;E;Baixa;2,0;4,1;14,6;55;100;15;25,01;4,71;🚨 RUPTURA IMINENTE;12,0;251,97;2948,84
PC000746;Não informado;E;Baixa;3,0;0,9;96,4;55;100;15;3,79;4,71;🟢 OK;0,0;1013,26;0,0
PC005056;Não informado;E;Média;3,0;3,4;26,8;55;100;15;13,62;4,71;🔴 Comprar agora;8,0;405,88;3325,72
PC005397;Não informado;E;Baixa;7,0;19,1;11,0;55;100;15;33,16;4,71;🚨 RUPTURA IMINENTE;57,0;160,87;9105,29
PC006667;Não informado;E;Baixa;1,0;1,0;30,7;55;100;15;11,9;4,71;🔴 Comprar agora;2,0;873,93;1974,92
PC003296;Não informado;E;Baixa;8,0;9,7;24,8;55;100;15;14,74;4,71;🔴 Comprar agora;24,0;426,71;10369,56
PC009856;Não informado;E;Baixa;2,0;1,0;59,5;55;100;15;6,14;4,71;🟢 OK;0,0;718,41;0,0
PC000224;Não informado;E;Baixa;6,0;6,1;29,7;55;100;15;12,27;4,71;🔴 Comprar agora;14,0;417,21;5912,03
PC008211;Não informado;E;Baixa;5,0;10,5;14,3;55;100;15;25,55;4,71;🚨 RUPTURA IMINENTE;30,0;370,43;11113,35
PC004074;Não informado;E;Baixa;2,0;1,0;60,8;55;100;15;6,0;4,71;🟢 OK;0,0;697,26;0,0
PC007360;Não informado;E;Baixa;29,0;13,2;65,8;55;100;15;5,55;4,71;🟢 OK;0,0;59,0;0,0
PC008971;Não informado;E;Baixa;3,0;3,3;27,0;55;100;15;13,5;4,71;🔴 Comprar agora;8,0;386,02;3123,64
PC009386;Não informado;E;Baixa;3,0;2,0;45,5;55;100;15;8,02;4,71;🔴 Comprar agora;4,0;399,49;1435,36
PC005856;Não informado;E;Baixa;3,0;1,8;49,5;55;100;15;7,37;4,71;🔴 Comprar agora;3,0;469,45;1434,46
PC002400;Não informado;E;Baixa;8,0;4,0;59,7;55;100;15;6,12;4,71;🟢 OK;0,0;241,95;0,0
PC002976;Não informado;E;Baixa;4,0;5,0;24,2;55;100;15;15,11;4,71;🔴 Comprar agora;13,0;290,99;3654,05
PC004266;Não informado;E;Baixa;3,0;5,0;18,0;55;100;15;20,31;4,71;🔴 Comprar agora;14,0;148,72;2036,3
PC001130;Não informado;E;Baixa;1,0;6,3;4,8;55;100;15;76,06;4,71;🚨 RUPTURA IMINENTE;20,0;641,48;12725,19
PC005141;Não informado;E;Baixa;1,0;1,0;29,4;55;100;15;12,42;4,71;🔴 Comprar agora;2,0;628,32;1509,83
PC009555;Não informado;E;Baixa;6,0;11,7;15,4;55;100;15;23,63;4,71;🔴 Comprar agora;33,0;268,54;8821,4
PC004330;Não informado;E;Baixa;3,0;1,3;67,6;55;100;15;5,4;4,71;🟢 OK;0,0;539,53;0,0
PC007712;Não informado;E;Baixa;2,0;4,3;14,1;55;100;15;25,97;4,71;🚨 RUPTURA IMINENTE;12,0;635,02;7765,12
PC000075;Não informado;E;Baixa;0,0;1,6;0,0;55;100;15;0,0;4,71;🚨 RUPTURA IMINENTE;5,0;692,25;3636,76
PC002059;Não informado;E;Baixa;1,0;0,9;31,6;55;100;15;11,54;4,71;🔴 Comprar agora;2,0;652,45;1410,98
PC008595;Não informado;E;Baixa;21,0;27,9;22,6;55;100;15;16,14;4,71;🔴 Comprar agora;72,0;87,0;6252,75
PC007594;Não informado;E;Baixa;1,0;4,1;7,4;55;100;15;49,46;4,71;🚨 RUPTURA IMINENTE;13,0;578,68;7262,05
PC008149;Não informado;E;Baixa;4,0;6,4;18,7;55;100;15;19,48;4,71;🔴 Comprar agora;17,0;210,14;3646,05
PC003104;Não informado;E;Baixa;2,0;3,1;19,4;55;100;15;18,77;4,71;🔴 Comprar agora;8,0;350,37;2902,34
PC004970;Não informado;E;Baixa;13,0;4,3;90,0;55;100;15;4,06;4,71;🟢 OK;0,0;252,92;0,0
PC002090;Não informado;E;Baixa;1,0;1,1;28,4;55;100;15;12,85;4,71;🔴 Comprar agora;3,0;683,32;1722,14
PC003797;Não informado;E;Baixa;2,0;1,7;35,7;55;100;15;10,23;4,71;🔴 Comprar agora;4,0;736,0;2653,65
PC005376;Não informado;E;Baixa;9,0;2,8;97,9;55;100;15;3,73;4,71;🟢 OK;0,0;249,32;0,0
PC006208;Não informado;E;Baixa;0,0;4,0;0,0;55;100;15;0,0;4,71;🚨 RUPTURA IMINENTE;13,0;469,33;6217,14
PC006165;Não informado;E;Baixa;10,0;6,4;46,6;55;100;15;7,84;4,71;🔴 Comprar agora;11,0;184,48;2118,19
PC006570;Não informado;E;Baixa;1,0;1,4;22,0;55;100;15;16,6;4,71;🔴 Comprar agora;4,0;571,95;2028,95
PC004832;Não informado;E;Baixa;21,0;16,0;39,3;55;100;15;9,3;4,71;🔴 Comprar agora;32,0;134,24;4360,71
PC004181;Não informado;E;Baixa;4,0;9,7;12,4;55;100;15;29,37;4,71;🚨 RUPTURA IMINENTE;28,0;127,76;3600,85
PC008618;Não informado;E;Baixa;14,0;8,1;52,1;55;100;15;7,0;4,71;🔴 Comprar agora;13,0;130,66;1678,77
PC003946;Não informado;E;Baixa;3,0;0,9;96,8;55;100;15;3,77;4,71;🟢 OK;0,0;748,3;0,0
PC009312;Não informado;E;Baixa;3,0;0,9;102,0;55;100;15;3,58;4,71;🟡 Estoque excessivo;0,0;629,88;0,0
PC003093;Não informado;E;Baixa;7,0;3,6;58,9;55;100;15;6,2;4,71;🟢 OK;0,0;175,53;0,0
PC009578;Não informado;E;Baixa;6,0;2,0;88,4;55;100;15;4,13;4,71;🟢 OK;0,0;331,33;0,0
PC004672;Não informado;E;Baixa;7,0;3,1;68,8;55;100;15;5,31;4,71;🟢 OK;0,0;222,12;0,0
PC005824;Não informado;E;Baixa;4,0;4,0;29,7;55;100;15;12,3;4,71;🔴 Comprar agora;9,0;685,31;6495,29
PC002784;Não informado;E;Baixa;3,0;3,0;30,4;55;100;15;12,02;4,71;🔴 Comprar agora;7,0;198,61;1366,82
PC003595;Não informado;E;Baixa;2,0;2,8;21,1;55;100;15;17,32;4,71;🔴 Comprar agora;7,0;240,61;1802,47
PC006368;Não informado;E;Baixa;2,0;1,9;30,9;55;100;15;11,8;4,71;🔴 Comprar agora;4,0;360,62;1610,48
PC008723;Não informado;E;Baixa;1,0;1,0;29,9;55;100;15;12,21;4,71;🔴 Comprar agora;2,0;708,14;1660,27
PC003979;Não informado;E;Média;26,0;15,7;49,6;55;100;15;7,36;4,71;🔴 Comprar agora;26,0;84,29;2227,35
PC003680;Não informado;E;Baixa;2,0;1,0;57,8;55;100;15;6,32;4,71;🟢 OK;0,0;532,98;0,0
PC007189;Não informado;E;Baixa;1,0;6,0;5,0;55;100;15;72,95;4,71;🚨 RUPTURA IMINENTE;19,0;368,19;6990,6
PC005075;Não informado;E;Baixa;7,0;3,1;68,5;55;100;15;5,33;4,71;🟢 OK;0,0;197,81;0,0
PC003147;Não informado;E;Média;1,0;1,8;16,9;55;100;15;21,54;4,71;🔴 Comprar agora;5,0;541,32;2653,37
PC003136;Não informado;E;Baixa;4,0;2,1;58,0;55;100;15;6,29;4,71;🟢 OK;0,0;258,4;0,0
PC003498;Não informado;E;Baixa;1,0;0,9;32,0;55;100;15;11,39;4,71;🔴 Comprar agora;2,0;596,27;1264,77
PC001834;Não informado;E;Baixa;11,0;5,3;62,4;55;100;15;5,85;4,71;🟢 OK;0,0;102,59;0,0
PC003211;Não informado;E;Baixa;3,0;2,0;44,2;55;100;15;8,25;4,71;🔴 Comprar agora;4,0;312,2;1180,49
PC005717;Não informado;E;Baixa;28,0;14,7;57,3;55;100;15;6,37;4,71;🟢 OK;0,0;118,36;0,0
PC006250;Não informado;E;Baixa;8,0;4,8;49,8;55;100;15;7,33;4,71;🔴 Comprar agora;8,0;171,42;1381,9
PC007968;Não informado;E;Baixa;6,0;1,9;94,8;55;100;15;3,85;4,71;🟢 OK;0,0;255,57;0,0
PC009792;Não informado;E;Baixa;1,0;0,8;36,2;55;100;15;10,1;4,71;🔴 Comprar agora;2,0;515,67;910,55
PC008715;Não informado;E;Baixa;1,0;1,6;19,0;55;100;15;19,19;4,71;🔴 Comprar agora;4,0;613,59;2611,6
PC006432;Não informado;E;Baixa;11,0;5,2;63,9;55;100;15;5,71;4,71;🟢 OK;0,0;95,5;0,0
PC000362;Não informado;E;Baixa;1,0;1,6;18,7;55;100;15;19,47;4,71;🔴 Comprar agora;4,0;670,47;2905,52
PC004819;Não informado;E;Baixa;4,0;1,3;91,7;55;100;15;3,98;4,71;🟢 OK;0,0;595,24;0,0
PC009248;Não informado;E;Baixa;2,0;2,0;29,4;55;100;15;12,4;4,71;🔴 Comprar agora;5,0;745,31;3572,3
PC002131;Não informado;E;Baixa;13,0;4,9;79,0;55;100;15;4,62;4,71;🟢 OK;0,0;133,88;0,0
PC002325;Não informado;E;Baixa;2,0;4,0;14,9;55;100;15;24,56;4,71;🚨 RUPTURA IMINENTE;11,0;487,39;5583,55
PC007059;Não informado;E;Média;3,0;1,7;54,2;55;100;15;6,74;4,71;🔴 Comprar agora;3,0;571,33;1450,91
PC004885;Não informado;E;Baixa;1,0;0,9;31,8;55;100;15;11,47;4,71;🔴 Comprar agora;2,0;591,18;1266,14
PC001280;Não informado;E;Baixa;9,0;2,6;102,1;55;100;15;3,57;4,71;🟡 Estoque excessivo;0,0;145,52;0,0
PC000768;Não informado;E;Baixa;5,0;7,9;19,0;55;100;15;19,19;4,71;🔴 Comprar agora;21,0;181,83;3870,95
PC008672;Não informado;E;Baixa;3,0;11,4;7,9;55;100;15;46,36;4,71;🚨 RUPTURA IMINENTE;35,0;244,4;8579,79
PC007317;Não informado;E;Baixa;4,0;1,2;97,0;55;100;15;3,76;4,71;🟢 OK;0,0;564,02;0,0
PC009962;Não informado;E;Baixa;2,0;1,5;39,6;55;100;15;9,22;4,71;🔴 Comprar agora;3,0;467,28;1426,99
PC005546;Não informado;E;Baixa;5,0;3,0;49,7;55;100;15;7,34;4,71;🔴 Comprar agora;5,0;176,47;892,89
PC007955;Não informado;E;Baixa;1,0;2,0;14,7;55;100;15;24,87;4,71;🚨 RUPTURA IMINENTE;6,0;655,4;3811,19
PC001984;Não informado;E;Baixa;5,0;2,7;55,3;55;100;15;6,6;4,71;🟢 OK;0,0;176,84;0,0
PC006995;Não informado;E;Baixa;1,0;1,6;18,8;55;100;15;19,46;4,71;🔴 Comprar agora;4,0;441,65;1913,23
PC000160;Não informado;E;Baixa;5,0;13,1;11,5;55;100;15;31,77;4,71;🚨 RUPTURA IMINENTE;39,0;111,4;4291,63
PC000405;Não informado;E;Baixa;10,0;9,3;32,2;55;100;15;11,33;4,71;🔴 Comprar agora;21,0;302,55;6362,0
PC001109;Não informado;E;Baixa;7,0;2,0;103,1;55;100;15;3,54;4,71;🟡 Estoque excessivo;0,0;306,14;0,0
PC007829;Não informado;E;Baixa;6,0;5,0;35,8;55;100;15;10,2;4,71;🔴 Comprar agora;11,0;413,42;4448,09
PC007744;Não informado;E;Média;2,0;1,7;36,2;55;100;15;10,07;4,71;🔴 Comprar agora;4,0;608,29;2139,68
PC005267;Não informado;E;Baixa;5,0;4,5;33,5;55;100;15;10,89;4,71;🔴 Comprar agora;10,0;407,9;4048,0
PC006304;Não informado;E;Média;1,0;1,7;18,0;55;100;15;20,25;4,71;🔴 Comprar agora;5,0;595,35;2708,22
PC001813;Não informado;E;Média;2,0;1,6;36,8;55;100;15;9,93;4,71;🔴 Comprar agora;3,0;573,05;1971,09
PC003808;Não informado;E;Baixa;1,0;1,6;18,8;55;100;15;19,43;4,71;🔴 Comprar agora;4,0;510,97;2208,39
PC007200;Não informado;E;Baixa;3,0;1,0;92,3;55;100;15;3,95;4,71;🟢 OK;0,0;533,34;0,0
PC005195;Não informado;E;Baixa;15,0;20,8;21,7;55;100;15;16,86;4,71;🔴 Comprar agora;54,0;133,83;7262,64
PC009898;Não informado;E;Baixa;5,0;10,8;13,9;55;100;15;26,18;4,71;🚨 RUPTURA IMINENTE;31,0;157,74;4867,29
PC003411;Não informado;E;Baixa;4,0;3,9;30,5;55;100;15;11,98;4,71;🔴 Comprar agora;9,0;574,74;5249,74
PC001088;Não informado;E;Baixa;6,0;2,1;87,6;55;100;15;4,17;4,71;🟢 OK;0,0;263,37;0,0
PC009227;Não informado;E;Baixa;7,0;4,1;51,6;55;100;15;7,07;4,71;🔴 Comprar agora;7,0;117,28;769,71
PC000170;Não informado;E;Baixa;9,0;8,6;31,4;55;100;15;11,61;4,71;🔴 Comprar agora;20,0;171,66;3370,04
PC004778;Não informado;E;Baixa;5,0;6,1;24,6;55;100;15;14,84;4,71;🔴 Comprar agora;15,0;350,93;5378,02
PC001419;Não informado;E;Baixa;4,0;10,8;11,1;55;100;15;32,85;4,71;🚨 RUPTURA IMINENTE;32,0;110,6;3538,68
PC008405;Não informado;E;Baixa;2,0;2,0;29,3;55;100;15;12,46;4,71;🔴 Comprar agora;5,0;270,82;1307,82
PC003859;Não informado;E;Baixa;9,0;6,4;42,3;55;100;15;8,62;4,71;🔴 Comprar agora;12,0;66,99;821,33
PC003219;Não informado;E;Baixa;1,0;2,0;14,8;55;100;15;24,74;4,71;🚨 RUPTURA IMINENTE;6,0;217,0;1253,55
PC003923;Não informado;E;Baixa;3,0;5,1;17,5;55;100;15;20,86;4,71;🔴 Comprar agora;14,0;372,68;5270,76
PC004842;Não informado;E;Baixa;1,0;3,2;9,5;55;100;15;38,46;4,71;🚨 RUPTURA IMINENTE;10,0;663,26;6324,63
PC001171;Não informado;E;Baixa;4,0;7,1;17,0;55;100;15;21,5;4,71;🔴 Comprar agora;20,0;242,61;4745,59
PC002112;Não informado;E;Baixa;2,0;1,8;32,7;55;100;15;11,17;4,71;🔴 Comprar agora;4,0;236,23;972,77
PC004352;Não informado;E;Baixa;4,0;3,1;38,7;55;100;15;9,42;4,71;🔴 Comprar agora;6,0;195,45;1235,97
PC005866;Não informado;E;Baixa;3,0;16,9;5,3;55;100;15;68,72;4,71;🚨 RUPTURA IMINENTE;53,0;139,31;7450,21
PC002645;Não informado;E;Baixa;1,0;5,1;5,8;55;100;15;62,57;4,71;🚨 RUPTURA IMINENTE;16,0;429,59;6934,06
PC008832;Não informado;E;Baixa;3,0;15,2;5,9;55;100;15;61,55;4,71;🚨 RUPTURA IMINENTE;48,0;100,51;4783,16
PC009739;Não informado;E;Baixa;1,0;3,1;9,7;55;100;15;37,51;4,71;🚨 RUPTURA IMINENTE;9,0;503,23;4668,39
PC005920;Não informado;E;Baixa;3,0;1,0;87,6;55;100;15;4,17;4,71;🟢 OK;0,0;361,78;0,0
PC002656;Não informado;E;Baixa;1,0;4,0;7,5;55;100;15;48,52;4,71;🚨 RUPTURA IMINENTE;12,0;263,15;3234,74
PC003264;Não informado;E;Baixa;5,0;1,8;83,2;55;100;15;4,38;4,71;🟢 OK;0,0;185,79;0,0
PC007776;Não informado;E;Baixa;12,0;4,0;89,0;55;100;15;4,1;4,71;🟢 OK;0,0;107,98;0,0
PC005779;Não informado;E;Baixa;5,0;1,8;81,3;55;100;15;4,49;4,71;🟢 OK;0,0;176,41;0,0
PC009440;Não informado;E;Baixa;3,0;0,8;107,6;55;100;15;3,39;4,71;🟡 Estoque excessivo;0,0;434,05;0,0
PC007251;Não informado;E;Baixa;5,0;8,5;17,7;55;100;15;20,66;4,71;🔴 Comprar agora;23,0;63,64;1483,07
PC005587;Não informado;E;Baixa;2,0;3,9;15,5;55;100;15;23,62;4,71;🔴 Comprar agora;11,0;436,03;4772,27
PC005738;Não informado;E;Baixa;2,0;3,1;19,6;55;100;15;18,62;4,71;🔴 Comprar agora;8,0;290,5;2382,27
PC000139;Não informado;E;Baixa;14,0;13,6;31,0;55;100;15;11,78;4,71;🔴 Comprar agora;31,0;95,15;2967,39
PC002304;Não informado;E;Baixa;1,0;1,0;30,6;55;100;15;11,91;4,71;🔴 Comprar agora;2,0;398,05;901,27
PC001099;Não informado;E;Baixa;2,0;1,0;57,9;55;100;15;6,3;4,71;🟢 OK;0,0;323,04;0,0
PC009504;Não informado;E;Baixa;3,0;3,1;29,1;55;100;15;12,53;4,71;🔴 Comprar agora;7,0;683,78;4988,49
PC004480;Não informado;E;Baixa;0,0;2,0;0,0;55;100;15;0,0;4,71;🚨 RUPTURA IMINENTE;7,0;904,12;6025,93
PC003616;Não informado;E;Baixa;5,0;5,1;29,6;55;100;15;12,35;4,71;🔴 Comprar agora;12,0;80,49;958,78
PC006355;Não informado;E;Baixa;3,0;2,0;44,4;55;100;15;8,23;4,71;🔴 Comprar agora;4,0;168,87;635,46
PC003328;Não informado;E;Baixa;5,0;3,0;50,0;55;100;15;7,3;4,71;🔴 Comprar agora;5,0;396,75;1983,85
PC008147;Não informado;E;Baixa;0,0;2,1;0,0;55;100;15;0,0;4,71;🚨 RUPTURA IMINENTE;7,0;668,93;4594,23
PC004650;Não informado;E;Baixa;6,0;8,2;21,8;55;100;15;16,71;4,71;🔴 Comprar agora;21,0;159,68;3428,04
PC008787;Não informado;E;Baixa;2,0;2,1;28,7;55;100;15;12,7;4,71;🔴 Comprar agora;5,0;183,33;908,97
PC000106;Não informado;E;Baixa;1,0;2,2;13,4;55;100;15;27,16;4,71;🚨 RUPTURA IMINENTE;6,0;954,63;6149,94
PC001365;Não informado;E;Baixa;1,0;6,3;4,7;55;100;15;76,92;4,71;🚨 RUPTURA IMINENTE;20,0;372,1;7469,94
PC004043;Não informado;E;Baixa;1,0;1,7;17,4;55;100;15;20,96;4,71;🔴 Comprar agora;5,0;309,9;1469,77
PC009995;Não informado;E;Baixa;2,0;2,0;30,4;55;100;15;12,01;4,71;🔴 Comprar agora;5,0;723,53;3314,29
PC009749;Não informado;E;Baixa;2,0;6,1;9,8;55;100;15;37,29;4,71;🚨 RUPTURA IMINENTE;18,0;335,77;6188,4
PC006848;Não informado;E;Baixa;2,0;6,1;9,9;55;100;15;36,95;4,71;🚨 RUPTURA IMINENTE;18,0;329,44;6011,81
PC007571;Não informado;E;Baixa;4,0;1,3;94,5;55;100;15;3,86;4,71;🟢 OK;0,0;337,17;0,0
PC001683;Não informado;E;Baixa;13,0;3,7;105,8;55;100;15;3,45;4,71;🟡 Estoque excessivo;0,0;71,93;0,0
PC004138;Não informado;E;Baixa;2,0;1,0;58,4;55;100;15;6,25;4,71;🟢 OK;0,0;407,57;0,0
PC001002;Não informado;E;Baixa;11,0;6,9;48,1;55;100;15;7,59;4,71;🔴 Comprar agora;12,0;144,3;1712,09
PC008960;Não informado;E;Baixa;3,0;1,6;55,9;55;100;15;6,53;4,71;🟢 OK;0,0;412,76;0,0
PC006762;Não informado;E;Baixa;1,0;1,9;15,4;55;100;15;23,7;4,71;🔴 Comprar agora;5,0;186,95;1026,72
PC007573;Não informado;E;Baixa;3,0;2,0;45,4;55;100;15;8,05;4,71;🔴 Comprar agora;4,0;160,38;579,64
PC009803;Não informado;E;Baixa;6,0;3,0;59,8;55;100;15;6,1;4,71;🟢 OK;0,0;123,56;0,0
