Produto;n_periodos;modelo_escolhido;ultimo_real;previsao;var_pct_proximo_mes;status;rank
PC000746;48;Prophet;1171,14;[1325.91, 1409.08, 1403.98, 1511.5, 1527.4, 1611.37];13,2;ok;"{""ARIMA"": 77490.34315906871, ""ExponentialSmoothing"": 5656.906213335239, ""SARIMAX"": 5493.175668276327, ""Holt"": 74484.29156002127, ""Prophet"": 5445.430269486303, ""Croston"": 29729.67487771749, ""TSB"": 29729.67487771749, ""Ensemble"": 5482.424968109776}"
PC005056;48;Prophet;1360,55;[2442.68, 1279.88, 1288.99, 1120.52, 1217.78, 1251.85];79,5;ok;"{""ARIMA"": 184226.36837832164, ""ExponentialSmoothing"": 11335.69139296424, ""SARIMAX"": 14956.229331962017, ""Holt"": 330512.7685335972, ""Prophet"": 8006.678182333169, ""Croston"": 199813.8834189343, ""TSB"": 199813.8834189343}"
PC005397;13;Média Móvel;5089,46;[5144.31, 5144.31, 5144.31, 5144.31, 5144.31, 5144.31];1,1;ok;"{""ARIMA"": Infinity, ""ExponentialSmoothing"": Infinity, ""SARIMAX"": Infinity, ""Holt"": Infinity, ""Prophet"": Infinity, ""Croston"": Infinity, ""TSB"": Infinity}"
PC006667;48;ARIMA;1295,52;[1362.87, 1386.12, 1394.14, 1396.91, 1397.87, 1398.2];5,2;ok;"{""ARIMA"": 2350.037365986697, ""ExponentialSmoothing"": 3928.3549516534454, ""SARIMAX"": 4752.710536888821, ""Holt"": 8044.006471823934, ""Prophet"": 3458.97275309719, ""Croston"": 3514.1926648041576, ""TSB"": 3514.1926648041576}"
PC009856;48;ARIMA;1445,31;[1410.72, 1410.37, 1410.36, 1410.36, 1410.36, 1410.36];-2,4;ok;"{""ARIMA"": 1375.2781509235404, ""ExponentialSmoothing"": 1651.3730241222584, ""SARIMAX"": 2077.711544579072, ""Holt"": 1672.4289177602993, ""Prophet"": 2988.428064445428, ""Croston"": 1386.018177129704, ""TSB"": 1386.018177129704, ""Ensemble"": 1380.2078049214513}"
PC000224;18;Croston;3579,24;[3682.62, 3682.62, 3682.62, 3682.62, 3682.62, 3682.62];2,9;ok;"{""ARIMA"": 64751.83642740918, ""ExponentialSmoothing"": 76453.01684485408, ""SARIMAX"": Infinity, ""Holt"": 84795.82231061225, ""Prophet"": 39821757.26799657, ""Croston"": 41479.09203585991, ""TSB"": 41479.09203585991}"
PC008211;12;Média Móvel;5422,12;[5382.09, 5382.09, 5382.09, 5382.09, 5382.09, 5382.09];-0,7;ok;"{""ARIMA"": Infinity, ""ExponentialSmoothing"": Infinity, ""SARIMAX"": Infinity, ""Holt"": Infinity, ""Prophet"": Infinity, ""Croston"": Infinity, ""TSB"": Infinity}"
PC004074;48;ARIMA;1297,62;[1330.61, 1342.13, 1346.15, 1347.55, 1348.04, 1348.22];2,5;ok;"{""ARIMA"": 3629.096004958076, ""ExponentialSmoothing"": 9512.765108348116, ""SARIMAX"": 10329.499952321012, ""Holt"": 25638.901605147636, ""Prophet"": 11925.688184065053, ""Croston"": 6012.807421965379, ""TSB"": 6012.807421965379}"
PC007360;48;ARIMA;1179,17;[1347.97, 1344.97, 1345.03, 1345.02, 1345.02, 1345.02];14,3;ok;"{""ARIMA"": 10322.213766086357, ""ExponentialSmoothing"": 13595.51904345089, ""SARIMAX"": 16621.739915469137, ""Holt"": 15480.681217295545, ""Prophet"": 13964.605816327277, ""Croston"": 10339.080018647614, ""TSB"": 10339.080018647614, ""Ensemble"": 10328.964228329634}"
PC008971;48;SARIMAX;1213,76;[2259.65, 1177.19, 1173.9, 1194.54, 1217.51, 1302.74];86,2;ok;"{""ARIMA"": 143136.0208563306, ""ExponentialSmoothing"": 6571.42672629236, ""SARIMAX"": 5306.050810068032, ""Holt"": 184124.69017201627, ""Prophet"": 6237.409920642788, ""Croston"": 146503.19782026263, ""TSB"": 146503.19782026263, ""Ensemble"": 5778.398340817305}"
PC009386;48;Ensemble;1237,69;[1327.62, 1327.71, 1327.77, 1327.83, 1327.87, 1327.91];7,3;ok;"{""ARIMA"": 3336.2063087582196, ""ExponentialSmoothing"": 4381.748074624403, ""SARIMAX"": 4924.0798942218025, ""Holt"": 3325.8590951021674, ""Prophet"": 3520.732275999499, ""Croston"": 3318.024288114683, ""TSB"": 3318.024288114683, ""Ensemble"": 3310.236645687568}"
PC005856;48;ExponentialSmoothing;1310,26;[1174.13, 1204.6, 1291.95, 1443.91, 1473.33, 1614.64];-10,4;ok;"{""ARIMA"": 198602.4786747241, ""ExponentialSmoothing"": 4380.932455180606, ""SARIMAX"": 19804.812101003572, ""Holt"": 191957.59164500915, ""Prophet"": 4901.963316160707, ""Croston"": 13177.146823134297, ""TSB"": 13177.146823134297}"
PC002400;48;Ensemble;1157,45;[1316.87, 1318.93, 1349.92, 1382.44, 1364.43, 1392.15];13,8;ok;"{""ARIMA"": 29252.628626802976, ""ExponentialSmoothing"": 25859.824582107063, ""SARIMAX"": 24237.056624204703, ""Holt"": 29859.414698973214, ""Prophet"": 25600.293529929007, ""Croston"": 21236.44865765948, ""TSB"": 21236.44865765948, ""Ensemble"": 18002.59589999173}"
PC002976;48;Ensemble;1226,06;[2198.62, 1174.04, 1170.97, 1146.29, 1113.81, 1202.34];79,3;ok;"{""ARIMA"": 132847.98996614423, ""ExponentialSmoothing"": 9799.210077682847, ""SARIMAX"": 9698.203713730154, ""Holt"": 145486.19201714857, ""Prophet"": 11665.890420346288, ""Croston"": 134835.33004605226, ""TSB"": 134835.33004605226, ""Ensemble"": 8547.561813545832}"
PC004266;48;ARIMA;1224,2;[1279.51, 1287.38, 1288.5, 1288.66, 1288.68, 1288.68];4,5;ok;"{""ARIMA"": 3688.844839488242, ""ExponentialSmoothing"": 7467.663381439673, ""SARIMAX"": 12845.221019067532, ""Holt"": 4668.19894158708, ""Prophet"": 10962.364241328223, ""Croston"": 5252.647031714522, ""TSB"": 5252.647031714522}"
PC005141;48;ARIMA;1246,91;[1269.15, 1269.92, 1269.95, 1269.95, 1269.95, 1269.95];1,8;ok;"{""ARIMA"": 5254.784865113279, ""ExponentialSmoothing"": 6351.54725630978, ""SARIMAX"": 19017.445006212834, ""Holt"": 6219.185279567027, ""Prophet"": 8309.875014892677, ""Croston"": 6408.272360955762, ""TSB"": 6408.272360955762, ""Ensemble"": 5509.29438145661}"
PC009555;13;Média Móvel;4263,84;[4328.45, 4328.45, 4328.45, 4328.45, 4328.45, 4328.45];1,5;ok;"{""ARIMA"": Infinity, ""ExponentialSmoothing"": Infinity, ""SARIMAX"": Infinity, ""Holt"": Infinity, ""Prophet"": Infinity, ""Croston"": Infinity, ""TSB"": Infinity}"
PC004330;48;Ensemble;1514,48;[1411.5, 1424.43, 1418.22, 1465.87, 1434.74, 1485.76];-6,8;ok;"{""ARIMA"": 14922.917291222213, ""ExponentialSmoothing"": 13099.477412382688, ""SARIMAX"": 12200.797029943655, ""Holt"": 12452.326379740965, ""Prophet"": 13297.605929909188, ""Croston"": 23882.48892005524, ""TSB"": 23882.48892005524, ""Ensemble"": 10807.592529307549}"
PC007712;14;ARIMA;4223,8;[4205.79, 4208.79, 4208.29, 4208.38, 4208.36, 4208.36];-0,4;ok;"{""ARIMA"": 56603.2925184966, ""ExponentialSmoothing"": 71597.82925497704, ""SARIMAX"": Infinity, ""Holt"": 88594.01915548004, ""Prophet"": 1253360334.52715, ""Croston"": 68423.20522414858, ""TSB"": 68423.20522414858, ""Ensemble"": 63346.6223380581}"
PC000075;48;ExponentialSmoothing;851,81;[1985.07, 1000.22, 1044.28, 1000.39, 1023.81, 1029.63];133,0;ok;"{""ARIMA"": 120648.21718310083, ""ExponentialSmoothing"": 5612.668630275017, ""SARIMAX"": 9948.67659675332, ""Holt"": 136055.37228721406, ""Prophet"": 8575.746886952213, ""Croston"": 127986.85011235438, ""TSB"": 127986.85011235438}"
PC002059;48;SARIMAX;1072,45;[1140.71, 1196.82, 1277.96, 1305.16, 1386.61, 1338.85];6,4;ok;"{""ARIMA"": 17267.074246227367, ""ExponentialSmoothing"": 6747.252523258217, ""SARIMAX"": 5523.319878252684, ""Holt"": 18312.923864645065, ""Prophet"": 7482.93591307061, ""Croston"": 16586.704518981784, ""TSB"": 16586.704518981784}"
PC008595;14;Croston;4099,29;[4112.33, 4112.33, 4112.33, 4112.33, 4112.33, 4112.33];0,3;ok;"{""ARIMA"": 34874.256652827, ""ExponentialSmoothing"": 140901.39942258585, ""SARIMAX"": Infinity, ""Holt"": 51771.59767930696, ""Prophet"": 5373276363.718262, ""Croston"": 18901.13123174897, ""TSB"": 18901.13123174897}"
PC007594;17;ExponentialSmoothing;3487,66;[3380.28, 3379.65, 3379.14, 3378.74, 3378.41, 3378.16];-3,1;ok;"{""ARIMA"": 50003.88533830176, ""ExponentialSmoothing"": 49147.31509406562, ""SARIMAX"": Infinity, ""Holt"": 60176.55564044186, ""Prophet"": 2792265847.0905457, ""Croston"": 72895.44436646663, ""TSB"": 72895.44436646663, ""Ensemble"": 52049.062406921985}"
PC008149;48;ExponentialSmoothing;1007,15;[1958.72, 1042.43, 1012.91, 1006.75, 1112.27, 1098.38];94,5;ok;"{""ARIMA"": 135997.02691650603, ""ExponentialSmoothing"": 3203.5469817443154, ""SARIMAX"": 4015.8051180339994, ""Holt"": 153014.67190897875, ""Prophet"": 5390.642300781509, ""Croston"": 140142.62122736996, ""TSB"": 140142.62122736996}"
PC003104;48;Prophet;1063,05;[1903.5, 1098.32, 1118.94, 1029.86, 1077.99, 1056.53];79,1;ok;"{""ARIMA"": 111047.18604457633, ""ExponentialSmoothing"": 5663.530740174341, ""SARIMAX"": 12141.06041862366, ""Holt"": 156064.32320274363, ""Prophet"": 4742.7336639821715, ""Croston"": 120632.49327096285, ""TSB"": 120632.49327096285}"
PC004970;48;SARIMAX;1459,91;[1461.92, 1433.45, 1353.2, 1458.91, 1396.1, 1400.49];0,1;ok;"{""ARIMA"": 8020.994504189936, ""ExponentialSmoothing"": 8107.284123003249, ""SARIMAX"": 6236.410423398888, ""Holt"": 6785.0330457520395, ""Prophet"": 8143.172309930417, ""Croston"": 18571.959890416765, ""TSB"": 18571.959890416765, ""Ensemble"": 6405.6605617374125}"
PC003285;13;Média Móvel;4790,4;[4591.46, 4591.46, 4591.46, 4591.46, 4591.46, 4591.46];-4,2;ok;"{""ARIMA"": Infinity, ""ExponentialSmoothing"": Infinity, ""SARIMAX"": Infinity, ""Holt"": Infinity, ""Prophet"": Infinity, ""Croston"": Infinity, ""TSB"": Infinity}"
PC002090;48;Prophet;1010,14;[1221.22, 1128.49, 1135.94, 1149.85, 1147.22, 1176.46];20,9;ok;"{""ARIMA"": 16211.57405509714, ""ExponentialSmoothing"": 14013.779937181558, ""SARIMAX"": 35802.683037243674, ""Holt"": 17677.929263949645, ""Prophet"": 11028.503273946788, ""Croston"": 16925.500587327257, ""TSB"": 16925.500587327257}"
PC003797;48;Prophet;1011,09;[1945.83, 990.76, 976.25, 921.79, 982.96, 1073.89];92,4;ok;"{""ARIMA"": 119714.68439565273, ""ExponentialSmoothing"": 6781.297356465163, ""SARIMAX"": 6473.937814213491, ""Holt"": 228623.83773540272, ""Prophet"": 6178.036954227173, ""Croston"": 127464.23661780881, ""TSB"": 127464.23661780881, ""Ensemble"": 6334.624622087421}"
PC005376;48;Prophet;988,94;[1057.16, 1041.53, 1136.77, 1269.21, 1223.67, 1251.42];6,9;ok;"{""ARIMA"": 10837.740551457768, ""ExponentialSmoothing"": 6419.617778827819, ""SARIMAX"": 5991.804868511333, ""Holt"": 11665.830246894584, ""Prophet"": 5706.2072686973115, ""Croston"": 10609.429099206927, ""TSB"": 10609.429099206927, ""Ensemble"": 5934.332560787647}"
PC006208;15;Croston;3127,89;[3606.51, 3606.51, 3606.51, 3606.51, 3606.51, 3606.51];15,3;ok;"{""ARIMA"": 283581.54030949884, ""ExponentialSmoothing"": 187085.22355093862, ""SARIMAX"": Infinity, ""Holt"": 150951.5636468326, ""Prophet"": 1447007136.0451813, ""Croston"": 127025.5328751731, ""TSB"": 127025.5328751731, ""Ensemble"": 133719.5070616514}"
PC006165;48;Prophet;1023,0;[1826.27, 963.37, 947.81, 911.2, 911.34, 1002.88];78,5;ok;"{""ARIMA"": 103837.43000174554, ""ExponentialSmoothing"": 18738.196967219967, ""SARIMAX"": 20069.82268741024, ""Holt"": 125659.84391430103, ""Prophet"": 18652.63484305557, ""Croston"": 107485.61601829769, ""TSB"": 107485.61601829769, ""Ensemble"": 18895.532478221325}"
PC006570;48;Holt;1284,52;[1285.29, 1290.77, 1295.86, 1300.58, 1304.96, 1309.02];0,1;ok;"{""ARIMA"": 18629.84773614518, ""ExponentialSmoothing"": 19132.028862506126, ""SARIMAX"": 20083.31164362566, ""Holt"": 18348.47343175949, ""Prophet"": 22331.0091256744, ""Croston"": 26435.798429768824, ""TSB"": 26435.798429768824, ""Ensemble"": 18502.322393352963}"
PC004832;14;ARIMA;3703,09;[3783.65, 3780.74, 3780.85, 3780.84, 3780.84, 3780.84];2,2;ok;"{""ARIMA"": 27919.1557461183, ""ExponentialSmoothing"": 28247.210316693498, ""SARIMAX"": Infinity, ""Holt"": 28648.482118322845, ""Prophet"": 965725323.9606657, ""Croston"": 28196.437721792012, ""TSB"": 28196.437721792012, ""Ensemble"": 27946.884872547587}"
PC004181;48;Prophet;862,93;[1775.77, 920.9, 997.99, 936.27, 936.82, 1001.04];105,8;ok;"{""ARIMA"": 86741.761152457, ""ExponentialSmoothing"": 4799.122470721478, ""SARIMAX"": 6743.253006766, ""Holt"": 89471.43398839117, ""Prophet"": 4122.366886787341, ""Croston"": 88046.78102134867, ""TSB"": 88046.78102134867}"
PC008618;48;ExponentialSmoothing;1001,4;[1814.11, 966.65, 953.35, 998.35, 940.81, 985.16];81,2;ok;"{""ARIMA"": 111878.26773964895, ""ExponentialSmoothing"": 4700.840740620611, ""SARIMAX"": 6313.824011449354, ""Holt"": 144726.40298610806, ""Prophet"": 5789.60068075572, ""Croston"": 119193.48824404248, ""TSB"": 119193.48824404248}"
PC003946;48;ExponentialSmoothing;928,68;[998.59, 1041.9, 1105.04, 1134.1, 1178.36, 1130.68];7,5;ok;"{""ARIMA"": 9949.951563212562, ""ExponentialSmoothing"": 2847.533653026689, ""SARIMAX"": 4600.409736166486, ""Holt"": 21330.159093594004, ""Prophet"": 2933.0489233561034, ""Croston"": 10936.138754355416, ""TSB"": 10936.138754355416}"
PC009312;48;ExponentialSmoothing;936,63;[966.25, 1062.21, 1136.56, 1159.75, 1115.2, 1222.07];3,2;ok;"{""ARIMA"": 7199.9532583119435, ""ExponentialSmoothing"": 3624.6478644274775, ""SARIMAX"": 4111.807656836937, ""Holt"": 31476.007197874085, ""Prophet"": 4044.3999641327196, ""Croston"": 9903.457917686546, ""TSB"": 9903.457917686546, ""Ensemble"": 3691.316424504406}"
PC003093;48;ExponentialSmoothing;943,62;[944.42, 1002.11, 1056.07, 1041.96, 1162.26, 1084.79];0,1;ok;"{""ARIMA"": 11120.236054644047, ""ExponentialSmoothing"": 4248.560017315422, ""SARIMAX"": 5206.009858835869, ""Holt"": 9964.31744236989, ""Prophet"": 6534.673330867125, ""Croston"": 10126.635322122798, ""TSB"": 10126.635322122798}"
PC009578;48;Croston;1070,8;[1065.93, 1065.93, 1065.93, 1065.93, 1065.93, 1065.93];-0,5;ok;"{""ARIMA"": 4015.5860000470225, ""ExponentialSmoothing"": 5663.541893662275, ""SARIMAX"": 7648.57947865708, ""Holt"": 8236.434646407522, ""Prophet"": 4571.231612841105, ""Croston"": 3288.9397641445685, ""TSB"": 3288.9397641445685, ""Ensemble"": 3485.4499390513665}"
PC004672;48;ARIMA;1114,29;[1051.92, 1057.79, 1057.24, 1057.29, 1057.29, 1057.29];-5,6;ok;"{""ARIMA"": 5847.328596470467, ""ExponentialSmoothing"": 13351.425438048902, ""SARIMAX"": 14314.941695469568, ""Holt"": 7007.648719249101, ""Prophet"": 14584.70374601102, ""Croston"": 6535.372976278716, ""TSB"": 6535.372976278716, ""Ensemble"": 6267.92381375075}"
PC005824;13;Média Móvel;4056,74;[3881.05, 3881.05, 3881.05, 3881.05, 3881.05, 3881.05];-4,3;ok;"{""ARIMA"": Infinity, ""ExponentialSmoothing"": Infinity, ""SARIMAX"": Infinity, ""Holt"": Infinity, ""Prophet"": Infinity, ""Croston"": Infinity, ""TSB"": Infinity}"
PC002784;48;Prophet;1050,5;[1014.22, 962.22, 1025.47, 971.9, 976.42, 1145.59];-3,5;ok;"{""ARIMA"": 3513.254512326992, ""ExponentialSmoothing"": 3228.0056973735973, ""SARIMAX"": 5095.249551909704, ""Holt"": 20455.21540694823, ""Prophet"": 2108.8298045691736, ""Croston"": 3474.3192963145125, ""TSB"": 3474.3192963145125}"
PC003595;48;Prophet;964,68;[968.5, 970.8, 1072.34, 1082.07, 1117.22, 1253.85];0,4;ok;"{""ARIMA"": 1849.9848021702082, ""ExponentialSmoothing"": 1386.1663183825685, ""SARIMAX"": 2324.3241407294563, ""Holt"": 42453.40412089449, ""Prophet"": 1187.6468106307696, ""Croston"": 2221.542213641682, ""TSB"": 2221.542213641682}"
PC006368;48;Holt;1027,09;[995.19, 995.0, 994.85, 994.72, 994.62, 994.54];-3,1;ok;"{""ARIMA"": 3182.0389057998023, ""ExponentialSmoothing"": 4725.194442463292, ""SARIMAX"": 12121.558993845456, ""Holt"": 1714.095019497604, ""Prophet"": 2904.2639084057096, ""Croston"": 3729.8777274766812, ""TSB"": 3729.8777274766812}"
PC008723;48;Holt;1160,61;[1027.58, 1027.58, 1027.58, 1027.58, 1027.58, 1027.58];-11,5;ok;"{""ARIMA"": 8201.82036034669, ""ExponentialSmoothing"": 14627.746394976226, ""SARIMAX"": 15410.681016099596, ""Holt"": 7221.0037698498345, ""Prophet"": 14890.15549083771, ""Croston"": 8964.877329286692, ""TSB"": 8964.877329286692, ""Ensemble"": 8028.470061466782}"
PC003979;48;Prophet;846,36;[1784.3, 884.67, 899.82, 869.31, 906.25, 937.77];110,8;ok;"{""ARIMA"": 100561.70540449827, ""ExponentialSmoothing"": 5078.54422137282, ""SARIMAX"": 6263.04567243965, ""Holt"": 150359.36764249796, ""Prophet"": 4370.254400601097, ""Croston"": 107934.74099841465, ""TSB"": 107934.74099841465}"
PC003680;48;Holt;927,83;[1032.64, 1031.78, 1031.08, 1030.53, 1030.09, 1029.73];11,3;ok;"{""ARIMA"": 6952.968994887283, ""ExponentialSmoothing"": 6628.37758530198, ""SARIMAX"": 6606.130996435667, ""Holt"": 6288.160665624741, ""Prophet"": 6957.628577484135, ""Croston"": 6511.153047043546, ""TSB"": 6511.153047043546, ""Ensemble"": 6385.00273981746}"
PC007189;13;Média Móvel;3851,85;[3709.12, 3709.12, 3709.12, 3709.12, 3709.12, 3709.12];-3,7;ok;"{""ARIMA"": Infinity, ""ExponentialSmoothing"": Infinity, ""SARIMAX"": Infinity, ""Holt"": Infinity, ""Prophet"": Infinity, ""Croston"": Infinity, ""TSB"": Infinity}"
PC005075;48;Prophet;947,2;[1001.72, 1004.47, 997.46, 1038.21, 959.48, 1057.17];5,8;ok;"{""ARIMA"": 2418.4743840835554, ""ExponentialSmoothing"": 1263.4671185021327, ""SARIMAX"": 5810.954125228421, ""Holt"": 2563.9301773740613, ""Prophet"": 903.4903608801982, ""Croston"": 2347.739322520498, ""TSB"": 2347.739322520498}"
PC003147;48;SARIMAX;883,69;[1786.92, 893.34, 855.17, 868.2, 923.79, 827.84];102,2;ok;"{""ARIMA"": 103004.94617280964, ""ExponentialSmoothing"": 4243.004069192932, ""SARIMAX"": 2138.370706205224, ""Holt"": 134804.09752140316, ""Prophet"": 4578.826304968059, ""Croston"": 110544.86349369667, ""TSB"": 110544.86349369667}"
PC003136;48;ARIMA;963,53;[1004.02, 996.6, 997.96, 997.71, 997.76, 997.75];4,2;ok;"{""ARIMA"": 2996.3980313147235, ""ExponentialSmoothing"": 4705.880324966555, ""SARIMAX"": 11547.904874505628, ""Holt"": 4513.748500922884, ""Prophet"": 3934.3036162916183, ""Croston"": 3188.41008005746, ""TSB"": 3188.41008005746, ""Ensemble"": 3118.6438125075256}"
PC003498;48;ExponentialSmoothing;834,16;[917.27, 951.06, 931.35, 1034.2, 1095.48, 1160.17];10,0;ok;"{""ARIMA"": 31573.908056245884, ""ExponentialSmoothing"": 2772.8130188880973, ""SARIMAX"": 3107.116264627683, ""Holt"": 29376.37259273943, ""Prophet"": 4627.32397074191, ""Croston"": 8664.427894969718, ""TSB"": 8664.427894969718}"
PC001834;48;Ensemble;892,53;[868.49, 882.83, 946.56, 1022.56, 974.73, 1100.41];-2,7;ok;"{""ARIMA"": 18002.30044826513, ""ExponentialSmoothing"": 2950.6837051723273, ""SARIMAX"": 2465.655741122519, ""Holt"": 16718.90110585635, ""Prophet"": 3189.8016422355927, ""Croston"": 3607.295552839365, ""TSB"": 3607.295552839365, ""Ensemble"": 2313.49529451002}"
PC003211;48;Croston;939,32;[973.59, 973.59, 973.59, 973.59, 973.59, 973.59];3,6;ok;"{""ARIMA"": 4910.641794321161, ""ExponentialSmoothing"": 8610.383145584912, ""SARIMAX"": 17282.748526530042, ""Holt"": 9796.904743537962, ""Prophet"": 8713.852586014704, ""Croston"": 4841.8479607693735, ""TSB"": 4841.8479607693735, ""Ensemble"": 4864.301395129477}"
PC005717;15;Croston;3175,63;[3132.47, 3132.47, 3132.47, 3132.47, 3132.47, 3132.47];-1,4;ok;"{""ARIMA"": 160378.83204018054, ""ExponentialSmoothing"": 391808.33311105194, ""SARIMAX"": Infinity, ""Holt"": 198140.79836585931, ""Prophet"": 873752842.399077, ""Croston"": 3345.7087594373656, ""TSB"": 3345.7087594373656}"
PC006250;48;Ensemble;848,91;[1559.59, 792.31, 784.53, 890.0, 785.71, 912.79];83,7;ok;"{""ARIMA"": 75543.04781274287, ""ExponentialSmoothing"": 2881.8842852645616, ""SARIMAX"": 2909.5845931501026, ""Holt"": 79856.2571616504, ""Prophet"": 2982.5038099565973, ""Croston"": 74238.91001019797, ""TSB"": 74238.91001019797, ""Ensemble"": 2783.807544696223}"
PC007968;48;ExponentialSmoothing;900,16;[901.24, 885.69, 971.7, 1054.92, 1061.45, 1205.35];0,1;ok;"{""ARIMA"": 53035.238715214866, ""ExponentialSmoothing"": 10243.240960610026, ""SARIMAX"": 10508.385838058834, ""Holt"": 51998.086812410205, ""Prophet"": 12197.619286054078, ""Croston"": 14921.62911107442, ""TSB"": 14921.62911107442, ""Ensemble"": 10896.740790613065}"
PC009792;48;Prophet;807,94;[783.35, 878.93, 973.54, 974.65, 976.87, 1043.64];-3,0;ok;"{""ARIMA"": 12115.774258196, ""ExponentialSmoothing"": 5613.02532634366, ""SARIMAX"": 5084.92520650411, ""Holt"": 16416.09833318264, ""Prophet"": 4626.208654704779, ""Croston"": 11593.527293763158, ""TSB"": 11593.527293763158, ""Ensemble"": 4966.422271842982}"
PC008715;48;Ensemble;876,81;[1518.55, 772.11, 816.92, 815.92, 828.16, 842.87];73,2;ok;"{""ARIMA"": 67240.69976219209, ""ExponentialSmoothing"": 2440.7472068200973, ""SARIMAX"": 2337.507914875461, ""Holt"": 94140.53882993192, ""Prophet"": 2361.778949015466, ""Croston"": 72913.95994487817, ""TSB"": 72913.95994487817, ""Ensemble"": 2249.9547576525947}"
PC006432;48;SARIMAX;854,86;[819.02, 859.67, 948.51, 962.51, 1029.51, 1088.95];-4,2;ok;"{""ARIMA"": 44186.17177643361, ""ExponentialSmoothing"": 3367.0194131663393, ""SARIMAX"": 3315.5353383593033, ""Holt"": 41830.400913164376, ""Prophet"": 4388.843011554541, ""Croston"": 8348.147265556308, ""TSB"": 8348.147265556308}"
PC000362;48;ExponentialSmoothing;820,38;[1507.34, 823.08, 818.78, 814.87, 775.11, 840.96];83,7;ok;"{""ARIMA"": 51421.610082552805, ""ExponentialSmoothing"": 1984.3824926650268, ""SARIMAX"": 2539.3045218277803, ""Holt"": 72326.61847293867, ""Prophet"": 2722.399416232028, ""Croston"": 53246.70688599756, ""TSB"": 53246.70688599756}"
PC004819;48;ARIMA;1078,31;[1044.86, 1046.85, 1046.73, 1046.74, 1046.74, 1046.74];-3,1;ok;"{""ARIMA"": 5488.058495315163, ""ExponentialSmoothing"": 11397.080713760579, ""SARIMAX"": 12340.490529897346, ""Holt"": 5991.1159452029715, ""Prophet"": 10379.868466303655, ""Croston"": 10085.602316727322, ""TSB"": 10085.602316727322}"
PC009248;15;Croston;2816,65;[2919.41, 2919.41, 2919.41, 2919.41, 2919.41, 2919.41];3,6;ok;"{""ARIMA"": 71216.79392149927, ""ExponentialSmoothing"": 102353.98330962985, ""SARIMAX"": Infinity, ""Holt"": 94595.2076929941, ""Prophet"": 451486118.90737057, ""Croston"": 63458.084578903225, ""TSB"": 63458.084578903225, ""Ensemble"": 65578.67498710965}"
PC002131;48;Ensemble;941,79;[893.91, 928.63, 926.63, 893.94, 952.54, 942.1];-5,1;ok;"{""ARIMA"": 5240.188149585115, ""ExponentialSmoothing"": 5002.996983560737, ""SARIMAX"": 4582.110498424597, ""Holt"": 5005.471453250571, ""Prophet"": 5168.603299154516, ""Croston"": 5571.573332730485, ""TSB"": 5571.573332730485, ""Ensemble"": 4375.062163102025}"
PC002325;16;Ensemble;2541,99;[2711.34, 2699.02, 2689.16, 2681.27, 2674.96, 2669.91];6,7;ok;"{""ARIMA"": 40218.45139070863, ""ExponentialSmoothing"": 35767.779362142835, ""SARIMAX"": Infinity, ""Holt"": 34162.59125105838, ""Prophet"": 386505518.7974422, ""Croston"": 33757.5639846388, ""TSB"": 33757.5639846388, ""Ensemble"": 33749.37505212814}"
PC007059;48;ExponentialSmoothing;743,8;[1496.05, 767.52, 788.37, 743.47, 753.56, 771.21];101,1;ok;"{""ARIMA"": 64318.006858984874, ""ExponentialSmoothing"": 4770.180552541825, ""SARIMAX"": 5791.434873014263, ""Holt"": 111177.05262566714, ""Prophet"": 5274.343624904427, ""Croston"": 71235.75489909387, ""TSB"": 71235.75489909387, ""Ensemble"": 4909.4580149255}"
PC004885;48;Prophet;870,74;[836.17, 877.71, 933.09, 933.77, 972.09, 966.89];-4,0;ok;"{""ARIMA"": 28826.342289582466, ""ExponentialSmoothing"": 4385.670771994606, ""SARIMAX"": 10369.318516408624, ""Holt"": 25372.9009529918, ""Prophet"": 3182.020709000784, ""Croston"": 7713.600953264097, ""TSB"": 7713.600953264097}"
PC001280;48;Prophet;766,75;[763.6, 795.0, 815.94, 880.75, 969.79, 1010.55];-0,4;ok;"{""ARIMA"": 15979.404516301807, ""ExponentialSmoothing"": 1288.569005412279, ""SARIMAX"": 5964.208710515531, ""Holt"": 16525.576359092935, ""Prophet"": 1112.533469926304, ""Croston"": 4386.987720225875, ""TSB"": 4386.987720225875}"
PC000768;17;Ensemble;2373,51;[2464.87, 2464.97, 2465.05, 2465.11, 2465.16, 2465.2];3,8;ok;"{""ARIMA"": 10325.659506116122, ""ExponentialSmoothing"": 14650.959739664773, ""SARIMAX"": Infinity, ""Holt"": 9954.83951173957, ""Prophet"": 191279269.64694038, ""Croston"": 9616.352555709656, ""TSB"": 9616.352555709656, ""Ensemble"": 9226.60761303053}"
PC009163;14;Holt;2820,67;[2988.75, 2991.19, 2993.14, 2994.7, 2995.94, 2996.94];6,0;ok;"{""ARIMA"": 70434.94447143703, ""ExponentialSmoothing"": 62719.94657433623, ""SARIMAX"": Infinity, ""Holt"": 59121.68878484662, ""Prophet"": 1802539837.1752481, ""Croston"": 117939.23931919121, ""TSB"": 117939.23931919121, ""Ensemble"": 60809.96915810959}"
