Produto;n_periodos;modelo_escolhido;ultimo_real;previsao;var_pct_proximo_mes;status;rank;_ProdutoUnico
PC000776;48;ARIMA;801,02;[928.45, 960.85, 969.08, 971.18, 971.71, 971.84];15,9;ok;"{""ARIMA"": 26581.08788837054, ""ExponentialSmoothing"": 39023.95079898723, ""SARIMAX"": 45553.98790595229, ""Holt"": 41827.85713222705, ""Prophet"": 47093.63791352935, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 43000.20555404644}";PC000776
PC000043;48;ARIMA;982,19;[972.93, 970.18, 969.37, 969.13, 969.05, 969.03];-0,9;ok;"{""ARIMA"": 10622.21013056588, ""ExponentialSmoothing"": 18212.06549573313, ""SARIMAX"": 20332.510288399488, ""Holt"": 21746.25060662859, ""Prophet"": 16648.13896490375, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 18075.407981594402}";PC000043
PC000298;48;ExponentialSmoothing;816,43;[820.4, 800.09, 1114.1, 1409.42, 999.77, 1035.6];0,5;ok;"{""ARIMA"": 8874.292979850892, ""ExponentialSmoothing"": 3591.0207079617667, ""SARIMAX"": 10261.95725013234, ""Holt"": 30335.735786823687, ""Prophet"": 6084.9791808429245, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 15338.090305419524}";PC000298
PC000101;48;SARIMAX (c/ sazonalidade+promoção);821,75;[821.24, 771.29, 1058.89, 1511.73, 1025.63, 934.61];-0,1;ok;"{""ARIMA"": 11011.684648410499, ""ExponentialSmoothing"": 9018.837714671086, ""SARIMAX"": 8442.932877692378, ""Holt"": 21371.79813583224, ""Prophet"": 13407.15289764165, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 7158.516491244126}";PC000101
PC000656;48;SARIMAX (c/ sazonalidade+promoção);598,49;[644.66, 654.39, 1129.08, 1247.21, 1236.78, 920.59];7,7;ok;"{""ARIMA"": 80168.64999084461, ""ExponentialSmoothing"": 68081.4375637392, ""SARIMAX"": 58653.347764886035, ""Holt"": 127645.31007392536, ""Prophet"": 94321.44260981947, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 48950.31469705954}";PC000656
PC000240;48;Holt;804,68;[918.56, 920.22, 921.88, 923.52, 925.16, 926.79];14,2;ok;"{""ARIMA"": 14725.09034418627, ""ExponentialSmoothing"": 21751.781691585842, ""SARIMAX"": 31996.024057834293, ""Holt"": 14703.909560714275, ""Prophet"": 23461.395005418442, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 36721.316928550914}";PC000240
PC000901;48;ARIMA;752,58;[810.4, 828.46, 834.1, 835.86, 836.41, 836.58];7,7;ok;"{""ARIMA"": 14884.782000657702, ""ExponentialSmoothing"": 24733.755971948576, ""SARIMAX"": 45814.363429643796, ""Holt"": 23846.37789853296, ""Prophet"": 21313.06135821209, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 9643830.009493126}";PC000901
PC000494;48;SARIMAX;614,77;[684.19, 723.44, 949.66, 1301.23, 734.28, 950.72];11,3;ok;"{""ARIMA"": 13136.681434153545, ""ExponentialSmoothing"": 10945.295553635857, ""SARIMAX"": 4107.133000908837, ""Holt"": 36985.628057248374, ""Prophet"": 13019.131415661139, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 7465.0513152377425}";PC000494
PC000506;48;ARIMA;565,99;[758.73, 748.13, 748.71, 748.68, 748.68, 748.68];34,1;ok;"{""ARIMA"": 21851.42284532992, ""ExponentialSmoothing"": 26687.481569480427, ""SARIMAX"": 26212.09031986399, ""Holt"": 22642.679705644885, ""Prophet"": 30211.041895380517, ""Ensemble"": 22215.28047047106, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 35286.787815362084}";PC000506
PC000867;48;SARIMAX;599,02;[685.35, 583.58, 933.4, 946.78, 611.6, 721.62];14,4;ok;"{""ARIMA"": 7670.594470115265, ""ExponentialSmoothing"": 4676.822817258194, ""SARIMAX"": 1906.676867132056, ""Holt"": 9016.223962205808, ""Prophet"": 3840.065504117581, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 2552.6780685656277}";PC000867
PC000607;48;ExponentialSmoothing;528,16;[611.02, 687.07, 908.77, 1130.77, 705.11, 768.47];15,7;ok;"{""ARIMA"": 13225.726289615508, ""ExponentialSmoothing"": 10354.370246898756, ""SARIMAX"": 15063.333131125974, ""Holt"": 13111.365392138812, ""Prophet"": 14072.535943635516, ""Ensemble"": 11917.52828016953, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 14274.056612912542}";PC000607
PC000011;48;ExponentialSmoothing;709,57;[567.73, 746.2, 863.55, 1098.36, 683.73, 800.6];-20,0;ok;"{""ARIMA"": 21143.71980580029, ""ExponentialSmoothing"": 7566.890539940111, ""SARIMAX"": 10918.67010142748, ""Holt"": 13030.13757385897, ""Prophet"": 7706.6661274107455, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 16997.286789866717}";PC000011
PC000834;48;SARIMAX;569,05;[570.11, 571.51, 1065.31, 1137.15, 571.69, 570.5];0,2;ok;"{""ARIMA"": 48590.3670826522, ""ExponentialSmoothing"": 30861.371639145163, ""SARIMAX"": 26947.42444491509, ""Holt"": 47971.964254469254, ""Prophet"": 46365.64342191998, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 48801.54116038081}";PC000834
PC000516;48;ExponentialSmoothing;611,42;[662.17, 613.61, 911.08, 983.04, 705.48, 676.94];8,3;ok;"{""ARIMA"": 10069.09573068891, ""ExponentialSmoothing"": 9128.28334225271, ""SARIMAX"": 12854.287592532797, ""Holt"": 16786.22236789414, ""Prophet"": 10495.877259321322, ""Ensemble"": 9489.954109695262, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 9795.005483368273}";PC000516
PC000284;48;Ensemble;507,55;[564.13, 603.42, 745.61, 773.23, 590.62, 586.34];11,1;ok;"{""ARIMA"": 4529.50457406802, ""ExponentialSmoothing"": 4627.411229603998, ""SARIMAX"": 4314.629957482616, ""Holt"": 5749.789219880004, ""Prophet"": 6161.333278972565, ""Ensemble"": 3482.2578609120687, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 4413.090705695992}";PC000284
PC000998;48;Prophet;466,43;[602.4, 551.41, 780.87, 936.19, 644.8, 652.07];29,2;ok;"{""ARIMA"": 8527.170901253687, ""ExponentialSmoothing"": 6377.339364782597, ""SARIMAX"": 9396.401136585344, ""Holt"": 16148.435122264651, ""Prophet"": 5028.102591547536, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 6687.235972883432}";PC000998
PC000073;48;Ensemble;473,26;[572.61, 583.7, 654.89, 697.01, 618.58, 603.9];21,0;ok;"{""ARIMA"": 5409.705324135877, ""ExponentialSmoothing"": 6135.814328470635, ""SARIMAX"": 12801.6228959993, ""Holt"": 6858.206228379229, ""Prophet"": 6606.440156135302, ""Ensemble"": 4928.622602927031, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 22309.730005149624}";PC000073
PC000651;48;ARIMA;586,0;[599.76, 603.88, 605.12, 605.49, 605.6, 605.63];2,3;ok;"{""ARIMA"": 2426.109768909177, ""ExponentialSmoothing"": 6584.300707835234, ""SARIMAX"": 7692.001301843996, ""Holt"": 3904.332583998159, ""Prophet"": 4843.459991583008, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 14064.805996475132}";PC000651
PC000203;48;ExponentialSmoothing;456,95;[496.41, 504.25, 756.9, 805.56, 584.97, 568.38];8,6;ok;"{""ARIMA"": 6830.351396782433, ""ExponentialSmoothing"": 884.7093439145386, ""SARIMAX"": 2159.9174896278437, ""Holt"": 6642.870173357484, ""Prophet"": 1226.275064256745, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 4008.4848437977366}";PC000203
PC000868;48;ARIMA;521,67;[538.87, 544.34, 546.07, 546.62, 546.8, 546.85];3,3;ok;"{""ARIMA"": 4189.133275138124, ""ExponentialSmoothing"": 7806.286644511529, ""SARIMAX"": 5516.8165758401, ""Holt"": 4855.77592693807, ""Prophet"": 6646.96910832933, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 7705.287317797908}";PC000868
PC000722;48;Holt;398,59;[507.48, 507.47, 507.47, 507.46, 507.46, 507.45];27,3;ok;"{""ARIMA"": 3915.01580961654, ""ExponentialSmoothing"": 4579.764830696016, ""SARIMAX"": 8686.200890951928, ""Holt"": 3435.102408022484, ""Prophet"": 5634.455615695344, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 10719.383216754451}";PC000722
PC000301;48;ExponentialSmoothing;376,35;[450.94, 430.39, 570.14, 691.33, 474.05, 482.75];19,8;ok;"{""ARIMA"": 5542.25046379679, ""ExponentialSmoothing"": 4142.891195458059, ""SARIMAX"": 7371.391465459105, ""Holt"": 15001.39483876078, ""Prophet"": 4734.98453346075, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 7480.9159918979085}";PC000301
PC000605;48;Prophet;397,01;[436.68, 479.28, 616.04, 749.54, 507.22, 491.28];10,0;ok;"{""ARIMA"": 6257.241836715305, ""ExponentialSmoothing"": 4361.769742105887, ""SARIMAX"": 5919.24989616282, ""Holt"": 7255.144895477123, ""Prophet"": 3985.2827963686, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 24231.580726446908}";PC000605
PC000795;48;Prophet;442,16;[439.16, 493.59, 644.54, 750.12, 522.01, 547.73];-0,7;ok;"{""ARIMA"": 954.2902051032842, ""ExponentialSmoothing"": 801.0643842683777, ""SARIMAX"": 586.065758554708, ""Holt"": 4325.436521735524, ""Prophet"": 420.47753985195124, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1172.8783353471879}";PC000795
PC000455;48;Ensemble;415,11;[421.31, 406.03, 455.01, 496.2, 427.41, 438.39];1,5;ok;"{""ARIMA"": 1909.0211160967565, ""ExponentialSmoothing"": 2167.256782971057, ""SARIMAX"": 2099.6180282671476, ""Holt"": 1850.396169273066, ""Prophet"": 2328.2023055049594, ""Ensemble"": 1730.9598566397835, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 2641.8180261255716}";PC000455
PC000622;48;Holt;356,96;[412.75, 412.75, 412.75, 412.75, 412.75, 412.75];15,6;ok;"{""ARIMA"": 859.7901697628389, ""ExponentialSmoothing"": 1626.9167219832364, ""SARIMAX"": 3812.3794973495255, ""Holt"": 802.1846046928036, ""Prophet"": 1920.41173691469, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 2464.5920008111034}";PC000622
PC000014;48;Prophet;316,41;[349.06, 393.97, 536.73, 727.01, 465.9, 433.7];10,3;ok;"{""ARIMA"": 3179.430371420998, ""ExponentialSmoothing"": 2501.3202063493964, ""SARIMAX"": 2555.8891954961596, ""Holt"": 5785.438823540712, ""Prophet"": 2216.6616079114297, ""Ensemble"": 2343.125999900262, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 2535.407005144443}";PC000014
PC000677;48;Ensemble;347,64;[342.38, 346.54, 377.9, 417.3, 362.82, 368.82];-1,5;ok;"{""ARIMA"": 1213.021297415389, ""ExponentialSmoothing"": 1401.7816461788434, ""SARIMAX"": 1200.773288427429, ""Holt"": 1278.2007624505522, ""Prophet"": 1901.2744214389134, ""Ensemble"": 759.584257839599, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 918.029081062793}";PC000677
PC000614;48;ARIMA;283,89;[283.89, 283.89, 283.89, 283.89, 283.89, 283.89];0,0;ok;"{""ARIMA"": 0.0, ""ExponentialSmoothing"": 2.1541161785235095e-27, ""SARIMAX"": 0.0, ""Holt"": 0.0, ""Prophet"": 0.0, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 0.0}";PC000614
PC000050;48;ExponentialSmoothing;226,41;[267.41, 260.29, 316.78, 429.91, 281.26, 316.53];18,1;ok;"{""ARIMA"": 1278.7435294205086, ""ExponentialSmoothing"": 435.04671970019155, ""SARIMAX"": 679.1721644029773, ""Holt"": 3253.3670060764853, ""Prophet"": 543.9100100433378, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 2181.8255350071563}";PC000050
PC000202;48;ARIMA;203,62;[224.73, 234.24, 238.51, 240.44, 241.31, 241.7];10,4;ok;"{""ARIMA"": 1870.6502456674898, ""ExponentialSmoothing"": 2240.6267420170384, ""SARIMAX"": 2035.9645000553703, ""Holt"": 4827.014982271721, ""Prophet"": 2353.012008998609, ""Ensemble"": 1979.446819538608, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 2733.6070676636414}";PC000202
PC000902;48;ARIMA;194,19;[196.94, 198.08, 198.56, 198.75, 198.83, 198.87];1,4;ok;"{""ARIMA"": 558.6834339212738, ""ExponentialSmoothing"": 840.8571528198628, ""SARIMAX"": 979.8049408523108, ""Holt"": 565.6951826973458, ""Prophet"": 740.5725676855219, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 976.2370645214777}";PC000902
PC000629;48;ExponentialSmoothing;168,4;[165.02, 165.69, 208.33, 250.86, 167.01, 167.29];-2,0;ok;"{""ARIMA"": 126.59445435782789, ""ExponentialSmoothing"": 0.6087416678607499, ""SARIMAX"": 13.867262593907698, ""Holt"": 180.5547960214436, ""Prophet"": 2.243334290252681, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 6.035140406603173}";PC000629
