Produto;n_periodos;modelo_escolhido;ultimo_real;previsao;var_pct_proximo_mes;status;rank
PC009646;48;SARIMAX;1616,25;[1736.61, 1698.2, 1723.01, 1686.9, 1679.07, 1736.74];7,4;ok;"{""ARIMA"": 36423.80909482377, ""ExponentialSmoothing"": 21299.302972675872, ""SARIMAX"": 14478.587563042305, ""Holt"": 40374.58218670958, ""Prophet"": 18280.38551797149, ""Croston"": 44119.8708966563, ""TSB"": 44119.8708966563}"
PC001269;48;ExponentialSmoothing;1200,62;[2457.61, 1306.55, 1294.13, 1299.39, 1327.65, 1374.7];104,7;ok;"{""ARIMA"": 240714.29124822596, ""ExponentialSmoothing"": 10305.032200490059, ""SARIMAX"": 12539.40560941073, ""Holt"": 302944.0400661023, ""Prophet"": 11201.45400915375, ""Croston"": 251063.19295345977, ""TSB"": 251063.19295345977, ""Ensemble"": 11061.584625890488}"
PC003051;48;ARIMA;1424,88;[1489.44, 1480.07, 1481.43, 1481.23, 1481.26, 1481.26];4,5;ok;"{""ARIMA"": 15947.14291240531, ""ExponentialSmoothing"": 19444.52097469482, ""SARIMAX"": 20713.845796166086, ""Holt"": 20079.637014604592, ""Prophet"": 27348.958606753728, ""Croston"": 16424.81422604433, ""TSB"": 16424.81422604433, ""Ensemble"": 16258.813756734742}"
PC008416;48;Ensemble;1652,72;[1543.71, 1553.22, 1578.75, 1568.51, 1529.56, 1606.71];-6,6;ok;"{""ARIMA"": 15047.71814441673, ""ExponentialSmoothing"": 16633.801421276483, ""SARIMAX"": 13937.575118206412, ""Holt"": 14488.059492176, ""Prophet"": 23484.769284658832, ""Croston"": 14818.919686755757, ""TSB"": 14818.919686755757, ""Ensemble"": 12897.23931180765}"
PC006933;48;ARIMA;1495,17;[1487.27, 1485.55, 1485.18, 1485.1, 1485.08, 1485.08];-0,5;ok;"{""ARIMA"": 6087.2147405150035, ""ExponentialSmoothing"": 22485.354768704627, ""SARIMAX"": 21370.326561602375, ""Holt"": 6113.818931534953, ""Prophet"": 27622.868533257137, ""Croston"": 6545.41891232937, ""TSB"": 6545.41891232937, ""Ensemble"": 6119.384564850345}"
PC000492;48;ExponentialSmoothing;1813,21;[1728.82, 1608.39, 1585.12, 1709.92, 1631.32, 1750.57];-4,7;ok;"{""ARIMA"": 16817.25845086961, ""ExponentialSmoothing"": 7384.361298530114, ""SARIMAX"": 13885.015414396103, ""Holt"": 16469.809208519557, ""Prophet"": 9409.751972217433, ""Croston"": 19468.5427243545, ""TSB"": 19468.5427243545}"
PC006731;48;Croston;1468,02;[1503.74, 1503.74, 1503.74, 1503.74, 1503.74, 1503.74];2,4;ok;"{""ARIMA"": 6413.532551547626, ""ExponentialSmoothing"": 10351.76889566396, ""SARIMAX"": 9455.329368894874, ""Holt"": 68392.30314140358, ""Prophet"": 11700.32895044479, ""Croston"": 2900.902966743953, ""TSB"": 2900.902966743953}"
PC009464;48;ExponentialSmoothing;1213,52;[2431.04, 1277.91, 1296.91, 1323.5, 1229.85, 1361.57];100,3;ok;"{""ARIMA"": 100084.66229414435, ""ExponentialSmoothing"": 13255.796695315958, ""SARIMAX"": 22938.444585616908, ""Holt"": 173569.3826598381, ""Prophet"": 15550.410362396928, ""Croston"": 107944.59638129988, ""TSB"": 107944.59638129988}"
PC003632;48;Prophet;1405,7;[2464.76, 1261.15, 1317.06, 1272.84, 1306.95, 1380.07];75,3;ok;"{""ARIMA"": 134915.96978103442, ""ExponentialSmoothing"": 6225.107711691537, ""SARIMAX"": 6476.037465025219, ""Holt"": 252078.14459725644, ""Prophet"": 5016.211611975972, ""Croston"": 148084.05063055502, ""TSB"": 148084.05063055502, ""Ensemble"": 5589.6237924672}"
PC005625;48;SARIMAX;1441,69;[1499.13, 1465.4, 1512.12, 1551.59, 1514.15, 1535.6];4,0;ok;"{""ARIMA"": 9104.415664481057, ""ExponentialSmoothing"": 7040.704130710553, ""SARIMAX"": 6475.699540384524, ""Holt"": 13325.418515943014, ""Prophet"": 9117.30676279407, ""Croston"": 10255.032972682735, ""TSB"": 10255.032972682735}"
PC005621;48;SARIMAX;1168,18;[2366.9, 1396.14, 1295.53, 1334.67, 1428.58, 1454.4];102,6;ok;"{""ARIMA"": 304219.79009076, ""ExponentialSmoothing"": 22779.639172206953, ""SARIMAX"": 18026.59744977992, ""Holt"": 326756.47403672326, ""Prophet"": 25754.131581095982, ""Croston"": 310267.39763801586, ""TSB"": 310267.39763801586}"
PC000932;48;ARIMA;1538,3;[1492.08, 1491.76, 1491.76, 1491.76, 1491.76, 1491.76];-3,0;ok;"{""ARIMA"": 13089.133669004827, ""ExponentialSmoothing"": 18096.929797304598, ""SARIMAX"": 19423.85021008566, ""Holt"": 14374.266498829535, ""Prophet"": 23194.295573791595, ""Croston"": 14285.344569600844, ""TSB"": 14285.344569600844, ""Ensemble"": 13854.985101071623}"
PC003164;48;Ensemble;1524,78;[1501.14, 1518.48, 1489.96, 1504.14, 1479.0, 1496.31];-1,6;ok;"{""ARIMA"": 7038.349432010428, ""ExponentialSmoothing"": 6388.578903066944, ""SARIMAX"": 7244.651614753359, ""Holt"": 7134.459418623599, ""Prophet"": 9813.362791210324, ""Croston"": 7099.753770094783, ""TSB"": 7099.753770094783, ""Ensemble"": 6201.5975173768675}"
PC003612;48;Prophet;1214,97;[2460.56, 1225.37, 1216.27, 1207.49, 1251.77, 1297.47];102,5;ok;"{""ARIMA"": 195613.98157464337, ""ExponentialSmoothing"": 6924.932564120415, ""SARIMAX"": 12466.053468777462, ""Holt"": 202278.36018304303, ""Prophet"": 4920.936795944729, ""Croston"": 196092.25971177904, ""TSB"": 196092.25971177904}"
PC004960;48;Prophet;1471,78;[1396.73, 1493.54, 1454.05, 1540.44, 1486.31, 1602.55];-5,1;ok;"{""ARIMA"": 8788.340039179764, ""ExponentialSmoothing"": 6874.712917337623, ""SARIMAX"": 5938.844361918845, ""Holt"": 11634.207279332915, ""Prophet"": 5228.865654519778, ""Croston"": 10519.994581067085, ""TSB"": 10519.994581067085}"
PC001237;48;Holt;1465,26;[1491.79, 1491.8, 1491.8, 1491.8, 1491.8, 1491.8];1,8;ok;"{""ARIMA"": 1294.5294648452727, ""ExponentialSmoothing"": 5586.588468553805, ""SARIMAX"": 5834.981413193371, ""Holt"": 1261.5392042940807, ""Prophet"": 5299.424033680942, ""Croston"": 1296.242425670733, ""TSB"": 1296.242425670733, ""Ensemble"": 1282.6329819512573}"
PC002102;48;ExponentialSmoothing;1489,85;[1448.74, 1495.41, 1445.07, 1453.82, 1468.9, 1497.94];-2,8;ok;"{""ARIMA"": 5949.381528750994, ""ExponentialSmoothing"": 3793.2930318703443, ""SARIMAX"": 7625.670960257777, ""Holt"": 7135.112490626357, ""Prophet"": 8043.83178909124, ""Croston"": 6847.447051470164, ""TSB"": 6847.447051470164}"
PC003263;48;Croston;1490,33;[1475.15, 1475.15, 1475.15, 1475.15, 1475.15, 1475.15];-1,0;ok;"{""ARIMA"": 9975.370370966755, ""ExponentialSmoothing"": 13885.872251651881, ""SARIMAX"": 13644.66873565077, ""Holt"": 10584.41276414433, ""Prophet"": 16843.53232192055, ""Croston"": 9934.161954396202, ""TSB"": 9934.161954396202, ""Ensemble"": 9947.769244914836}"
PC004326;48;ARIMA;1465,77;[1489.25, 1480.12, 1483.67, 1482.29, 1482.83, 1482.62];1,6;ok;"{""ARIMA"": 2173.9426719220637, ""ExponentialSmoothing"": 10891.74462062902, ""SARIMAX"": 10085.865130431655, ""Holt"": 9837.024576236807, ""Prophet"": 13023.659038108715, ""Croston"": 7659.3121479128195, ""TSB"": 7659.3121479128195}"
PC007967;48;SARIMAX;1152,6;[2333.34, 1219.23, 1175.47, 1187.06, 1278.82, 1236.9];102,4;ok;"{""ARIMA"": 166896.7555996315, ""ExponentialSmoothing"": 3705.38564173355, ""SARIMAX"": 3630.8018742756944, ""Holt"": 219747.34472615083, ""Prophet"": 12120.009430926555, ""Croston"": 173937.97725463376, ""TSB"": 173937.97725463376}"
PC003752;48;ARIMA;1516,23;[1479.51, 1480.19, 1480.17, 1480.18, 1480.18, 1480.18];-2,4;ok;"{""ARIMA"": 2114.2790035670146, ""ExponentialSmoothing"": 3603.7894663365787, ""SARIMAX"": 4635.1608506699695, ""Holt"": 4429.520482080478, ""Prophet"": 4751.048525839772, ""Croston"": 2675.38936503215, ""TSB"": 2675.38936503215, ""Ensemble"": 2428.3156192755523}"
PC009444;48;ExponentialSmoothing;1345,16;[1393.58, 1386.32, 1593.53, 1494.98, 1620.71, 1703.51];3,6;ok;"{""ARIMA"": 106343.05986258842, ""ExponentialSmoothing"": 4588.752898069347, ""SARIMAX"": 7328.109103773819, ""Holt"": 87822.15396970975, ""Prophet"": 5609.1711261997, ""Croston"": 23313.594532198225, ""TSB"": 23313.594532198225}"
PC008185;48;Ensemble;1555,06;[1458.35, 1498.15, 1494.98, 1519.08, 1502.78, 1550.49];-6,2;ok;"{""ARIMA"": 14249.215743668958, ""ExponentialSmoothing"": 11886.42404765643, ""SARIMAX"": 12135.367726306618, ""Holt"": 13200.176796431193, ""Prophet"": 13809.614592379503, ""Croston"": 12686.640372894099, ""TSB"": 12686.640372894099, ""Ensemble"": 11603.900472255686}"
PC008588;48;Ensemble;1359,45;[1484.05, 1520.84, 1544.85, 1567.65, 1564.64, 1591.88];9,2;ok;"{""ARIMA"": 42881.924000361, ""ExponentialSmoothing"": 21528.396443342503, ""SARIMAX"": 18626.04917876881, ""Holt"": 43372.95955472947, ""Prophet"": 20289.904852083866, ""Croston"": 15051.49603410619, ""TSB"": 15051.49603410619, ""Ensemble"": 10954.487373795515}"
PC000819;16;ARIMA;4327,4;[4441.19, 4419.22, 4423.46, 4422.64, 4422.8, 4422.77];2,6;ok;"{""ARIMA"": 28019.77628902502, ""ExponentialSmoothing"": 39501.65610514348, ""SARIMAX"": Infinity, ""Holt"": 28846.730799574663, ""Prophet"": 9279255462.247343, ""Croston"": 28760.559647541264, ""TSB"": 28760.559647541264, ""Ensemble"": 28424.75884060362}"
PC004520;48;ARIMA;1420,13;[1430.44, 1423.96, 1428.03, 1425.47, 1427.08, 1426.07];0,7;ok;"{""ARIMA"": 11459.455078554112, ""ExponentialSmoothing"": 41324.92177484696, ""SARIMAX"": 43741.976008261954, ""Holt"": 48205.19768785424, ""Prophet"": 44614.554862121666, ""Croston"": 18245.221219369472, ""TSB"": 18245.221219369472}"
PC004277;48;ARIMA;1262,88;[1491.64, 1472.06, 1473.73, 1473.59, 1473.6, 1473.6];18,1;ok;"{""ARIMA"": 12848.895054580402, ""ExponentialSmoothing"": 18490.232694597125, ""SARIMAX"": 23164.410330635776, ""Holt"": 80707.62787161952, ""Prophet"": 22539.738498255396, ""Croston"": 13840.954424053818, ""TSB"": 13840.954424053818, ""Ensemble"": 13455.981738440028}"
PC000393;48;ExponentialSmoothing;1231,53;[2381.79, 1322.43, 1304.41, 1253.76, 1369.94, 1341.58];93,4;ok;"{""ARIMA"": 142286.53625011654, ""ExponentialSmoothing"": 5833.290296225107, ""SARIMAX"": 9621.229371020172, ""Holt"": 156155.88689052386, ""Prophet"": 8065.159490388493, ""Croston"": 148088.39801450822, ""TSB"": 148088.39801450822}"
PC000542;48;Ensemble;1574,41;[1501.73, 1489.11, 1490.94, 1511.95, 1481.61, 1536.82];-4,6;ok;"{""ARIMA"": 22077.18596308249, ""ExponentialSmoothing"": 12904.291220447138, ""SARIMAX"": 17836.959608962086, ""Holt"": 32617.379562931917, ""Prophet"": 16088.822098034565, ""Croston"": 10332.26539997271, ""TSB"": 10332.26539997271, ""Ensemble"": 10048.522545572681}"
PC006858;48;Ensemble;1332,22;[1497.84, 1455.38, 1414.47, 1431.52, 1446.52, 1464.3];12,4;ok;"{""ARIMA"": 15574.185788709421, ""ExponentialSmoothing"": 14631.681809331545, ""SARIMAX"": 17960.62427069766, ""Holt"": 15021.284665443463, ""Prophet"": 13063.753384864945, ""Croston"": 15065.444281751797, ""TSB"": 15065.444281751797, ""Ensemble"": 12498.50422025383}"
PC003766;48;SARIMAX;1304,14;[2298.16, 1249.75, 1245.08, 1288.0, 1332.51, 1305.6];76,2;ok;"{""ARIMA"": 180456.94404260497, ""ExponentialSmoothing"": 14165.80088067535, ""SARIMAX"": 14025.341710530041, ""Holt"": 205661.4611137459, ""Prophet"": 15484.407138900375, ""Croston"": 188545.62867254825, ""TSB"": 188545.62867254825, ""Ensemble"": 14222.869592105526}"
PC009295;48;Holt;1537,37;[1480.23, 1479.79, 1479.44, 1479.16, 1478.93, 1478.75];-3,7;ok;"{""ARIMA"": 9277.465036205207, ""ExponentialSmoothing"": 10569.583151642231, ""SARIMAX"": 12173.871973505016, ""Holt"": 9258.256816804644, ""Prophet"": 11856.755901755272, ""Croston"": 9383.90667991587, ""TSB"": 9383.90667991587, ""Ensemble"": 9300.491596997328}"
PC000232;48;SARIMAX;1350,62;[1243.89, 1349.28, 1569.69, 1400.54, 1457.2, 1899.06];-7,9;ok;"{""ARIMA"": 27488.057681913702, ""ExponentialSmoothing"": 17562.061299704386, ""SARIMAX"": 13945.998375039822, ""Holt"": 36344.6725472437, ""Prophet"": 27098.480186670553, ""Croston"": 36438.285598940194, ""TSB"": 36438.285598940194}"
PC009522;48;ExponentialSmoothing;1187,98;[1426.26, 1415.81, 1454.18, 1556.4, 1512.81, 1609.81];20,1;ok;"{""ARIMA"": 104118.17215291911, ""ExponentialSmoothing"": 17393.38374231908, ""SARIMAX"": 20533.202811573516, ""Holt"": 78528.1490878857, ""Prophet"": 27205.496342382947, ""Croston"": 26541.97285395562, ""TSB"": 26541.97285395562}"
PC000165;48;ARIMA;1431,1;[1457.42, 1460.97, 1461.45, 1461.51, 1461.52, 1461.52];1,8;ok;"{""ARIMA"": 4207.864407990624, ""ExponentialSmoothing"": 8353.697590524896, ""SARIMAX"": 13660.477882159554, ""Holt"": 6267.7407247315095, ""Prophet"": 9065.974020679598, ""Croston"": 5774.641478309485, ""TSB"": 5774.641478309485}"
PC002024;48;Ensemble;1324,35;[1455.27, 1413.83, 1430.4, 1389.31, 1430.83, 1500.05];9,9;ok;"{""ARIMA"": 9431.535105079909, ""ExponentialSmoothing"": 7177.180108446181, ""SARIMAX"": 23627.54870034865, ""Holt"": 13065.322378263534, ""Prophet"": 8843.32005613854, ""Croston"": 9015.57117769499, ""TSB"": 9015.57117769499, ""Ensemble"": 6949.865832559985}"
PC006153;48;Ensemble;1216,84;[1315.93, 1414.43, 1424.22, 1470.58, 1522.72, 1555.84];8,1;ok;"{""ARIMA"": 107553.25424381689, ""ExponentialSmoothing"": 21193.37218475326, ""SARIMAX"": 28802.549703776636, ""Holt"": 213957.21150709284, ""Prophet"": 21967.12521083074, ""Croston"": 25232.80069075128, ""TSB"": 25232.80069075128, ""Ensemble"": 20363.261095748418}"
PC005618;48;Ensemble;1511,68;[1430.04, 1486.1, 1433.27, 1447.25, 1497.53, 1503.14];-5,4;ok;"{""ARIMA"": 14011.703908783902, ""ExponentialSmoothing"": 13874.91496575367, ""SARIMAX"": 12626.353732688483, ""Holt"": 21501.997132777808, ""Prophet"": 19232.95741701555, ""Croston"": 15016.253299366164, ""TSB"": 15016.253299366164, ""Ensemble"": 12155.487641424463}"
PC000049;48;Ensemble;1612,8;[1693.07, 1596.75, 1675.87, 1742.43, 1680.07, 1661.34];5,0;ok;"{""ARIMA"": 18125.611037688042, ""ExponentialSmoothing"": 18933.64206397763, ""SARIMAX"": 18282.169434713425, ""Holt"": 20055.348330734047, ""Prophet"": 19069.388806650226, ""Croston"": 26622.135439784848, ""TSB"": 26622.135439784848, ""Ensemble"": 17212.861681396542}"
PC001633;48;SARIMAX;1332,64;[2509.73, 1236.49, 1258.39, 1188.64, 1288.69, 1228.32];88,3;ok;"{""ARIMA"": 232122.01069707004, ""ExponentialSmoothing"": 24783.629031947014, ""SARIMAX"": 22989.645168351573, ""Holt"": 314841.10683405906, ""Prophet"": 25146.73087238469, ""Croston"": 252309.01913252074, ""TSB"": 252309.01913252074, ""Ensemble"": 23783.043183921476}"
PC007820;48;Croston;1304,35;[1442.91, 1442.91, 1442.91, 1442.91, 1442.91, 1442.91];10,6;ok;"{""ARIMA"": 10206.61290416887, ""ExponentialSmoothing"": 11536.040872855854, ""SARIMAX"": 13625.55650625551, ""Holt"": 13366.999300526542, ""Prophet"": 14175.376827584436, ""Croston"": 10011.33621470917, ""TSB"": 10011.33621470917, ""Ensemble"": 10069.061571506822}"
PC003814;48;Holt;1551,18;[1493.43, 1497.1, 1500.03, 1502.37, 1504.24, 1505.74];-3,7;ok;"{""ARIMA"": 10774.731560255574, ""ExponentialSmoothing"": 22441.96387772873, ""SARIMAX"": 25339.285623163993, ""Holt"": 8968.02456534553, ""Prophet"": 28326.630196649363, ""Croston"": 9734.278925902827, ""TSB"": 9734.278925902827, ""Ensemble"": 9455.052527337282}"
PC002357;48;ExponentialSmoothing;1304,66;[2416.0, 1201.06, 1276.95, 1236.01, 1241.55, 1374.7];85,2;ok;"{""ARIMA"": 151750.67464338292, ""ExponentialSmoothing"": 1668.8883536107887, ""SARIMAX"": 1973.1080440684473, ""Holt"": 199670.33802601616, ""Prophet"": 2409.9924579881795, ""Croston"": 159764.95856974603, ""TSB"": 159764.95856974603}"
PC008637;48;Prophet;1463,12;[1388.7, 1424.82, 1408.63, 1465.64, 1519.17, 1613.25];-5,1;ok;"{""ARIMA"": 15348.109574510365, ""ExponentialSmoothing"": 5288.415958831274, ""SARIMAX"": 42035.780480438436, ""Holt"": 15227.041688666332, ""Prophet"": 3942.9282840633455, ""Croston"": 15391.34295171784, ""TSB"": 15391.34295171784}"
PC000600;48;ExponentialSmoothing;1253,82;[2332.77, 1280.05, 1266.26, 1227.21, 1302.47, 1280.52];86,1;ok;"{""ARIMA"": 183512.194076698, ""ExponentialSmoothing"": 6759.803924751911, ""SARIMAX"": 9445.714884762723, ""Holt"": 278564.2919245145, ""Prophet"": 13792.573828391885, ""Croston"": 205026.63169455106, ""TSB"": 205026.63169455106}"
PC003257;48;ARIMA;1410,4;[1455.06, 1454.21, 1454.23, 1454.23, 1454.23, 1454.23];3,2;ok;"{""ARIMA"": 21532.297993404925, ""ExponentialSmoothing"": 37164.883148710906, ""SARIMAX"": 38273.86376617562, ""Holt"": 35130.48221947431, ""Prophet"": 34289.13194536064, ""Croston"": 24518.95642739094, ""TSB"": 24518.95642739094, ""Ensemble"": 23295.292730353045}"
PC006648;16;Ensemble;4145,56;[4247.81, 4248.38, 4248.87, 4249.29, 4249.66, 4249.98];2,5;ok;"{""ARIMA"": 26872.740296274977, ""ExponentialSmoothing"": 67049.71338642528, ""SARIMAX"": Infinity, ""Holt"": 26394.642285236612, ""Prophet"": 1305257512.5708025, ""Croston"": 24461.978567919923, ""TSB"": 24461.978567919923, ""Ensemble"": 18921.830980137765}"
PC005994;17;Croston;4216,93;[4059.84, 4059.84, 4059.84, 4059.84, 4059.84, 4059.84];-3,7;ok;"{""ARIMA"": 101301.48226458473, ""ExponentialSmoothing"": 108299.12586828553, ""SARIMAX"": Infinity, ""Holt"": 93742.13249970647, ""Prophet"": 4123869500.8274784, ""Croston"": 92616.26808501345, ""TSB"": 92616.26808501345, ""Ensemble"": 92957.78165014682}"
PC004299;48;SARIMAX;1264,66;[2313.44, 1143.29, 1241.89, 1162.17, 1172.6, 1268.45];82,9;ok;"{""ARIMA"": 147071.4032971168, ""ExponentialSmoothing"": 10123.199425259982, ""SARIMAX"": 8481.615963206708, ""Holt"": 174740.27973645832, ""Prophet"": 11059.816652938845, ""Croston"": 154601.43371589514, ""TSB"": 154601.43371589514}"
PC006162;48;Ensemble;1396,45;[1385.42, 1432.01, 1466.19, 1491.79, 1493.07, 1523.36];-0,8;ok;"{""ARIMA"": 15910.553741583526, ""ExponentialSmoothing"": 9702.96381786961, ""SARIMAX"": 40128.41308062776, ""Holt"": 109957.63883891156, ""Prophet"": 11141.219133691133, ""Croston"": 9876.425570208621, ""TSB"": 9876.425570208621, ""Ensemble"": 6915.1586502990285}"
PC005986;48;ExponentialSmoothing;1188,78;[2274.55, 1243.13, 1270.05, 1307.22, 1194.37, 1335.96];91,3;ok;"{""ARIMA"": 221584.68743725042, ""ExponentialSmoothing"": 11328.915172262881, ""SARIMAX"": 12921.828016886493, ""Holt"": 255682.25695961376, ""Prophet"": 17672.778276448687, ""Croston"": 228233.74867668285, ""TSB"": 228233.74867668285}"
PC003425;48;ExponentialSmoothing;1396,98;[1412.4, 1426.08, 1484.18, 1384.95, 1411.12, 1452.71];1,1;ok;"{""ARIMA"": 10531.73436146953, ""ExponentialSmoothing"": 5467.490412456077, ""SARIMAX"": 7279.6282166358005, ""Holt"": 11961.085057643724, ""Prophet"": 6830.344512021477, ""Croston"": 10758.116725773696, ""TSB"": 10758.116725773696}"
PC007068;48;Prophet;1757,29;[1635.39, 1687.87, 1648.78, 1693.24, 1583.53, 1690.0];-6,9;ok;"{""ARIMA"": 31786.706778069336, ""ExponentialSmoothing"": 6781.896659894729, ""SARIMAX"": 12994.625686016965, ""Holt"": 30816.64645731849, ""Prophet"": 4056.6540735939234, ""Croston"": 25491.31402772629, ""TSB"": 25491.31402772629}"
PC004631;16;Croston;4571,14;[4328.69, 4328.69, 4328.69, 4328.69, 4328.69, 4328.69];-5,3;ok;"{""ARIMA"": 40868.249104124705, ""ExponentialSmoothing"": 57328.86920786983, ""SARIMAX"": Infinity, ""Holt"": 59654.55981932344, ""Prophet"": 15167729343.813395, ""Croston"": 40044.774111407336, ""TSB"": 40044.774111407336, ""Ensemble"": 40298.51124868525}"
PC001333;48;Ensemble;1476,31;[1422.39, 1426.43, 1437.92, 1406.61, 1446.03, 1428.22];-3,7;ok;"{""ARIMA"": 4796.42433462242, ""ExponentialSmoothing"": 3943.7791334611197, ""SARIMAX"": 5103.268553280853, ""Holt"": 5400.593224576151, ""Prophet"": 3793.1214465382473, ""Croston"": 5092.729865540582, ""TSB"": 5092.729865540582, ""Ensemble"": 3473.4732606675875}"
PC007863;48;Ensemble;1411,3;[1427.03, 1439.71, 1460.08, 1442.37, 1431.13, 1430.73];1,1;ok;"{""ARIMA"": 23564.41291645805, ""ExponentialSmoothing"": 21924.15270930692, ""SARIMAX"": 52491.893394962535, ""Holt"": 22362.32613212272, ""Prophet"": 22141.496898891844, ""Croston"": 21752.955954281057, ""TSB"": 21752.955954281057, ""Ensemble"": 21368.932124095718}"
PC003496;48;Prophet;1274,13;[2290.93, 1334.43, 1239.79, 1225.61, 1300.59, 1273.64];79,8;ok;"{""ARIMA"": 166534.3363976208, ""ExponentialSmoothing"": 7836.191299565464, ""SARIMAX"": 13995.476759950963, ""Holt"": 293038.39160782617, ""Prophet"": 4931.181377232731, ""Croston"": 179171.6809166531, ""TSB"": 179171.6809166531}"
PC009655;48;Holt;1476,52;[1497.2, 1499.23, 1500.86, 1502.16, 1503.2, 1504.03];1,4;ok;"{""ARIMA"": 4409.522561158665, ""ExponentialSmoothing"": 7439.049483921201, ""SARIMAX"": 11090.772425233119, ""Holt"": 2858.2226625444023, ""Prophet"": 6200.365449601516, ""Croston"": 3157.8726689696555, ""TSB"": 3157.8726689696555, ""Ensemble"": 3044.8950978137377}"
PC007353;48;SARIMAX;1278,94;[1397.89, 1342.52, 1389.35, 1446.75, 1543.09, 1414.05];9,3;ok;"{""ARIMA"": 31348.575666434797, ""ExponentialSmoothing"": 11034.164918829129, ""SARIMAX"": 9221.218359297724, ""Holt"": 30183.856309653027, ""Prophet"": 14897.98010040447, ""Croston"": 28210.182156473584, ""TSB"": 28210.182156473584}"
PC002352;17;Ensemble;4023,97;[4031.54, 4031.55, 4030.89, 4030.18, 4029.46, 4028.76];0,2;ok;"{""ARIMA"": 49310.08095226131, ""ExponentialSmoothing"": 57091.47792109329, ""SARIMAX"": Infinity, ""Holt"": 73368.69811395048, ""Prophet"": 1278916976.4586356, ""Croston"": 57389.57164314112, ""TSB"": 57389.57164314112, ""Ensemble"": 48914.14490109034}"
PC006397;48;ARIMA;1646,17;[1612.86, 1613.78, 1613.75, 1613.75, 1613.75, 1613.75];-2,0;ok;"{""ARIMA"": 9014.111918506134, ""ExponentialSmoothing"": 12232.316579247932, ""SARIMAX"": 13307.528806415372, ""Holt"": 9634.511936822862, ""Prophet"": 15110.912497549922, ""Croston"": 15808.430815279253, ""TSB"": 15808.430815279253}"
PC009314;17;ExponentialSmoothing;3464,31;[3747.64, 3714.85, 3682.24, 3649.78, 3617.49, 3585.36];8,2;ok;"{""ARIMA"": 205551.246399158, ""ExponentialSmoothing"": 181609.13010316264, ""SARIMAX"": Infinity, ""Holt"": 541624.4319123644, ""Prophet"": 1074898410.7388146, ""Croston"": 318851.0484096116, ""TSB"": 318851.0484096116}"
PC008134;48;Ensemble;1405,2;[1438.01, 1438.71, 1438.76, 1438.76, 1438.76, 1438.76];2,3;ok;"{""ARIMA"": 8613.265508768649, ""ExponentialSmoothing"": 12694.46853536567, ""SARIMAX"": 15055.258576199509, ""Holt"": 21928.816241930526, ""Prophet"": 19665.63890290631, ""Croston"": 8620.349304584288, ""TSB"": 8620.349304584288, ""Ensemble"": 8603.621712125596}"
PC007328;48;ARIMA;1430,16;[1433.19, 1433.62, 1433.68, 1433.69, 1433.69, 1433.69];0,2;ok;"{""ARIMA"": 5687.074970069766, ""ExponentialSmoothing"": 5904.154945560615, ""SARIMAX"": 9682.452050276983, ""Holt"": 21148.26883966276, ""Prophet"": 7665.986803933767, ""Croston"": 8720.627847058124, ""TSB"": 8720.627847058124}"
PC005957;48;Ensemble;1613,26;[1615.01, 1632.48, 1628.13, 1629.16, 1616.44, 1644.05];0,1;ok;"{""ARIMA"": 8547.230950790918, ""ExponentialSmoothing"": 12389.688457379743, ""SARIMAX"": 8292.57909635241, ""Holt"": 9063.166235797662, ""Prophet"": 9742.262169152747, ""Croston"": 17895.54704143743, ""TSB"": 17895.54704143743, ""Ensemble"": 7062.789023184859}"
PC000746;48;Prophet;1171,14;[1326.13, 1409.71, 1406.05, 1515.12, 1532.16, 1617.49];13,2;ok;"{""ARIMA"": 77490.34315906871, ""ExponentialSmoothing"": 5656.906213335239, ""SARIMAX"": 5493.175668276327, ""Holt"": 74484.29156002127, ""Prophet"": 5239.231669699873, ""Croston"": 29729.67487771749, ""TSB"": 29729.67487771749, ""Ensemble"": 5417.350623590416}"
PC005382;48;ARIMA;1327,27;[1430.62, 1430.26, 1430.26, 1430.26, 1430.26, 1430.26];7,8;ok;"{""ARIMA"": 9343.810729812167, ""ExponentialSmoothing"": 11688.01078587929, ""SARIMAX"": 11150.372242370577, ""Holt"": 13741.157031355659, ""Prophet"": 13818.392037620235, ""Croston"": 9603.030121428486, ""TSB"": 9603.030121428486, ""Ensemble"": 9513.832382763165}"
PC001100;48;ExponentialSmoothing;1182,51;[2232.8, 1205.12, 1270.42, 1240.53, 1152.68, 1309.86];88,8;ok;"{""ARIMA"": 204846.7600015737, ""ExponentialSmoothing"": 18941.42514761318, ""SARIMAX"": 22236.912881822736, ""Holt"": 323642.1223133235, ""Prophet"": 24175.803604691842, ""Croston"": 225367.50212908664, ""TSB"": 225367.50212908664, ""Ensemble"": 21130.869624119834}"
PC005814;16;Croston;3849,56;[4245.02, 4245.02, 4245.02, 4245.02, 4245.02, 4245.02];10,3;ok;"{""ARIMA"": 67379.1169455717, ""ExponentialSmoothing"": 142113.56456977184, ""SARIMAX"": Infinity, ""Holt"": 159393.39954734858, ""Prophet"": 1556524263.8128595, ""Croston"": 55193.1381932366, ""TSB"": 55193.1381932366, ""Ensemble"": 58183.69585050438}"
