Produto;n_periodos;modelo_escolhido;ultimo_real;previsao;var_pct_proximo_mes;status;rank
PC000240;48;SARIMAX;2173,45;[2193.63, 2007.07, 2497.15, 2204.84, 3308.85, 3517.36];0,9;ok;"{""ARIMA"": 1049901.3856102813, ""ExponentialSmoothing"": 345730.59875471116, ""SARIMAX"": 245324.33691838183, ""Holt"": 878854.9583051577, ""Prophet"": 695394.4782993416, ""Croston"": 801922.0574416117, ""TSB"": 801922.0574416117}"
PC000607;48;Croston;1825,3000000000002;[2089.93, 2089.93, 2089.93, 2089.93, 2089.93, 2089.93];14,5;ok;"{""ARIMA"": 268434.84543491097, ""ExponentialSmoothing"": 170130.71953908168, ""SARIMAX"": 165567.23442542218, ""Holt"": 232429.26882572277, ""Prophet"": 160832.85028901364, ""Croston"": 84148.49678822397, ""TSB"": 84148.49678822397}"
PC000622;48;Prophet;1718,4299999999998;[1374.75, 1615.31, 1558.72, 2268.57, 2347.76, 2655.91];-20,0;ok;"{""ARIMA"": 167169.15865384694, ""ExponentialSmoothing"": 118359.49773381569, ""SARIMAX"": 282167.30443786754, ""Holt"": 166158.57315729625, ""Prophet"": 91934.17150357353, ""Croston"": 167428.99964131817, ""TSB"": 167428.99964131817}"
PC000961;48;Croston;1586,75;[2101.6, 2101.6, 2101.6, 2101.6, 2101.6, 2101.6];32,4;ok;"{""ARIMA"": 161656.95143456754, ""ExponentialSmoothing"": 273778.63746671047, ""SARIMAX"": 246561.21488514345, ""Holt"": 160547.7613147856, ""Prophet"": 240258.21512590695, ""Croston"": 158746.06189530392, ""TSB"": 158746.06189530392, ""Ensemble"": 159140.55533362832}"
PC000101;48;Prophet;1298,1599999999999;[1461.14, 1191.98, 1901.76, 1789.14, 2089.28, 2046.16];12,6;ok;"{""ARIMA"": 423380.61032544594, ""ExponentialSmoothing"": 381709.0359402166, ""SARIMAX"": 350439.74764819845, ""Holt"": 414034.90686331206, ""Prophet"": 254620.97949689583, ""Croston"": 405595.0289838496, ""TSB"": 405595.0289838496}"
PC000191;48;Ensemble;1178,36;[1317.4, 1503.36, 1521.44, 1740.45, 2103.02, 2139.35];11,8;ok;"{""ARIMA"": 433868.00728250697, ""ExponentialSmoothing"": 37378.27844949559, ""SARIMAX"": 41828.16686721046, ""Holt"": 235763.71406505656, ""Prophet"": 45905.847407402915, ""Croston"": 190846.26239021416, ""TSB"": 190846.26239021416, ""Ensemble"": 33852.83708374694}"
PC000455;48;Ensemble;1520,56;[1245.76, 1443.62, 1513.76, 1564.91, 1909.8, 2030.89];-18,1;ok;"{""ARIMA"": 171669.19020602453, ""ExponentialSmoothing"": 124082.67054047965, ""SARIMAX"": 124411.23559738196, ""Holt"": 136189.67779282914, ""Prophet"": 156990.0408676956, ""Croston"": 130922.52819446089, ""TSB"": 130922.52819446089, ""Ensemble"": 110186.76770609675}"
PC000867;48;ExponentialSmoothing;1266,01;[1190.41, 1249.34, 1564.13, 1324.88, 1872.15, 1947.92];-6,0;ok;"{""ARIMA"": 339482.8082513874, ""ExponentialSmoothing"": 53981.914073436, ""SARIMAX"": 57844.67116179769, ""Holt"": 215234.25501675112, ""Prophet"": 77639.3124408959, ""Croston"": 131284.1611170588, ""TSB"": 131284.1611170588}"
PC000423;48;SARIMAX;1208,9699999999998;[1066.47, 1069.6, 1486.33, 1446.18, 1870.93, 1935.65];-11,8;ok;"{""ARIMA"": 515275.6923213505, ""ExponentialSmoothing"": 56025.60033748549, ""SARIMAX"": 33176.1466646409, ""Holt"": 428753.4601428434, ""Prophet"": 71717.18016386629, ""Croston"": 54052.55524457581, ""TSB"": 54052.55524457581}"
PC000319;48;SARIMAX;1218,99;[1052.07, 1142.09, 1574.3, 1692.08, 1574.61, 2096.29];-13,7;ok;"{""ARIMA"": 233176.48919634774, ""ExponentialSmoothing"": 145432.0843498271, ""SARIMAX"": 108391.50168637821, ""Holt"": 225634.90651918322, ""Prophet"": 138342.90309614578, ""Croston"": 217683.47766170136, ""TSB"": 217683.47766170136}"
PC000598;48;ARIMA;1173,33;[1304.05, 1370.97, 1405.23, 1422.77, 1431.75, 1436.35];11,1;ok;"{""ARIMA"": 68523.66224555571, ""ExponentialSmoothing"": 126958.38499466771, ""SARIMAX"": 127449.1124588014, ""Holt"": 80426.19523912286, ""Prophet"": 139293.20625829944, ""Croston"": 77144.62939645899, ""TSB"": 77144.62939645899, ""Ensemble"": 73248.72903243656}"
PC000014;48;ExponentialSmoothing;1063,03;[984.91, 999.21, 1264.08, 1414.05, 1509.52, 1565.66];-7,3;ok;"{""ARIMA"": 93834.72146325985, ""ExponentialSmoothing"": 32598.171657163446, ""SARIMAX"": 43152.689758764864, ""Holt"": 80037.65585522699, ""Prophet"": 49547.744841238455, ""Croston"": 75686.22159855817, ""TSB"": 75686.22159855817}"
PC000998;48;SARIMAX;1953,65;[1908.05, 2062.39, 2458.02, 2759.39, 3059.91, 2971.86];-2,3;ok;"{""ARIMA"": 257355.58013043972, ""ExponentialSmoothing"": 234924.63460711564, ""SARIMAX"": 204483.73348546706, ""Holt"": 410943.9897947756, ""Prophet"": 1570017.7857277489, ""Croston"": 1312524.7168838733, ""TSB"": 1312524.7168838733, ""Ensemble"": 223207.67658015966}"
PC000169;48;SARIMAX;1094,33;[1024.74, 1018.15, 1058.6, 1285.0, 1572.19, 1618.99];-6,4;ok;"{""ARIMA"": 57476.76384594417, ""ExponentialSmoothing"": 6264.357927676156, ""SARIMAX"": 5266.480616013244, ""Holt"": 57300.94910948662, ""Prophet"": 6682.594762878391, ""Croston"": 46328.12332954068, ""TSB"": 46328.12332954068, ""Ensemble"": 5441.967807170408}"
PC000605;48;SARIMAX;1377,8500000000001;[1542.63, 1441.86, 1711.59, 2099.15, 2242.42, 2090.45];12,0;ok;"{""ARIMA"": 287292.30846057954, ""ExponentialSmoothing"": 93989.53750475019, ""SARIMAX"": 79426.90812359504, ""Holt"": 262275.46942058083, ""Prophet"": 231170.5261132072, ""Croston"": 399393.2486428453, ""TSB"": 399393.2486428453}"
PC000651;48;Ensemble;913,65;[1084.52, 1084.52, 1084.52, 1084.52, 1084.52, 1084.52];18,7;ok;"{""ARIMA"": 71060.38956288356, ""ExponentialSmoothing"": 85060.92917600277, ""SARIMAX"": 82787.83796273699, ""Holt"": 69863.43606150053, ""Prophet"": 87522.43234038784, ""Croston"": 70664.98392927043, ""TSB"": 70664.98392927043, ""Ensemble"": 64457.16850299735}"
PC000677;48;SARIMAX;1023,4;[800.95, 870.76, 1029.74, 1117.3, 1263.49, 1596.66];-21,7;ok;"{""ARIMA"": 138372.681157307, ""ExponentialSmoothing"": 13873.976681863567, ""SARIMAX"": 11260.442202922357, ""Holt"": 110923.80098551213, ""Prophet"": 18042.158614629385, ""Croston"": 39271.601112593264, ""TSB"": 39271.601112593264}"
PC000301;48;SARIMAX;689,95;[803.96, 650.35, 877.08, 1028.13, 1370.82, 1441.15];16,5;ok;"{""ARIMA"": 138997.82274781633, ""ExponentialSmoothing"": 54094.48833391103, ""SARIMAX"": 35820.611773809134, ""Holt"": 145169.11910471044, ""Prophet"": 62376.94872865483, ""Croston"": 77343.24172478786, ""TSB"": 77343.24172478786}"
PC000516;48;SARIMAX;653,11;[826.16, 810.13, 971.97, 878.38, 1081.41, 1260.22];26,5;ok;"{""ARIMA"": 70086.33765657277, ""ExponentialSmoothing"": 28950.096734816256, ""SARIMAX"": 26489.03742849636, ""Holt"": 69313.24488651114, ""Prophet"": 38754.27994313875, ""Croston"": 56987.78173096102, ""TSB"": 56987.78173096102}"
PC000202;48;SARIMAX;1053,88;[867.03, 905.06, 1026.51, 1055.9, 1223.26, 1264.8];-17,7;ok;"{""ARIMA"": 137267.75513076948, ""ExponentialSmoothing"": 122779.90968731452, ""SARIMAX"": 108744.92765284295, ""Holt"": 132472.4669967726, ""Prophet"": 113678.62349064456, ""Croston"": 137221.71915426324, ""TSB"": 137221.71915426324, ""Ensemble"": 111776.89961763087}"
PC000435;48;Prophet;853,6600000000001;[674.72, 780.17, 864.81, 1009.72, 1261.96, 1136.91];-21,0;ok;"{""ARIMA"": 114538.23404452695, ""ExponentialSmoothing"": 64473.59858145058, ""SARIMAX"": 114178.9785082123, ""Holt"": 111236.9571261833, ""Prophet"": 52372.322515594955, ""Croston"": 138256.80297066947, ""TSB"": 138256.80297066947}"
PC000629;48;ARIMA;1560,6;[1468.26, 1400.57, 1350.94, 1314.56, 1287.9, 1268.35];-5,9;ok;"{""ARIMA"": 2106340.2066229586, ""ExponentialSmoothing"": 2181203.095397251, ""SARIMAX"": 2420262.25456762, ""Holt"": 2205169.9947525742, ""Prophet"": 2171301.5327879624, ""Croston"": 2211586.002375832, ""TSB"": 2211586.002375832, ""Ensemble"": 2145863.7121602814}"
PC000810;48;Ensemble;1957,9099999999999;[1828.91, 1818.47, 1823.76, 1821.08, 1822.43, 1821.75];-6,6;ok;"{""ARIMA"": 1621253.929533052, ""ExponentialSmoothing"": 10794137.366800992, ""SARIMAX"": 2602509.6580967866, ""Holt"": 11467040.99447806, ""Prophet"": 1640904.0238391694, ""Croston"": 1444903.593105496, ""TSB"": 1444903.593105496, ""Ensemble"": 388664.11191847245}"
PC000340;48;SARIMAX;651,79;[544.85, 627.39, 677.74, 549.27, 514.42, 708.22];-16,4;ok;"{""ARIMA"": 79115.96019335241, ""ExponentialSmoothing"": 46016.9000704735, ""SARIMAX"": 40027.194087382544, ""Holt"": 80857.66077388712, ""Prophet"": 48402.73398387086, ""Croston"": 90845.57960950969, ""TSB"": 90845.57960950969, ""Ensemble"": 40597.70315872922}"
PC000050;48;SARIMAX;706,9399999999999;[754.85, 594.02, 1136.58, 945.93, 1273.25, 1339.86];6,8;ok;"{""ARIMA"": 39016.80862252502, ""ExponentialSmoothing"": 53681.07255440702, ""SARIMAX"": 18266.34685057481, ""Holt"": 51581.11972808412, ""Prophet"": 50056.944674523016, ""Croston"": 79691.61906107036, ""TSB"": 79691.61906107036}"
PC000577;48;ExponentialSmoothing;294,38;[309.16, 379.75, 386.37, 481.3, 518.51, 592.68];5,0;ok;"{""ARIMA"": 18233.662312311626, ""ExponentialSmoothing"": 2912.373661752532, ""SARIMAX"": 4009.608713889095, ""Holt"": 17533.409087321008, ""Prophet"": 4513.802509336879, ""Croston"": 12429.533428513021, ""TSB"": 12429.533428513021}"
PC000902;48;ARIMA;334,77;[434.25, 394.66, 410.41, 404.15, 406.64, 405.65];29,7;ok;"{""ARIMA"": 18641.229585096673, ""ExponentialSmoothing"": 24483.913791858115, ""SARIMAX"": 29449.08549750078, ""Holt"": 28365.828984026415, ""Prophet"": 25127.776482693356, ""Croston"": 29156.945064305462, ""TSB"": 29156.945064305462}"
PC000284;48;Croston;323,48;[353.31, 353.31, 353.31, 353.31, 353.31, 353.31];9,2;ok;"{""ARIMA"": 12099.512230809187, ""ExponentialSmoothing"": 4472.705474129021, ""SARIMAX"": 4778.895146325286, ""Holt"": 8288.723189245351, ""Prophet"": 5291.9172913065595, ""Croston"": 2888.17192645718, ""TSB"": 2888.17192645718}"
PC000073;48;Croston;266,03999999999996;[289.56, 289.56, 289.56, 289.56, 289.56, 289.56];8,8;ok;"{""ARIMA"": 3707.3232394496868, ""ExponentialSmoothing"": 11539.384013673714, ""SARIMAX"": 8278.75303119713, ""Holt"": 3508.7951487232763, ""Prophet"": 12994.636764160181, ""Croston"": 1958.24908106519, ""TSB"": 1958.24908106519}"
