ano;mes;campo_pai;subconta;valor;filial
2026;jul;receita bruta de vendas;Receita de Vendas;4769734,56;Loja Sul
2026;jul;receitas não operacionais;Receitas Financeiras;15814,74;Loja Sul
2026;jul;despesas administrativas;Salários Administrativos;255428,81;Loja Sul
2026;jul;despesas comerciais;Salários Comerciais;202128,82;Loja Sul
2026;jul;despesas administrativas;Seguros;10273,09;Loja Sul
2026;jul;despesas administrativas;Sistemas e Licenças;20552,25;Loja Sul
2026;jul;despesas financeiras líquidas;Tarifas Bancárias;2567,38;Loja Sul
2026;jul;despesas administrativas;Treinamentos;5087,02;Loja Sul
2026;jul;despesas comerciais;Viagens Comerciais;25436,35;Loja Sul
2026;jun;despesas administrativas;Aluguel;64671,69;Loja Sul
2026;jun;CMV (custo da mercadoria vendida);CMV;3038996,15;Loja Sul
2026;jun;provisão para contribuição social;CSLL;54458,65;Loja Sul
2026;jun;despesas comerciais;Comissões;137758,12;Loja Sul
2026;jun;despesas administrativas;Contabilidade;16509,31;Loja Sul
2026;jun;despesas com depreciações e amortizações;Depreciação;53939,46;Loja Sul
2026;jun;despesas financeiras líquidas;Despesas Financeiras;21768,93;Loja Sul
2026;jun;devoluções de vendas;Devoluções;54702,43;Loja Sul
2026;jun;despesas administrativas;Energia Elétrica;21634,71;Loja Sul
2026;jun;CMV (custo da mercadoria vendida);Fretes de Produção;108091,26;Loja Sul
2026;jun;provisão para imposto de renda;IRPJ;163040,3;Loja Sul
2026;jun;despesas administrativas;Internet e Telefonia;10932,37;Loja Sul
2026;jun;receitas não operacionais;Juros Ativos;5434,21;Loja Sul
2026;jun;despesas financeiras líquidas;Juros Bancários;10960,96;Loja Sul
2026;jun;despesas administrativas;Manutenção;10756,9;Loja Sul
2026;jun;despesas comerciais;Marketing e Publicidade;109084,26;Loja Sul
2026;jun;CMV (custo da mercadoria vendida);Materiais e Insumos;272850,65;Loja Sul
2026;jun;despesas administrativas;Material de Escritório;5393,18;Loja Sul
2026;jun;CMV (custo da mercadoria vendida);Mão de Obra Direta;436783,12;Loja Sul
2026;jun;receita bruta de vendas;Outras Receitas Operacionais;53982,23;Loja Sul
2026;jun;despesas administrativas;Pró-Labore;81803,86;Loja Sul
2026;jun;receita bruta de vendas;Receita de Serviços;378516,15;Loja Sul
2026;jun;receita bruta de vendas;Receita de Vendas;4978187,36;Loja Sul
2026;jun;receitas não operacionais;Receitas Financeiras;16259,64;Loja Sul
2026;jun;despesas administrativas;Salários Administrativos;274181,05;Loja Sul
2026;jun;despesas comerciais;Salários Comerciais;217541,73;Loja Sul
2026;jun;despesas administrativas;Seguros;11029,92;Loja Sul
2026;jun;despesas administrativas;Sistemas e Licenças;21711,31;Loja Sul
2026;jun;despesas financeiras líquidas;Tarifas Bancárias;2705,54;Loja Sul
2026;jun;despesas administrativas;Treinamentos;5429,19;Loja Sul
2026;jun;despesas comerciais;Viagens Comerciais;27327,97;Loja Sul
2026;mai;despesas administrativas;Aluguel;69370,17;Loja Sul
2026;mai;CMV (custo da mercadoria vendida);CMV;3154884,43;Loja Sul
2026;mai;provisão para contribuição social;CSLL;57979,92;Loja Sul
2026;mai;despesas comerciais;Comissões;146427,0;Loja Sul
2026;mai;despesas administrativas;Contabilidade;17111,01;Loja Sul
2026;mai;despesas com depreciações e amortizações;Depreciação;58394,49;Loja Sul
2026;mai;despesas financeiras líquidas;Despesas Financeiras;23101,3;Loja Sul
2026;mai;devoluções de vendas;Devoluções;58206,95;Loja Sul
2026;mai;despesas administrativas;Energia Elétrica;23602,7;Loja Sul
2026;mai;CMV (custo da mercadoria vendida);Fretes de Produção;115753,14;Loja Sul
2026;mai;provisão para imposto de renda;IRPJ;176057,86;Loja Sul
2026;mai;despesas administrativas;Internet e Telefonia;11547,53;Loja Sul
2026;mai;receitas não operacionais;Juros Ativos;5691,66;Loja Sul
2026;mai;despesas financeiras líquidas;Juros Bancários;11659,08;Loja Sul
2026;mai;despesas administrativas;Manutenção;11631,83;Loja Sul
2026;mai;despesas comerciais;Marketing e Publicidade;116535,39;Loja Sul
2026;mai;CMV (custo da mercadoria vendida);Materiais e Insumos;288535,59;Loja Sul
2026;mai;despesas administrativas;Material de Escritório;5775,73;Loja Sul
2026;mai;CMV (custo da mercadoria vendida);Mão de Obra Direta;459955,64;Loja Sul
2026;mai;receita bruta de vendas;Outras Receitas Operacionais;56856,79;Loja Sul
2026;mai;despesas administrativas;Pró-Labore;86746,78;Loja Sul
2026;mai;receita bruta de vendas;Receita de Serviços;399171,46;Loja Sul
2026;mai;receita bruta de vendas;Receita de Vendas;5169561,73;Loja Sul
2026;mai;receitas não operacionais;Receitas Financeiras;16951,42;Loja Sul
2026;mai;despesas administrativas;Salários Administrativos;288730,75;Loja Sul
2026;mai;despesas comerciais;Salários Comerciais;232551,82;Loja Sul
2026;mai;despesas administrativas;Seguros;11570,86;Loja Sul
2026;mai;despesas administrativas;Sistemas e Licenças;23271,74;Loja Sul
2026;mai;despesas financeiras líquidas;Tarifas Bancárias;2901,95;Loja Sul
2026;mai;despesas administrativas;Treinamentos;5801,6;Loja Sul
2026;mai;despesas comerciais;Viagens Comerciais;28993,89;Loja Sul
2026;mar;despesas administrativas;Aluguel;68762,57;Loja Sul
2026;mar;CMV (custo da mercadoria vendida);CMV;3207226,48;Loja Sul
2026;mar;provisão para contribuição social;CSLL;57212,95;Loja Sul
2026;mar;despesas comerciais;Comissões;143769,65;Loja Sul
2026;mar;despesas administrativas;Contabilidade;17091,94;Loja Sul
2026;mar;despesas com depreciações e amortizações;Depreciação;57171,37;Loja Sul
2026;mar;despesas financeiras líquidas;Despesas Financeiras;22888,96;Loja Sul
2026;mar;devoluções de vendas;Devoluções;57615,31;Loja Sul
2026;mar;despesas administrativas;Energia Elétrica;22880,69;Loja Sul
2026;mar;CMV (custo da mercadoria vendida);Fretes de Produção;115515,09;Loja Sul
2026;mar;provisão para imposto de renda;IRPJ;174246,53;Loja Sul
2026;mar;despesas administrativas;Internet e Telefonia;11449,21;Loja Sul
2026;mar;receitas não operacionais;Juros Ativos;5664,47;Loja Sul
2026;mar;despesas financeiras líquidas;Juros Bancários;11699,88;Loja Sul
2026;mar;despesas administrativas;Manutenção;11514,65;Loja Sul
2026;mar;despesas comerciais;Marketing e Publicidade;114969,79;Loja Sul
2026;mar;CMV (custo da mercadoria vendida);Materiais e Insumos;287233,1;Loja Sul
2026;mar;despesas administrativas;Material de Escritório;5700,15;Loja Sul
2026;mar;CMV (custo da mercadoria vendida);Mão de Obra Direta;457611,01;Loja Sul
2026;mar;receita bruta de vendas;Outras Receitas Operacionais;56509,83;Loja Sul
2026;mar;despesas administrativas;Pró-Labore;84879,92;Loja Sul
2026;mar;receita bruta de vendas;Receita de Serviços;401276,02;Loja Sul
2026;mar;receita bruta de vendas;Receita de Vendas;5245069,38;Loja Sul
2026;mar;receitas não operacionais;Receitas Financeiras;17240,32;Loja Sul
2026;mar;despesas administrativas;Salários Administrativos;286601,56;Loja Sul
2026;mar;despesas comerciais;Salários Comerciais;228860,32;Loja Sul
2026;mar;despesas administrativas;Seguros;11446,84;Loja Sul
2026;mar;despesas administrativas;Sistemas e Licenças;22943,78;Loja Sul
2026;mar;despesas financeiras líquidas;Tarifas Bancárias;2871,81;Loja Sul
2026;mar;despesas administrativas;Treinamentos;5762,29;Loja Sul
2026;mar;despesas comerciais;Viagens Comerciais;28634,47;Loja Sul
2024;abr;disponibilidades saldo;Aplicações Financeiras;16903601,95;(Todas as filiais)
2024;abr;disponibilidades saldo;Caixa e Bancos;7564798,49;Loja Sul
2024;abr;PL;Capital Social;49716469,17;(Todas as filiais)
2024;abr;contas a receber saldo;Clientes;12833834,97;Loja Sul
2024;abr;Passivos Financeiros;Empréstimos CP;14914952,89;(Todas as filiais)
2024;abr;Passivo NC;Empréstimos LP;43750497,73;(Todas as filiais)
2024;abr;estoque final do mês de mercadorias para revenda saldo;Estoques;5984296,21;Loja Sul
2024;abr;contas a pagar de fornecedores saldo;Fornecedores;9052511,0;Loja Sul
2024;abr;Ativo NC;Imobilizado;83523673,06;(Todas as filiais)
2024;abr;Outros PC;Impostos a Recolher;2139456,84;Loja Sul
2024;abr;Outros AC;Impostos a Recuperar;728413,88;Loja Sul
2024;abr;PL;Lucros Acumulados;25852559,12;(Todas as filiais)
2024;abr;PL;Reservas;19488857,86;(Todas as filiais)
2024;abr;PL;Resultado Exercício;0,0;(Todas as filiais)
2024;abr;Outros PC;Salários e Encargos;1754788,69;Loja Sul
2024;ago;disponibilidades saldo;Aplicações Financeiras;14801228,06;(Todas as filiais)
2024;ago;disponibilidades saldo;Caixa e Bancos;7183533,48;Loja Sul
2024;ago;PL;Capital Social;43533033,4;(Todas as filiais)
2024;ago;contas a receber saldo;Clientes;12007777,23;Loja Sul
2024;ago;Passivos Financeiros;Empréstimos CP;13059905,9;(Todas as filiais)
2024;ago;Passivo NC;Empréstimos LP;38309066,92;(Todas as filiais)
2024;ago;estoque final do mês de mercadorias para revenda saldo;Estoques;5603242,36;Loja Sul
2024;ago;contas a pagar de fornecedores saldo;Fornecedores;7839703,64;Loja Sul
2024;ago;Ativo NC;Imobilizado;73135510,1;(Todas as filiais)
2024;ago;Outros PC;Impostos a Recolher;1866261,28;Loja Sul
2024;ago;Outros AC;Impostos a Recuperar;687331,48;Loja Sul
2024;ago;PL;Lucros Acumulados;22637188,07;(Todas as filiais)
2024;ago;PL;Reservas;17064953,04;(Todas as filiais)
2024;ago;PL;Resultado Exercício;0,0;(Todas as filiais)
2024;ago;Outros PC;Salários e Encargos;1538113,93;Loja Sul
2024;dez;disponibilidades saldo;Aplicações Financeiras;24619690,91;(Todas as filiais)
2024;dez;disponibilidades saldo;Caixa e Bancos;11487696,19;Loja Sul
2024;dez;PL;Capital Social;72410863,42;(Todas as filiais)
2024;dez;contas a receber saldo;Clientes;19159013,92;Loja Sul
2024;dez;Passivos Financeiros;Empréstimos CP;21723272,29;(Todas as filiais)
2024;dez;Passivo NC;Empréstimos LP;63721541,23;(Todas as filiais)
2024;dez;estoque final do mês de mercadorias para revenda saldo;Estoques;8940729,14;Loja Sul
2024;dez;contas a pagar de fornecedores saldo;Fornecedores;14038785,03;Loja Sul
2024;dez;Ativo NC;Imobilizado;121650245,2;(Todas as filiais)
2024;dez;Outros PC;Impostos a Recolher;3274888,24;Loja Sul
2024;dez;Outros AC;Impostos a Recuperar;1102262,84;Loja Sul
2024;dez;PL;Lucros Acumulados;37653641,02;(Todas as filiais)
2024;dez;PL;Reservas;28385055,01;(Todas as filiais)
2024;dez;PL;Resultado Exercício;0,0;(Todas as filiais)
2024;dez;Outros PC;Salários e Encargos;2698499,8;Loja Sul
2024;fev;disponibilidades saldo;Aplicações Financeiras;16937126,76;(Todas as filiais)
2024;fev;disponibilidades saldo;Caixa e Bancos;7866816,94;Loja Sul
2024;fev;PL;Capital Social;49815078,71;(Todas as filiais)
2024;fev;contas a receber saldo;Clientes;13261917,9;Loja Sul
2024;fev;Passivos Financeiros;Empréstimos CP;14944523,61;(Todas as filiais)
2024;fev;Passivo NC;Empréstimos LP;43837269,27;(Todas as filiais)
2024;fev;estoque final do mês de mercadorias para revenda saldo;Estoques;6177473,44;Loja Sul
2024;fev;contas a pagar de fornecedores saldo;Fornecedores;9304356,89;Loja Sul
2024;fev;Ativo NC;Imobilizado;83689332,23;(Todas as filiais)
2024;fev;Outros PC;Impostos a Recolher;2228111,49;Loja Sul
2024;fev;Outros AC;Impostos a Recuperar;750027,25;Loja Sul
2024;fev;PL;Lucros Acumulados;25903840,93;(Todas as filiais)
2024;fev;PL;Reservas;19527510,85;(Todas as filiais)
2024;fev;PL;Resultado Exercício;0,0;(Todas as filiais)
2024;fev;Outros PC;Salários e Encargos;1834683,77;Loja Sul
2024;jan;disponibilidades saldo;Aplicações Financeiras;16469963,64;(Todas as filiais)
2024;jan;disponibilidades saldo;Caixa e Bancos;7730191,09;Loja Sul
2024;jan;PL;Capital Social;48441069,54;(Todas as filiais)
2024;jan;contas a receber saldo;Clientes;13204280,08;Loja Sul
2024;jan;Passivos Financeiros;Empréstimos CP;14532320,86;(Todas as filiais)
2024;jan;Passivo NC;Empréstimos LP;42628141,19;(Todas as filiais)
2024;jan;estoque final do mês de mercadorias para revenda saldo;Estoques;6097272,48;Loja Sul
2024;jan;contas a pagar de fornecedores saldo;Fornecedores;8932996,31;Loja Sul
2024;jan;Ativo NC;Imobilizado;81380996,82;(Todas as filiais)
2024;jan;Outros PC;Impostos a Recolher;2114750,16;Loja Sul
2024;jan;Outros AC;Impostos a Recuperar;750698,62;Loja Sul
2024;jan;PL;Lucros Acumulados;25189356,16;(Todas as filiais)
2024;jan;PL;Reservas;18988899,26;(Todas as filiais)
2024;jan;PL;Resultado Exercício;0,0;(Todas as filiais)
2024;jan;Outros PC;Salários e Encargos;1747964,39;Loja Sul
2024;jul;disponibilidades saldo;Aplicações Financeiras;15243198,13;(Todas as filiais)
2024;jul;disponibilidades saldo;Caixa e Bancos;7214475,77;Loja Sul
2024;jul;PL;Capital Social;44832931,91;(Todas as filiais)
2024;jul;contas a receber saldo;Clientes;12038189,72;Loja Sul
2024;jul;Passivos Financeiros;Empréstimos CP;13449873,16;(Todas as filiais)
2024;jul;Passivo NC;Empréstimos LP;39452978,37;(Todas as filiais)
2024;jul;estoque final do mês de mercadorias para revenda saldo;Estoques;5721021,72;Loja Sul
2024;jul;contas a pagar de fornecedores saldo;Fornecedores;7994917,56;Loja Sul
2024;jul;Ativo NC;Imobilizado;75319306,8;(Todas as filiais)
2024;jul;Outros PC;Impostos a Recolher;1941479,66;Loja Sul
2024;jul;Outros AC;Impostos a Recuperar;695661,87;Loja Sul
2024;jul;PL;Lucros Acumulados;23313117,75;(Todas as filiais)
2024;jul;PL;Reservas;17574512,04;(Todas as filiais)
2024;jul;PL;Resultado Exercício;0,0;(Todas as filiais)
2024;jul;Outros PC;Salários e Encargos;1605281,09;Loja Sul
2024;jun;disponibilidades saldo;Aplicações Financeiras;15788313,65;(Todas as filiais)
2024;jun;disponibilidades saldo;Caixa e Bancos;7168227,35;Loja Sul
2024;jun;PL;Capital Social;46436190,38;(Todas as filiais)
2024;jun;contas a receber saldo;Clientes;12024569,18;Loja Sul
2024;jun;Passivos Financeiros;Empréstimos CP;13930857,11;(Todas as filiais)
2024;jun;Passivo NC;Empréstimos LP;40863843,07;(Todas as filiais)
2024;jun;estoque final do mês de mercadorias para revenda saldo;Estoques;5722063,4;Loja Sul
2024;jun;contas a pagar de fornecedores saldo;Fornecedores;8688005,24;Loja Sul
2024;jun;Ativo NC;Imobilizado;78012817,69;(Todas as filiais)
2024;jun;Outros PC;Impostos a Recolher;2119337,35;Loja Sul
2024;jun;Outros AC;Impostos a Recuperar;698479,91;Loja Sul
2024;jun;PL;Lucros Acumulados;24146823,46;(Todas as filiais)
2024;jun;PL;Reservas;18202993,77;(Todas as filiais)
2024;jun;PL;Resultado Exercício;0,0;(Todas as filiais)
2024;jun;Outros PC;Salários e Encargos;1690796,5;Loja Sul
2024;mai;disponibilidades saldo;Aplicações Financeiras;16434726,66;(Todas as filiais)
2024;mai;disponibilidades saldo;Caixa e Bancos;7644073,63;Loja Sul
2024;mai;PL;Capital Social;48337395,56;(Todas as filiais)
2024;mai;contas a receber saldo;Clientes;12932302,49;Loja Sul
2024;mai;Passivos Financeiros;Empréstimos CP;14501228,03;(Todas as filiais)
2024;mai;Passivo NC;Empréstimos LP;42536899,67;(Todas as filiais)
2024;mai;estoque final do mês de mercadorias para revenda saldo;Estoques;5968015,9;Loja Sul
2024;mai;contas a pagar de fornecedores saldo;Fornecedores;8582311,0;Loja Sul
2024;mai;Ativo NC;Imobilizado;81206825,48;(Todas as filiais)
2024;mai;Outros PC;Impostos a Recolher;2144041,98;Loja Sul
2024;mai;Outros AC;Impostos a Recuperar;732552,3;Loja Sul
2024;mai;PL;Lucros Acumulados;25135435,39;(Todas as filiais)
2024;mai;PL;Reservas;18948267,86;(Todas as filiais)
2024;mai;PL;Resultado Exercício;0,0;(Todas as filiais)
2024;mai;Outros PC;Salários e Encargos;1748840,72;Loja Sul
2024;mar;disponibilidades saldo;Aplicações Financeiras;17094725,59;(Todas as filiais)
2024;mar;disponibilidades saldo;Caixa e Bancos;7722034,78;Loja Sul
2024;mar;PL;Capital Social;50278569,73;(Todas as filiais)
2024;mar;contas a receber saldo;Clientes;12939812,78;Loja Sul
2024;mar;Passivos Financeiros;Empréstimos CP;15083561,02;(Todas as filiais)
2024;mar;Passivo NC;Empréstimos LP;44245150,27;(Todas as filiais)
2024;mar;estoque final do mês de mercadorias para revenda saldo;Estoques;6074734,7;Loja Sul
2024;mar;contas a pagar de fornecedores saldo;Fornecedores;8999911,41;Loja Sul
2024;mar;Ativo NC;Imobilizado;84467996,16;(Todas as filiais)
2024;mar;Outros PC;Impostos a Recolher;2165274,7;Loja Sul
2024;mar;Outros AC;Impostos a Recuperar;741169,19;Loja Sul
2024;mar;PL;Lucros Acumulados;26144867,15;(Todas as filiais)
2024;mar;PL;Reservas;19709194,98;(Todas as filiais)
2024;mar;PL;Resultado Exercício;0,0;(Todas as filiais)
2024;mar;Outros PC;Salários e Encargos;1795589,37;Loja Sul
2024;nov;disponibilidades saldo;Aplicações Financeiras;20631441,04;(Todas as filiais)
2024;nov;disponibilidades saldo;Caixa e Bancos;9555962,57;Loja Sul
2024;nov;PL;Capital Social;60680700,7;(Todas as filiais)
2024;nov;contas a receber saldo;Clientes;15988815,14;Loja Sul
2024;nov;Passivos Financeiros;Empréstimos CP;18204196,2;(Todas as filiais)
2024;nov;Passivo NC;Empréstimos LP;53398994,2;(Todas as filiais)
2024;nov;estoque final do mês de mercadorias para revenda saldo;Estoques;7492813,95;Loja Sul
2024;nov;contas a pagar de fornecedores saldo;Fornecedores;12013442,36;Loja Sul
2024;nov;Ativo NC;Imobilizado;101943554,8;(Todas as filiais)
2024;nov;Outros PC;Impostos a Recolher;2790501,22;Loja Sul
2024;nov;Outros AC;Impostos a Recuperar;919650,57;Loja Sul
2024;nov;PL;Lucros Acumulados;31553958,76;(Todas as filiais)
2024;nov;PL;Reservas;23786836,91;(Todas as filiais)
2024;nov;PL;Resultado Exercício;0,0;(Todas as filiais)
2024;nov;Outros PC;Salários e Encargos;2283818,08;Loja Sul
2024;out;disponibilidades saldo;Aplicações Financeiras;14712752,13;(Todas as filiais)
2024;out;disponibilidades saldo;Caixa e Bancos;6924278,82;Loja Sul
2024;out;PL;Capital Social;43272818,16;(Todas as filiais)
2024;out;contas a receber saldo;Clientes;11713850,18;Loja Sul
2024;out;Passivos Financeiros;Empréstimos CP;12981855,52;(Todas as filiais)
2024;out;Passivo NC;Empréstimos LP;38080088,03;(Todas as filiais)
2024;out;estoque final do mês de mercadorias para revenda saldo;Estoques;5393496,93;Loja Sul
2024;out;contas a pagar de fornecedores saldo;Fornecedores;8371339,25;Loja Sul
2024;out;Ativo NC;Imobilizado;72698342,56;(Todas as filiais)
2024;out;Outros PC;Impostos a Recolher;1952111,6;Loja Sul
2024;out;Outros AC;Impostos a Recuperar;669940,04;Loja Sul
2024;out;PL;Lucros Acumulados;22501857,39;(Todas as filiais)
2024;out;PL;Reservas;16962935,86;(Todas as filiais)
2024;out;PL;Resultado Exercício;0,0;(Todas as filiais)
2024;out;Outros PC;Salários e Encargos;1620792,27;Loja Sul
2024;set;disponibilidades saldo;Aplicações Financeiras;14568402,95;(Todas as filiais)
2024;set;disponibilidades saldo;Caixa e Bancos;6797283,79;Loja Sul
2024;set;PL;Capital Social;42848260,52;(Todas as filiais)
2024;set;contas a receber saldo;Clientes;11516205,31;Loja Sul
2024;set;Passivos Financeiros;Empréstimos CP;12854486,2;(Todas as filiais)
2024;set;Passivo NC;Empréstimos LP;37706470,07;(Todas as filiais)
2024;set;estoque final do mês de mercadorias para revenda saldo;Estoques;5331977,4;Loja Sul
2024;set;contas a pagar de fornecedores saldo;Fornecedores;8137243,86;Loja Sul
2024;set;Ativo NC;Imobilizado;71985066,42;(Todas as filiais)
2024;set;Outros PC;Impostos a Recolher;1894946,06;Loja Sul
2024;set;Outros AC;Impostos a Recuperar;662417,01;Loja Sul
2024;set;PL;Lucros Acumulados;22281098,69;(Todas as filiais)
2024;set;PL;Reservas;16796524,88;(Todas as filiais)
2024;set;PL;Resultado Exercício;0,0;(Todas as filiais)
2024;set;Outros PC;Salários e Encargos;1564225,39;Loja Sul
2025;abr;disponibilidades saldo;Aplicações Financeiras;17051753,3;(Todas as filiais)
2025;abr;disponibilidades saldo;Caixa e Bancos;7559798,54;Loja Sul
2025;abr;PL;Capital Social;50152201,2;(Todas as filiais)
2025;abr;contas a receber saldo;Clientes;12725367,15;Loja Sul
2025;abr;Passivos Financeiros;Empréstimos CP;15045658,14;(Todas as filiais)
2025;abr;Passivo NC;Empréstimos LP;44133937,95;(Todas as filiais)
2025;abr;estoque final do mês de mercadorias para revenda saldo;Estoques;5883459,95;Loja Sul
2025;abr;contas a pagar de fornecedores saldo;Fornecedores;9314132,43;Loja Sul
2025;abr;Ativo NC;Imobilizado;84255707,81;(Todas as filiais)
2025;abr;Outros PC;Impostos a Recolher;2224119,77;Loja Sul
2025;abr;Outros AC;Impostos a Recuperar;716388,68;Loja Sul
2025;abr;PL;Lucros Acumulados;26079148,19;(Todas as filiais)
2025;abr;PL;Reservas;19659674,8;(Todas as filiais)
2025;abr;PL;Resultado Exercício;0,0;(Todas as filiais)
2025;abr;Outros PC;Salários e Encargos;1869852,05;Loja Sul
2025;ago;disponibilidades saldo;Aplicações Financeiras;15466491,27;(Todas as filiais)
2025;ago;disponibilidades saldo;Caixa e Bancos;7446971,8;Loja Sul
2025;ago;PL;Capital Social;45489704,35;(Todas as filiais)
2025;ago;contas a receber saldo;Clientes;12331566,74;Loja Sul
2025;ago;Passivos Financeiros;Empréstimos CP;13646913,26;(Todas as filiais)
2025;ago;Passivo NC;Empréstimos LP;40030931,23;(Todas as filiais)
2025;ago;estoque final do mês de mercadorias para revenda saldo;Estoques;5742998,2;Loja Sul
2025;ago;contas a pagar de fornecedores saldo;Fornecedores;8168387,8;Loja Sul
2025;ago;Ativo NC;Imobilizado;76422686,89;(Todas as filiais)
2025;ago;Outros PC;Impostos a Recolher;1980300,34;Loja Sul
2025;ago;Outros AC;Impostos a Recuperar;718127,25;Loja Sul
2025;ago;PL;Lucros Acumulados;23654650,96;(Todas as filiais)
2025;ago;PL;Reservas;17831966,14;(Todas as filiais)
2025;ago;PL;Resultado Exercício;0,0;(Todas as filiais)
2025;ago;Outros PC;Salários e Encargos;1643262,63;Loja Sul
2025;dez;disponibilidades saldo;Aplicações Financeiras;27009112,85;(Todas as filiais)
2025;dez;disponibilidades saldo;Caixa e Bancos;12573879,86;Loja Sul
2025;dez;PL;Capital Social;79438516,64;(Todas as filiais)
2025;dez;contas a receber saldo;Clientes;20717130,13;Loja Sul
2025;dez;Passivos Financeiros;Empréstimos CP;23831568,22;(Todas as filiais)
2025;dez;Passivo NC;Empréstimos LP;69905915,81;(Todas as filiais)
2025;dez;estoque final do mês de mercadorias para revenda saldo;Estoques;9733672,88;Loja Sul
2025;dez;contas a pagar de fornecedores saldo;Fornecedores;14604651,56;Loja Sul
2025;dez;Ativo NC;Imobilizado;133456709,3;(Todas as filiais)
2025;dez;Outros PC;Impostos a Recolher;3394186,02;Loja Sul
2025;dez;Outros AC;Impostos a Recuperar;1189850,75;Loja Sul
2025;dez;PL;Lucros Acumulados;41308047,17;(Todas as filiais)
2025;dez;PL;Reservas;31139910,96;(Todas as filiais)
2025;dez;PL;Resultado Exercício;0,0;(Todas as filiais)
2025;dez;Outros PC;Salários e Encargos;2774720,31;Loja Sul
2025;fev;disponibilidades saldo;Aplicações Financeiras;17088656,68;(Todas as filiais)
2025;fev;disponibilidades saldo;Caixa e Bancos;7869694,53;Loja Sul
2025;fev;PL;Capital Social;50260769,6;(Todas as filiais)
2025;fev;contas a receber saldo;Clientes;13219233,29;Loja Sul
2025;fev;Passivos Financeiros;Empréstimos CP;15078233,15;(Todas as filiais)
2025;fev;Passivo NC;Empréstimos LP;44229476,34;(Todas as filiais)
2025;fev;estoque final do mês de mercadorias para revenda saldo;Estoques;6196231,79;Loja Sul
2025;fev;contas a pagar de fornecedores saldo;Fornecedores;9101042,03;Loja Sul
2025;fev;Ativo NC;Imobilizado;84438082,96;(Todas as filiais)
2025;fev;Outros PC;Impostos a Recolher;2215405,72;Loja Sul
2025;fev;Outros AC;Impostos a Recuperar;750356,14;Loja Sul
2025;fev;PL;Lucros Acumulados;26135596,57;(Todas as filiais)
2025;fev;PL;Reservas;19702223,13;(Todas as filiais)
2025;fev;PL;Resultado Exercício;0,0;(Todas as filiais)
2025;fev;Outros PC;Salários e Encargos;1847482,37;Loja Sul
2025;jan;disponibilidades saldo;Aplicações Financeiras;16539771,97;(Todas as filiais)
2025;jan;disponibilidades saldo;Caixa e Bancos;7868498,85;Loja Sul
2025;jan;PL;Capital Social;48646399,85;(Todas as filiais)
2025;jan;contas a receber saldo;Clientes;13130975,32;Loja Sul
2025;jan;Passivos Financeiros;Empréstimos CP;14593917,75;(Todas as filiais)
2025;jan;Passivo NC;Empréstimos LP;42808837,18;(Todas as filiais)
2025;jan;estoque final do mês de mercadorias para revenda saldo;Estoques;6150649,66;Loja Sul
2025;jan;contas a pagar de fornecedores saldo;Fornecedores;9129247,41;Loja Sul
2025;jan;Ativo NC;Imobilizado;81725965,9;(Todas as filiais)
2025;jan;Outros PC;Impostos a Recolher;2221177,95;Loja Sul
2025;jan;Outros AC;Impostos a Recuperar;756238,58;Loja Sul
2025;jan;PL;Lucros Acumulados;25296127,04;(Todas as filiais)
2025;jan;PL;Reservas;19069402,36;(Todas as filiais)
2025;jan;PL;Resultado Exercício;0,0;(Todas as filiais)
2025;jan;Outros PC;Salários e Encargos;1798290,09;Loja Sul
2025;jul;disponibilidades saldo;Aplicações Financeiras;15800444,84;(Todas as filiais)
2025;jul;disponibilidades saldo;Caixa e Bancos;7161607,22;Loja Sul
2025;jul;PL;Capital Social;46471914,36;(Todas as filiais)
2025;jul;contas a receber saldo;Clientes;12127120,25;Loja Sul
2025;jul;Passivos Financeiros;Empréstimos CP;13941584,38;(Todas as filiais)
2025;jul;Passivo NC;Empréstimos LP;40895292,69;(Todas as filiais)
2025;jul;estoque final do mês de mercadorias para revenda saldo;Estoques;5576819,08;Loja Sul
2025;jul;contas a pagar de fornecedores saldo;Fornecedores;8542083,2;Loja Sul
2025;jul;Ativo NC;Imobilizado;78072824,19;(Todas as filiais)
2025;jul;Outros PC;Impostos a Recolher;1962568,64;Loja Sul
2025;jul;Outros AC;Impostos a Recuperar;691833,11;Loja Sul
2025;jul;PL;Lucros Acumulados;24165407,55;(Todas as filiais)
2025;jul;PL;Reservas;18217001,7;(Todas as filiais)
2025;jul;PL;Resultado Exercício;0,0;(Todas as filiais)
2025;jul;Outros PC;Salários e Encargos;1615504,07;Loja Sul
2025;jun;disponibilidades saldo;Aplicações Financeiras;16228604,7;(Todas as filiais)
2025;jun;disponibilidades saldo;Caixa e Bancos;7410065,83;Loja Sul
2025;jun;PL;Capital Social;47731200,09;(Todas as filiais)
2025;jun;contas a receber saldo;Clientes;12468400,7;Loja Sul
2025;jun;Passivos Financeiros;Empréstimos CP;14319355,86;(Todas as filiais)
2025;jun;Passivo NC;Empréstimos LP;42003453,58;(Todas as filiais)
2025;jun;estoque final do mês de mercadorias para revenda saldo;Estoques;5839457,14;Loja Sul
2025;jun;contas a pagar de fornecedores saldo;Fornecedores;8856755,27;Loja Sul
2025;jun;Ativo NC;Imobilizado;80188430,33;(Todas as filiais)
2025;jun;Outros PC;Impostos a Recolher;2014860,06;Loja Sul
